offset,offset_hex,length,text,population_term
15717,0x3D65,9,)?od2)?P4,
15738,0x3D7A,10,SpawnVol_5,
15772,0x3D9C,4,)?P4,
15777,0x3DA1,9,)?od2)?P4,
15798,0x3DB6,10,SpawnVol_6,
15837,0x3DDD,8,)?J>0)?/,
15858,0x3DF2,10,SpawnVol_7,
15872,0x3E00,5,^sR)B,
15892,0x3E14,4,)?P4,
15897,0x3E19,9,)?od2)?P4,
15918,0x3E2E,10,SpawnVol_8,
15952,0x3E50,4,)?P4,
15957,0x3E55,9,)?od2)?P4,
15978,0x3E6A,10,SpawnVol_9,
16012,0x3E8C,4,)?P4,
16017,0x3E91,9,)?od2)?P4,
16038,0x3EA6,11,SpawnVol_10,
16073,0x3EC9,4,)?P4,
16078,0x3ECE,9,)?od2)?P4,
16099,0x3EE3,11,SpawnVol_11,
16134,0x3F06,4,)?P4,
16139,0x3F0B,9,)?od2)?P4,
16160,0x3F20,11,SpawnVol_12,
16195,0x3F43,4,)?P4,
16200,0x3F48,9,)?od2)?P4,
16221,0x3F5D,11,SpawnVol_13,
16256,0x3F80,4,)?P4,
16261,0x3F85,9,)?od2)?P4,
16282,0x3F9A,11,SpawnVol_14,
16311,0x3FB7,5,)ARsG,
16317,0x3FBD,4,)?P4,
16322,0x3FC2,9,)?od2)?P4,
16343,0x3FD7,11,SpawnVol_15,
16378,0x3FFA,4,)?P4,
16384,0x4000,9,)?od2)?P4,
16405,0x4015,11,SpawnVol_16,
16440,0x4038,9,)?;RM)?Wa,
16450,0x4042,6,")?;RM,",
16466,0x4052,11,SpawnVol_17,
16501,0x4075,4,)?P4,
16506,0x407A,9,)?od2)?P4,
16527,0x408F,11,SpawnVol_18,
16562,0x40B2,4,)?>E,
16571,0x40BB,5,u)?>E,
16588,0x40CC,11,SpawnVol_19,
16623,0x40EF,4,)?P4,
16628,0x40F4,9,)?od2)?P4,
16649,0x4109,11,SpawnVol_20,
16689,0x4131,4,)?RL,
16710,0x4146,11,SpawnVol_21,
16725,0x4155,5,RWG)B,
16743,0x4167,4,)Ah(,
16752,0x4170,5,9)?P4,
16758,0x4176,9,)?od2)?P4,
16779,0x418B,11,SpawnVol_22,
16814,0x41AE,4,)?P4,
16819,0x41B3,9,)?od2)?P4,
16840,0x41C8,11,SpawnVol_23,
16861,0x41DD,4,N7)E,
16875,0x41EB,4,)?P4,
16880,0x41F0,9,)?od2)?P4,
16901,0x4205,11,SpawnVol_24,
16922,0x421A,4,Z;)E,
16936,0x4228,4,)?6g,
16946,0x4232,4,)?6g,
16962,0x4242,11,SpawnVol_25,
16977,0x4251,5,Wa-)B,
17002,0x426A,8,)?\Ex)??,
17023,0x427F,11,SpawnVol_26,
17052,0x429C,4,)CC&,
17062,0x42A6,4,0)?G,
17084,0x42BC,11,SpawnVol_27,
17119,0x42DF,4,)?P4,
17124,0x42E4,9,)?od2)?P4,
17145,0x42F9,11,SpawnVol_28,
17180,0x431C,4,)?P4,
17185,0x4321,9,)?od2)?P4,
17206,0x4336,11,SpawnVol_29,
