package,logical_key,donor_path,staged_path,staged_content_path,donor_size,staged_size,donor_sha1,staged_sha1,donor_crc32,staged_crc32,sha1_match,crc32_match,raw_copy_bytes_match
import_test_release64_csc,regions/ctf_upr/ctf_upr,D:\Games\Red Dead Redemption\Code_RED\imports\PSN MULTIPLAYER\content\release64\multiplayer\regions\ctf_upr\ctf_upr.csc,D:\Games\Red Dead Redemption\Code_RED\build\mp_content_restore_pass2\import_test_release64_csc\content\release64\multiplayer\regions\ctf_upr\ctf_upr.csc,import_test_release64_csc/content/release64/multiplayer/regions/ctf_upr/ctf_upr.csc,12105,12105,0531172BF3EF64C1E3E0D666FF38C14C25330380,0531172BF3EF64C1E3E0D666FF38C14C25330380,67D1836A,67D1836A,True,True,True
import_test_both_csc,regions/ctf_upr/ctf_upr,D:\Games\Red Dead Redemption\Code_RED\imports\PSN MULTIPLAYER\content\release64\multiplayer\regions\ctf_upr\ctf_upr.csc,D:\Games\Red Dead Redemption\Code_RED\build\mp_content_restore_pass2\import_test_both_csc\content\release\multiplayer\regions\ctf_upr\ctf_upr.csc,import_test_both_csc/content/release/multiplayer/regions/ctf_upr/ctf_upr.csc,12105,12105,0531172BF3EF64C1E3E0D666FF38C14C25330380,0531172BF3EF64C1E3E0D666FF38C14C25330380,67D1836A,67D1836A,True,True,True
import_test_both_csc,regions/ctf_upr/ctf_upr,D:\Games\Red Dead Redemption\Code_RED\imports\PSN MULTIPLAYER\content\release64\multiplayer\regions\ctf_upr\ctf_upr.csc,D:\Games\Red Dead Redemption\Code_RED\build\mp_content_restore_pass2\import_test_both_csc\content\release64\multiplayer\regions\ctf_upr\ctf_upr.csc,import_test_both_csc/content/release64/multiplayer/regions/ctf_upr/ctf_upr.csc,12105,12105,0531172BF3EF64C1E3E0D666FF38C14C25330380,0531172BF3EF64C1E3E0D666FF38C14C25330380,67D1836A,67D1836A,True,True,True
import_test_release_csc,regions/ctf_w2/ctf_w2_single,D:\Games\Red Dead Redemption\Code_RED\imports\PSN MULTIPLAYER\content\release64\multiplayer\regions\ctf_w2\ctf_w2_single.csc,D:\Games\Red Dead Redemption\Code_RED\build\mp_content_restore_pass2\import_test_release_csc\content\release\multiplayer\regions\ctf_w2\ctf_w2_single.csc,import_test_release_csc/content/release/multiplayer/regions/ctf_w2/ctf_w2_single.csc,9555,9555,D79302A2DA70182950C82B2CF028E03049570571,D79302A2DA70182950C82B2CF028E03049570571,8497178A,8497178A,True,True,True
import_test_release64_csc,regions/ctf_w2/ctf_w2_single,D:\Games\Red Dead Redemption\Code_RED\imports\PSN MULTIPLAYER\content\release64\multiplayer\regions\ctf_w2\ctf_w2_single.csc,D:\Games\Red Dead Redemption\Code_RED\build\mp_content_restore_pass2\import_test_release64_csc\content\release64\multiplayer\regions\ctf_w2\ctf_w2_single.csc,import_test_release64_csc/content/release64/multiplayer/regions/ctf_w2/ctf_w2_single.csc,9555,9555,D79302A2DA70182950C82B2CF028E03049570571,D79302A2DA70182950C82B2CF028E03049570571,8497178A,8497178A,True,True,True
import_test_both_csc,regions/ctf_w2/ctf_w2_single,D:\Games\Red Dead Redemption\Code_RED\imports\PSN MULTIPLAYER\content\release64\multiplayer\regions\ctf_w2\ctf_w2_single.csc,D:\Games\Red Dead Redemption\Code_RED\build\mp_content_restore_pass2\import_test_both_csc\content\release\multiplayer\regions\ctf_w2\ctf_w2_single.csc,import_test_both_csc/content/release/multiplayer/regions/ctf_w2/ctf_w2_single.csc,9555,9555,D79302A2DA70182950C82B2CF028E03049570571,D79302A2DA70182950C82B2CF028E03049570571,8497178A,8497178A,True,True,True
import_test_both_csc,regions/ctf_w2/ctf_w2_single,D:\Games\Red Dead Redemption\Code_RED\imports\PSN MULTIPLAYER\content\release64\multiplayer\regions\ctf_w2\ctf_w2_single.csc,D:\Games\Red Dead Redemption\Code_RED\build\mp_content_restore_pass2\import_test_both_csc\content\release64\multiplayer\regions\ctf_w2\ctf_w2_single.csc,import_test_both_csc/content/release64/multiplayer/regions/ctf_w2/ctf_w2_single.csc,9555,9555,D79302A2DA70182950C82B2CF028E03049570571,D79302A2DA70182950C82B2CF028E03049570571,8497178A,8497178A,True,True,True
import_test_release_csc,regions/dm_arm/deathmatch_arm,D:\Games\Red Dead Redemption\Code_RED\imports\PSN MULTIPLAYER\content\release64\multiplayer\regions\dm_arm\deathmatch_arm.csc,D:\Games\Red Dead Redemption\Code_RED\build\mp_content_restore_pass2\import_test_release_csc\content\release\multiplayer\regions\dm_arm\deathmatch_arm.csc,import_test_release_csc/content/release/multiplayer/regions/dm_arm/deathmatch_arm.csc,13315,13315,DF7CD2F22971BF213B35CE030D26851DFCEC8C49,DF7CD2F22971BF213B35CE030D26851DFCEC8C49,8010FCAC,8010FCAC,True,True,True
import_test_release64_csc,regions/dm_arm/deathmatch_arm,D:\Games\Red Dead Redemption\Code_RED\imports\PSN MULTIPLAYER\content\release64\multiplayer\regions\dm_arm\deathmatch_arm.csc,D:\Games\Red Dead Redemption\Code_RED\build\mp_content_restore_pass2\import_test_release64_csc\content\release64\multiplayer\regions\dm_arm\deathmatch_arm.csc,import_test_release64_csc/content/release64/multiplayer/regions/dm_arm/deathmatch_arm.csc,13315,13315,DF7CD2F22971BF213B35CE030D26851DFCEC8C49,DF7CD2F22971BF213B35CE030D26851DFCEC8C49,8010FCAC,8010FCAC,True,True,True
import_test_both_csc,regions/dm_arm/deathmatch_arm,D:\Games\Red Dead Redemption\Code_RED\imports\PSN MULTIPLAYER\content\release64\multiplayer\regions\dm_arm\deathmatch_arm.csc,D:\Games\Red Dead Redemption\Code_RED\build\mp_content_restore_pass2\import_test_both_csc\content\release\multiplayer\regions\dm_arm\deathmatch_arm.csc,import_test_both_csc/content/release/multiplayer/regions/dm_arm/deathmatch_arm.csc,13315,13315,DF7CD2F22971BF213B35CE030D26851DFCEC8C49,DF7CD2F22971BF213B35CE030D26851DFCEC8C49,8010FCAC,8010FCAC,True,True,True
import_test_both_csc,regions/dm_arm/deathmatch_arm,D:\Games\Red Dead Redemption\Code_RED\imports\PSN MULTIPLAYER\content\release64\multiplayer\regions\dm_arm\deathmatch_arm.csc,D:\Games\Red Dead Redemption\Code_RED\build\mp_content_restore_pass2\import_test_both_csc\content\release64\multiplayer\regions\dm_arm\deathmatch_arm.csc,import_test_both_csc/content/release64/multiplayer/regions/dm_arm/deathmatch_arm.csc,13315,13315,DF7CD2F22971BF213B35CE030D26851DFCEC8C49,DF7CD2F22971BF213B35CE030D26851DFCEC8C49,8010FCAC,8010FCAC,True,True,True
import_test_release_csc,regions/dm_chu/deathmatch_chu,D:\Games\Red Dead Redemption\Code_RED\imports\PSN MULTIPLAYER\content\release64\multiplayer\regions\dm_chu\deathmatch_chu.csc,D:\Games\Red Dead Redemption\Code_RED\build\mp_content_restore_pass2\import_test_release_csc\content\release\multiplayer\regions\dm_chu\deathmatch_chu.csc,import_test_release_csc/content/release/multiplayer/regions/dm_chu/deathmatch_chu.csc,12338,12338,503110D06267891E3A61A55307F96294F84436BA,503110D06267891E3A61A55307F96294F84436BA,926227ED,926227ED,True,True,True
import_test_release64_csc,regions/dm_chu/deathmatch_chu,D:\Games\Red Dead Redemption\Code_RED\imports\PSN MULTIPLAYER\content\release64\multiplayer\regions\dm_chu\deathmatch_chu.csc,D:\Games\Red Dead Redemption\Code_RED\build\mp_content_restore_pass2\import_test_release64_csc\content\release64\multiplayer\regions\dm_chu\deathmatch_chu.csc,import_test_release64_csc/content/release64/multiplayer/regions/dm_chu/deathmatch_chu.csc,12338,12338,503110D06267891E3A61A55307F96294F84436BA,503110D06267891E3A61A55307F96294F84436BA,926227ED,926227ED,True,True,True
import_test_both_csc,regions/dm_chu/deathmatch_chu,D:\Games\Red Dead Redemption\Code_RED\imports\PSN MULTIPLAYER\content\release64\multiplayer\regions\dm_chu\deathmatch_chu.csc,D:\Games\Red Dead Redemption\Code_RED\build\mp_content_restore_pass2\import_test_both_csc\content\release\multiplayer\regions\dm_chu\deathmatch_chu.csc,import_test_both_csc/content/release/multiplayer/regions/dm_chu/deathmatch_chu.csc,12338,12338,503110D06267891E3A61A55307F96294F84436BA,503110D06267891E3A61A55307F96294F84436BA,926227ED,926227ED,True,True,True
import_test_both_csc,regions/dm_chu/deathmatch_chu,D:\Games\Red Dead Redemption\Code_RED\imports\PSN MULTIPLAYER\content\release64\multiplayer\regions\dm_chu\deathmatch_chu.csc,D:\Games\Red Dead Redemption\Code_RED\build\mp_content_restore_pass2\import_test_both_csc\content\release64\multiplayer\regions\dm_chu\deathmatch_chu.csc,import_test_both_csc/content/release64/multiplayer/regions/dm_chu/deathmatch_chu.csc,12338,12338,503110D06267891E3A61A55307F96294F84436BA,503110D06267891E3A61A55307F96294F84436BA,926227ED,926227ED,True,True,True
import_test_release_csc,regions/dm_hen/deathmatch_hen,D:\Games\Red Dead Redemption\Code_RED\imports\PSN MULTIPLAYER\content\release64\multiplayer\regions\dm_hen\deathmatch_hen.csc,D:\Games\Red Dead Redemption\Code_RED\build\mp_content_restore_pass2\import_test_release_csc\content\release\multiplayer\regions\dm_hen\deathmatch_hen.csc,import_test_release_csc/content/release/multiplayer/regions/dm_hen/deathmatch_hen.csc,13599,13599,6C6741C57BAA6BAF7D5DC6FEAB3AFEBA149B3169,6C6741C57BAA6BAF7D5DC6FEAB3AFEBA149B3169,0E42F4BC,0E42F4BC,True,True,True
import_test_release64_csc,regions/dm_hen/deathmatch_hen,D:\Games\Red Dead Redemption\Code_RED\imports\PSN MULTIPLAYER\content\release64\multiplayer\regions\dm_hen\deathmatch_hen.csc,D:\Games\Red Dead Redemption\Code_RED\build\mp_content_restore_pass2\import_test_release64_csc\content\release64\multiplayer\regions\dm_hen\deathmatch_hen.csc,import_test_release64_csc/content/release64/multiplayer/regions/dm_hen/deathmatch_hen.csc,13599,13599,6C6741C57BAA6BAF7D5DC6FEAB3AFEBA149B3169,6C6741C57BAA6BAF7D5DC6FEAB3AFEBA149B3169,0E42F4BC,0E42F4BC,True,True,True
import_test_both_csc,regions/dm_hen/deathmatch_hen,D:\Games\Red Dead Redemption\Code_RED\imports\PSN MULTIPLAYER\content\release64\multiplayer\regions\dm_hen\deathmatch_hen.csc,D:\Games\Red Dead Redemption\Code_RED\build\mp_content_restore_pass2\import_test_both_csc\content\release\multiplayer\regions\dm_hen\deathmatch_hen.csc,import_test_both_csc/content/release/multiplayer/regions/dm_hen/deathmatch_hen.csc,13599,13599,6C6741C57BAA6BAF7D5DC6FEAB3AFEBA149B3169,6C6741C57BAA6BAF7D5DC6FEAB3AFEBA149B3169,0E42F4BC,0E42F4BC,True,True,True
import_test_both_csc,regions/dm_hen/deathmatch_hen,D:\Games\Red Dead Redemption\Code_RED\imports\PSN MULTIPLAYER\content\release64\multiplayer\regions\dm_hen\deathmatch_hen.csc,D:\Games\Red Dead Redemption\Code_RED\build\mp_content_restore_pass2\import_test_both_csc\content\release64\multiplayer\regions\dm_hen\deathmatch_hen.csc,import_test_both_csc/content/release64/multiplayer/regions/dm_hen/deathmatch_hen.csc,13599,13599,6C6741C57BAA6BAF7D5DC6FEAB3AFEBA149B3169,6C6741C57BAA6BAF7D5DC6FEAB3AFEBA149B3169,0E42F4BC,0E42F4BC,True,True,True
import_test_release_csc,regions/dm_lsh/deathmatch_lsh,D:\Games\Red Dead Redemption\Code_RED\imports\PSN MULTIPLAYER\content\release64\multiplayer\regions\dm_lsh\deathmatch_lsh.csc,D:\Games\Red Dead Redemption\Code_RED\build\mp_content_restore_pass2\import_test_release_csc\content\release\multiplayer\regions\dm_lsh\deathmatch_lsh.csc,import_test_release_csc/content/release/multiplayer/regions/dm_lsh/deathmatch_lsh.csc,13710,13710,A840B93F284F4C84A14A9B266581F0F1971D1637,A840B93F284F4C84A14A9B266581F0F1971D1637,00E871B2,00E871B2,True,True,True
import_test_release64_csc,regions/dm_lsh/deathmatch_lsh,D:\Games\Red Dead Redemption\Code_RED\imports\PSN MULTIPLAYER\content\release64\multiplayer\regions\dm_lsh\deathmatch_lsh.csc,D:\Games\Red Dead Redemption\Code_RED\build\mp_content_restore_pass2\import_test_release64_csc\content\release64\multiplayer\regions\dm_lsh\deathmatch_lsh.csc,import_test_release64_csc/content/release64/multiplayer/regions/dm_lsh/deathmatch_lsh.csc,13710,13710,A840B93F284F4C84A14A9B266581F0F1971D1637,A840B93F284F4C84A14A9B266581F0F1971D1637,00E871B2,00E871B2,True,True,True
import_test_both_csc,regions/dm_lsh/deathmatch_lsh,D:\Games\Red Dead Redemption\Code_RED\imports\PSN MULTIPLAYER\content\release64\multiplayer\regions\dm_lsh\deathmatch_lsh.csc,D:\Games\Red Dead Redemption\Code_RED\build\mp_content_restore_pass2\import_test_both_csc\content\release\multiplayer\regions\dm_lsh\deathmatch_lsh.csc,import_test_both_csc/content/release/multiplayer/regions/dm_lsh/deathmatch_lsh.csc,13710,13710,A840B93F284F4C84A14A9B266581F0F1971D1637,A840B93F284F4C84A14A9B266581F0F1971D1637,00E871B2,00E871B2,True,True,True
import_test_both_csc,regions/dm_lsh/deathmatch_lsh,D:\Games\Red Dead Redemption\Code_RED\imports\PSN MULTIPLAYER\content\release64\multiplayer\regions\dm_lsh\deathmatch_lsh.csc,D:\Games\Red Dead Redemption\Code_RED\build\mp_content_restore_pass2\import_test_both_csc\content\release64\multiplayer\regions\dm_lsh\deathmatch_lsh.csc,import_test_both_csc/content/release64/multiplayer/regions/dm_lsh/deathmatch_lsh.csc,13710,13710,A840B93F284F4C84A14A9B266581F0F1971D1637,A840B93F284F4C84A14A9B266581F0F1971D1637,00E871B2,00E871B2,True,True,True
import_test_release_csc,regions/dm_tum/deathmatch_tum,D:\Games\Red Dead Redemption\Code_RED\imports\PSN MULTIPLAYER\content\release64\multiplayer\regions\dm_tum\deathmatch_tum.csc,D:\Games\Red Dead Redemption\Code_RED\build\mp_content_restore_pass2\import_test_release_csc\content\release\multiplayer\regions\dm_tum\deathmatch_tum.csc,import_test_release_csc/content/release/multiplayer/regions/dm_tum/deathmatch_tum.csc,13193,13193,78E14990F74ECF66869653E092D61AEB8536B1D9,78E14990F74ECF66869653E092D61AEB8536B1D9,2ECB052E,2ECB052E,True,True,True
import_test_release64_csc,regions/dm_tum/deathmatch_tum,D:\Games\Red Dead Redemption\Code_RED\imports\PSN MULTIPLAYER\content\release64\multiplayer\regions\dm_tum\deathmatch_tum.csc,D:\Games\Red Dead Redemption\Code_RED\build\mp_content_restore_pass2\import_test_release64_csc\content\release64\multiplayer\regions\dm_tum\deathmatch_tum.csc,import_test_release64_csc/content/release64/multiplayer/regions/dm_tum/deathmatch_tum.csc,13193,13193,78E14990F74ECF66869653E092D61AEB8536B1D9,78E14990F74ECF66869653E092D61AEB8536B1D9,2ECB052E,2ECB052E,True,True,True
import_test_both_csc,regions/dm_tum/deathmatch_tum,D:\Games\Red Dead Redemption\Code_RED\imports\PSN MULTIPLAYER\content\release64\multiplayer\regions\dm_tum\deathmatch_tum.csc,D:\Games\Red Dead Redemption\Code_RED\build\mp_content_restore_pass2\import_test_both_csc\content\release\multiplayer\regions\dm_tum\deathmatch_tum.csc,import_test_both_csc/content/release/multiplayer/regions/dm_tum/deathmatch_tum.csc,13193,13193,78E14990F74ECF66869653E092D61AEB8536B1D9,78E14990F74ECF66869653E092D61AEB8536B1D9,2ECB052E,2ECB052E,True,True,True
import_test_both_csc,regions/dm_tum/deathmatch_tum,D:\Games\Red Dead Redemption\Code_RED\imports\PSN MULTIPLAYER\content\release64\multiplayer\regions\dm_tum\deathmatch_tum.csc,D:\Games\Red Dead Redemption\Code_RED\build\mp_content_restore_pass2\import_test_both_csc\content\release64\multiplayer\regions\dm_tum\deathmatch_tum.csc,import_test_both_csc/content/release64/multiplayer/regions/dm_tum/deathmatch_tum.csc,13193,13193,78E14990F74ECF66869653E092D61AEB8536B1D9,78E14990F74ECF66869653E092D61AEB8536B1D9,2ECB052E,2ECB052E,True,True,True
import_test_release_csc,regions/minigames/liarsdice_sb,D:\Games\Red Dead Redemption\Code_RED\imports\PSN MULTIPLAYER\content\release64\multiplayer\regions\minigames\liarsdice_sb.csc,D:\Games\Red Dead Redemption\Code_RED\build\mp_content_restore_pass2\import_test_release_csc\content\release\multiplayer\regions\minigames\liarsdice_sb.csc,import_test_release_csc/content/release/multiplayer/regions/minigames/liarsdice_sb.csc,2666,2666,23C220C282522D356A4C4DD8F66952BD103CB9F5,23C220C282522D356A4C4DD8F66952BD103CB9F5,5987111B,5987111B,True,True,True
import_test_release64_csc,regions/minigames/liarsdice_sb,D:\Games\Red Dead Redemption\Code_RED\imports\PSN MULTIPLAYER\content\release64\multiplayer\regions\minigames\liarsdice_sb.csc,D:\Games\Red Dead Redemption\Code_RED\build\mp_content_restore_pass2\import_test_release64_csc\content\release64\multiplayer\regions\minigames\liarsdice_sb.csc,import_test_release64_csc/content/release64/multiplayer/regions/minigames/liarsdice_sb.csc,2666,2666,23C220C282522D356A4C4DD8F66952BD103CB9F5,23C220C282522D356A4C4DD8F66952BD103CB9F5,5987111B,5987111B,True,True,True
import_test_both_csc,regions/minigames/liarsdice_sb,D:\Games\Red Dead Redemption\Code_RED\imports\PSN MULTIPLAYER\content\release64\multiplayer\regions\minigames\liarsdice_sb.csc,D:\Games\Red Dead Redemption\Code_RED\build\mp_content_restore_pass2\import_test_both_csc\content\release\multiplayer\regions\minigames\liarsdice_sb.csc,import_test_both_csc/content/release/multiplayer/regions/minigames/liarsdice_sb.csc,2666,2666,23C220C282522D356A4C4DD8F66952BD103CB9F5,23C220C282522D356A4C4DD8F66952BD103CB9F5,5987111B,5987111B,True,True,True
import_test_both_csc,regions/minigames/liarsdice_sb,D:\Games\Red Dead Redemption\Code_RED\imports\PSN MULTIPLAYER\content\release64\multiplayer\regions\minigames\liarsdice_sb.csc,D:\Games\Red Dead Redemption\Code_RED\build\mp_content_restore_pass2\import_test_both_csc\content\release64\multiplayer\regions\minigames\liarsdice_sb.csc,import_test_both_csc/content/release64/multiplayer/regions/minigames/liarsdice_sb.csc,2666,2666,23C220C282522D356A4C4DD8F66952BD103CB9F5,23C220C282522D356A4C4DD8F66952BD103CB9F5,5987111B,5987111B,True,True,True
import_test_release_csc,regions/minigames/poker_sb,D:\Games\Red Dead Redemption\Code_RED\imports\PSN MULTIPLAYER\content\release64\multiplayer\regions\minigames\poker_sb.csc,D:\Games\Red Dead Redemption\Code_RED\build\mp_content_restore_pass2\import_test_release_csc\content\release\multiplayer\regions\minigames\poker_sb.csc,import_test_release_csc/content/release/multiplayer/regions/minigames/poker_sb.csc,2685,2685,4970EC2C4A906B2891B956094424896EDAD9CCFE,4970EC2C4A906B2891B956094424896EDAD9CCFE,8EE8D943,8EE8D943,True,True,True
import_test_release64_csc,regions/minigames/poker_sb,D:\Games\Red Dead Redemption\Code_RED\imports\PSN MULTIPLAYER\content\release64\multiplayer\regions\minigames\poker_sb.csc,D:\Games\Red Dead Redemption\Code_RED\build\mp_content_restore_pass2\import_test_release64_csc\content\release64\multiplayer\regions\minigames\poker_sb.csc,import_test_release64_csc/content/release64/multiplayer/regions/minigames/poker_sb.csc,2685,2685,4970EC2C4A906B2891B956094424896EDAD9CCFE,4970EC2C4A906B2891B956094424896EDAD9CCFE,8EE8D943,8EE8D943,True,True,True
import_test_both_csc,regions/minigames/poker_sb,D:\Games\Red Dead Redemption\Code_RED\imports\PSN MULTIPLAYER\content\release64\multiplayer\regions\minigames\poker_sb.csc,D:\Games\Red Dead Redemption\Code_RED\build\mp_content_restore_pass2\import_test_both_csc\content\release\multiplayer\regions\minigames\poker_sb.csc,import_test_both_csc/content/release/multiplayer/regions/minigames/poker_sb.csc,2685,2685,4970EC2C4A906B2891B956094424896EDAD9CCFE,4970EC2C4A906B2891B956094424896EDAD9CCFE,8EE8D943,8EE8D943,True,True,True
import_test_both_csc,regions/minigames/poker_sb,D:\Games\Red Dead Redemption\Code_RED\imports\PSN MULTIPLAYER\content\release64\multiplayer\regions\minigames\poker_sb.csc,D:\Games\Red Dead Redemption\Code_RED\build\mp_content_restore_pass2\import_test_both_csc\content\release64\multiplayer\regions\minigames\poker_sb.csc,import_test_both_csc/content/release64/multiplayer/regions/minigames/poker_sb.csc,2685,2685,4970EC2C4A906B2891B956094424896EDAD9CCFE,4970EC2C4A906B2891B956094424896EDAD9CCFE,8EE8D943,8EE8D943,True,True,True
import_test_release_csc,spectator/mp_spectatormk2,D:\Games\Red Dead Redemption\Code_RED\imports\PSN MULTIPLAYER\content\release64\multiplayer\spectator\mp_spectatormk2.csc,D:\Games\Red Dead Redemption\Code_RED\build\mp_content_restore_pass2\import_test_release_csc\content\release\multiplayer\spectator\mp_spectatormk2.csc,import_test_release_csc/content/release/multiplayer/spectator/mp_spectatormk2.csc,3660,3660,240B7623CD384625E0DC8824EBC8C41AD1F6C8A5,240B7623CD384625E0DC8824EBC8C41AD1F6C8A5,3455A425,3455A425,True,True,True
import_test_release64_csc,spectator/mp_spectatormk2,D:\Games\Red Dead Redemption\Code_RED\imports\PSN MULTIPLAYER\content\release64\multiplayer\spectator\mp_spectatormk2.csc,D:\Games\Red Dead Redemption\Code_RED\build\mp_content_restore_pass2\import_test_release64_csc\content\release64\multiplayer\spectator\mp_spectatormk2.csc,import_test_release64_csc/content/release64/multiplayer/spectator/mp_spectatormk2.csc,3660,3660,240B7623CD384625E0DC8824EBC8C41AD1F6C8A5,240B7623CD384625E0DC8824EBC8C41AD1F6C8A5,3455A425,3455A425,True,True,True
import_test_both_csc,spectator/mp_spectatormk2,D:\Games\Red Dead Redemption\Code_RED\imports\PSN MULTIPLAYER\content\release64\multiplayer\spectator\mp_spectatormk2.csc,D:\Games\Red Dead Redemption\Code_RED\build\mp_content_restore_pass2\import_test_both_csc\content\release\multiplayer\spectator\mp_spectatormk2.csc,import_test_both_csc/content/release/multiplayer/spectator/mp_spectatormk2.csc,3660,3660,240B7623CD384625E0DC8824EBC8C41AD1F6C8A5,240B7623CD384625E0DC8824EBC8C41AD1F6C8A5,3455A425,3455A425,True,True,True
import_test_both_csc,spectator/mp_spectatormk2,D:\Games\Red Dead Redemption\Code_RED\imports\PSN MULTIPLAYER\content\release64\multiplayer\spectator\mp_spectatormk2.csc,D:\Games\Red Dead Redemption\Code_RED\build\mp_content_restore_pass2\import_test_both_csc\content\release64\multiplayer\spectator\mp_spectatormk2.csc,import_test_both_csc/content/release64/multiplayer/spectator/mp_spectatormk2.csc,3660,3660,240B7623CD384625E0DC8824EBC8C41AD1F6C8A5,240B7623CD384625E0DC8824EBC8C41AD1F6C8A5,3455A425,3455A425,True,True,True
import_test_release_csc,tutorial/mp_tutorial,D:\Games\Red Dead Redemption\Code_RED\imports\PSN MULTIPLAYER\content\release64\multiplayer\tutorial\mp_tutorial.csc,D:\Games\Red Dead Redemption\Code_RED\build\mp_content_restore_pass2\import_test_release_csc\content\release\multiplayer\tutorial\mp_tutorial.csc,import_test_release_csc/content/release/multiplayer/tutorial/mp_tutorial.csc,2854,2854,94C820400D0045106566F2D2E95BB03B882D3628,94C820400D0045106566F2D2E95BB03B882D3628,E9183C87,E9183C87,True,True,True
import_test_release64_csc,tutorial/mp_tutorial,D:\Games\Red Dead Redemption\Code_RED\imports\PSN MULTIPLAYER\content\release64\multiplayer\tutorial\mp_tutorial.csc,D:\Games\Red Dead Redemption\Code_RED\build\mp_content_restore_pass2\import_test_release64_csc\content\release64\multiplayer\tutorial\mp_tutorial.csc,import_test_release64_csc/content/release64/multiplayer/tutorial/mp_tutorial.csc,2854,2854,94C820400D0045106566F2D2E95BB03B882D3628,94C820400D0045106566F2D2E95BB03B882D3628,E9183C87,E9183C87,True,True,True
import_test_both_csc,tutorial/mp_tutorial,D:\Games\Red Dead Redemption\Code_RED\imports\PSN MULTIPLAYER\content\release64\multiplayer\tutorial\mp_tutorial.csc,D:\Games\Red Dead Redemption\Code_RED\build\mp_content_restore_pass2\import_test_both_csc\content\release\multiplayer\tutorial\mp_tutorial.csc,import_test_both_csc/content/release/multiplayer/tutorial/mp_tutorial.csc,2854,2854,94C820400D0045106566F2D2E95BB03B882D3628,94C820400D0045106566F2D2E95BB03B882D3628,E9183C87,E9183C87,True,True,True
import_test_both_csc,tutorial/mp_tutorial,D:\Games\Red Dead Redemption\Code_RED\imports\PSN MULTIPLAYER\content\release64\multiplayer\tutorial\mp_tutorial.csc,D:\Games\Red Dead Redemption\Code_RED\build\mp_content_restore_pass2\import_test_both_csc\content\release64\multiplayer\tutorial\mp_tutorial.csc,import_test_both_csc/content/release64/multiplayer/tutorial/mp_tutorial.csc,2854,2854,94C820400D0045106566F2D2E95BB03B882D3628,94C820400D0045106566F2D2E95BB03B882D3628,E9183C87,E9183C87,True,True,True
import_test_xsc_review,action_areas/fort_mercer/fortmercermp,D:\Games\Red Dead Redemption\Code_RED\imports\XENON MULTIPLAYER\content\release64\multiplayer\action_areas\fort_mercer\fortmercermp.xsc,D:\Games\Red Dead Redemption\Code_RED\build\mp_content_restore_pass2\import_test_xsc_review\content\release64\multiplayer\action_areas\fort_mercer\fortmercermp.xsc,import_test_xsc_review/content/release64/multiplayer/action_areas/fort_mercer/fortmercermp.xsc,28748,28748,297F62C610C1D1835FFA8EF1992E17145506BDF5,297F62C610C1D1835FFA8EF1992E17145506BDF5,7BD88B12,7BD88B12,True,True,True
import_test_xsc_review,action_areas/gaptooth_breach/gaptoothbreachmp,D:\Games\Red Dead Redemption\Code_RED\imports\XENON MULTIPLAYER\content\release64\multiplayer\action_areas\gaptooth_breach\gaptoothbreachmp.xsc,D:\Games\Red Dead Redemption\Code_RED\build\mp_content_restore_pass2\import_test_xsc_review\content\release64\multiplayer\action_areas\gaptooth_breach\gaptoothbreachmp.xsc,import_test_xsc_review/content/release64/multiplayer/action_areas/gaptooth_breach/gaptoothbreachmp.xsc,30760,30760,822DEE0898DE1AF36627E31528C602C2DD7D62B6,822DEE0898DE1AF36627E31528C602C2DD7D62B6,356718A5,356718A5,True,True,True
import_test_xsc_review,action_areas/genericmp_aa,D:\Games\Red Dead Redemption\Code_RED\imports\XENON MULTIPLAYER\content\release64\multiplayer\action_areas\genericmp_aa.xsc,D:\Games\Red Dead Redemption\Code_RED\build\mp_content_restore_pass2\import_test_xsc_review\content\release64\multiplayer\action_areas\genericmp_aa.xsc,import_test_xsc_review/content/release64/multiplayer/action_areas/genericmp_aa.xsc,2868,2868,8F86E8D066095D54C07BDC1E14C9D48E971EDF1D,8F86E8D066095D54C07BDC1E14C9D48E971EDF1D,C439BA3F,C439BA3F,True,True,True
import_test_xsc_review,action_areas/nosalida/nosalidamp,D:\Games\Red Dead Redemption\Code_RED\imports\XENON MULTIPLAYER\content\release64\multiplayer\action_areas\nosalida\nosalidamp.xsc,D:\Games\Red Dead Redemption\Code_RED\build\mp_content_restore_pass2\import_test_xsc_review\content\release64\multiplayer\action_areas\nosalida\nosalidamp.xsc,import_test_xsc_review/content/release64/multiplayer/action_areas/nosalida/nosalidamp.xsc,27692,27692,12097D2F596D9DAE8CF19F3C7AC66894F7459556,12097D2F596D9DAE8CF19F3C7AC66894F7459556,9C0E4ED9,9C0E4ED9,True,True,True
import_test_xsc_review,action_areas/pikes_basin/pikesbasinmp,D:\Games\Red Dead Redemption\Code_RED\imports\XENON MULTIPLAYER\content\release64\multiplayer\action_areas\pikes_basin\pikesbasinmp.xsc,D:\Games\Red Dead Redemption\Code_RED\build\mp_content_restore_pass2\import_test_xsc_review\content\release64\multiplayer\action_areas\pikes_basin\pikesbasinmp.xsc,import_test_xsc_review/content/release64/multiplayer/action_areas/pikes_basin/pikesbasinmp.xsc,28506,28506,795D7170D7A0219BE8BDF72298B28F0CD88660C0,795D7170D7A0219BE8BDF72298B28F0CD88660C0,522DC3CB,522DC3CB,True,True,True
