source,path,relative_path,path_family,name,extension,is_hash_named,size,size_mod_4,header_family,magic_hex_4,head_hex_16,head_hex_32,head_ascii_16,zstd_marker_in_first_512,zstd_marker_offset_in_first_512,compression_encryption_note,sha1,crc32,resource_type,resource_flag1_hex,resource_flag2_hex
pc_current,D:\Games\Red Dead Redemption\Code_RED\game\content_extracted\release64\dlc\zombiepack\mexico\perdido\perdido_z.wsc,release64/dlc/zombiepack/mexico/perdido/perdido_z.wsc,content/release64,perdido_z.wsc,.wsc,False,18627,3,RSC85,52 53 43 85,52 53 43 85 02 00 00 00 00 00 00 80 11 00 00 80,52 53 43 85 02 00 00 00 00 00 00 80 11 00 00 80 EC AF 98 1D 14 53 49 AF C6 62 E4 FF 1D 50 91 37,RSC.............,False,,resource wrapper; payload is normally encrypted before compressed bytes are visible,4326B1740F9D79A9DDF54EF584CB708F495F13BB,33320A8E,2,0x80000000,0x80000011
pc_current,D:\Games\Red Dead Redemption\Code_RED\game\content_extracted\release64\dlc\zombiepack\mexico\perdido\sepulcro\sepulcro_z.sco,release64/dlc/zombiepack/mexico/perdido/sepulcro/sepulcro_z.sco,content/release64,sepulcro_z.sco,.sco,False,42185,1,other,53 43 52 02,53 43 52 02 F9 AE 02 C6 00 00 A4 99 FF FF FF FD,53 43 52 02 F9 AE 02 C6 00 00 A4 99 FF FF FF FD 00 01 64 54 00 00 01 D8 00 00 00 00 00 00 00 02,SCR.............,False,,header not in the known script wrapper families,558806734A08E5B0EFBC8F353353966A6EF41637,EBCE4D39,,,
pc_current,D:\Games\Red Dead Redemption\Code_RED\game\content_extracted\release64\dlc\zombiepack\mexico\perdido\sepulcro\sepulcro_z.wsc,release64/dlc/zombiepack/mexico/perdido/sepulcro/sepulcro_z.wsc,content/release64,sepulcro_z.wsc,.wsc,False,39046,2,RSC85,52 53 43 85,52 53 43 85 02 00 00 00 00 00 00 80 19 00 00 80,52 53 43 85 02 00 00 00 00 00 00 80 19 00 00 80 84 BC B6 79 61 07 9C 7A D2 17 1D AE 7B E9 01 B7,RSC.............,False,,resource wrapper; payload is normally encrypted before compressed bytes are visible,D05B63B897BB1C0E0E70A2C214D77A63AE199887,8802B622,2,0x80000000,0x80000019
pc_current,D:\Games\Red Dead Redemption\Code_RED\game\content_extracted\release64\dlc\zombiepack\mexico\punta_orgullo\escalera\escalera_z.sco,release64/dlc/zombiepack/mexico/punta_orgullo/escalera/escalera_z.sco,content/release64,escalera_z.sco,.sco,False,35666,2,other,53 43 52 02,53 43 52 02 F9 AE 02 C6 00 00 8B 22 FF FF FF FD,53 43 52 02 F9 AE 02 C6 00 00 8B 22 FF FF FF FD 00 01 33 E6 00 00 04 AC 00 00 00 00 00 00 00 02,"SCR........""....",False,,header not in the known script wrapper families,C3F1A8D487E5F30A58317F1CE13CCFC7AE781646,40CFD4EA,,,
pc_current,D:\Games\Red Dead Redemption\Code_RED\game\content_extracted\release64\dlc\zombiepack\mexico\punta_orgullo\escalera\escalera_z.wsc,release64/dlc/zombiepack/mexico/punta_orgullo/escalera/escalera_z.wsc,content/release64,escalera_z.wsc,.wsc,False,33146,2,RSC85,52 53 43 85,52 53 43 85 02 00 00 00 00 00 00 80 17 00 00 80,52 53 43 85 02 00 00 00 00 00 00 80 17 00 00 80 26 1E CA A5 34 3A 66 8C 33 EE 1D AF 7A 03 CB 8B,RSC.............,False,,resource wrapper; payload is normally encrypted before compressed bytes are visible,F12CAD189328B65DE0DAC8A07C54F9C80EE1371D,9492E6CE,2,0x80000000,0x80000017
pc_current,D:\Games\Red Dead Redemption\Code_RED\game\content_extracted\release64\dlc\zombiepack\mexico\punta_orgullo\nosalida\nosalida_z.sco,release64/dlc/zombiepack/mexico/punta_orgullo/nosalida/nosalida_z.sco,content/release64,nosalida_z.sco,.sco,False,28963,3,other,53 43 52 02,53 43 52 02 F9 AE 02 C6 00 00 70 F3 FF FF FF FD,53 43 52 02 F9 AE 02 C6 00 00 70 F3 FF FF FF FD 00 00 F3 A2 00 00 01 D8 00 00 00 00 00 00 00 02,SCR.......p.....,False,,header not in the known script wrapper families,C1CE197CD9E52E2F77613B2A38C67BB4935E4688,D7FE5D8C,,,
pc_current,D:\Games\Red Dead Redemption\Code_RED\game\content_extracted\release64\dlc\zombiepack\mexico\punta_orgullo\nosalida\nosalida_z.wsc,release64/dlc/zombiepack/mexico/punta_orgullo/nosalida/nosalida_z.wsc,content/release64,nosalida_z.wsc,.wsc,False,27219,3,RSC85,52 53 43 85,52 53 43 85 02 00 00 00 00 00 00 80 11 00 00 80,52 53 43 85 02 00 00 00 00 00 00 80 11 00 00 80 82 53 BB 35 54 F5 ED 76 94 CC 1F C6 B4 73 18 DA,RSC.............,False,,resource wrapper; payload is normally encrypted before compressed bytes are visible,33C7A3FFF2DB1FABA5C4CB8C47C34011877BE922,105D43AA,2,0x80000000,0x80000011
pc_current,D:\Games\Red Dead Redemption\Code_RED\game\content_extracted\release64\dlc\zombiepack\mexico\punta_orgullo\puntaorgullo_z.sco,release64/dlc/zombiepack/mexico/punta_orgullo/puntaorgullo_z.sco,content/release64,puntaorgullo_z.sco,.sco,False,17416,0,other,53 43 52 02,53 43 52 02 F9 AE 02 C6 00 00 43 D8 FF FF FF FD,53 43 52 02 F9 AE 02 C6 00 00 43 D8 FF FF FF FD 00 00 AD C7 00 00 02 C8 00 00 00 00 00 00 00 02,SCR.......C.....,False,,header not in the known script wrapper families,8B0BECDC7DF8E8F1835423B433B99327772F9CEB,ED151C99,,,
pc_current,D:\Games\Red Dead Redemption\Code_RED\game\content_extracted\release64\dlc\zombiepack\mexico\punta_orgullo\puntaorgullo_z.wsc,release64/dlc/zombiepack/mexico/punta_orgullo/puntaorgullo_z.wsc,content/release64,puntaorgullo_z.wsc,.wsc,False,16147,3,RSC85,52 53 43 85,52 53 43 85 02 00 00 00 00 00 00 80 0D 00 00 80,52 53 43 85 02 00 00 00 00 00 00 80 0D 00 00 80 5B 3C 73 48 73 4F 7B F2 27 D8 54 38 E8 F1 E1 D2,RSC.............,False,,resource wrapper; payload is normally encrypted before compressed bytes are visible,EB33E0DB4C82DF86157B2028510D9C3619626B6F,929DF60C,2,0x80000000,0x8000000D
pc_current,D:\Games\Red Dead Redemption\Code_RED\game\content_extracted\release64\dlc\zombiepack\mexico\punta_orgullo\tesoro_azul\tesoroazul_z.sco,release64/dlc/zombiepack/mexico/punta_orgullo/tesoro_azul/tesoroazul_z.sco,content/release64,tesoroazul_z.sco,.sco,False,28956,0,other,53 43 52 02,53 43 52 02 F9 AE 02 C6 00 00 70 EC FF FF FF FD,53 43 52 02 F9 AE 02 C6 00 00 70 EC FF FF FF FD 00 00 F4 9D 00 00 01 DA 00 00 00 00 00 00 00 02,SCR.......p.....,False,,header not in the known script wrapper families,FBC0BACB9AAEB8A496ADF667BAE33A40E864A980,031FD108,,,
pc_current,D:\Games\Red Dead Redemption\Code_RED\game\content_extracted\release64\dlc\zombiepack\mexico\punta_orgullo\tesoro_azul\tesoroazul_z.wsc,release64/dlc/zombiepack/mexico/punta_orgullo/tesoro_azul/tesoroazul_z.wsc,content/release64,tesoroazul_z.wsc,.wsc,False,27189,1,RSC85,52 53 43 85,52 53 43 85 02 00 00 00 00 00 00 80 11 00 00 80,52 53 43 85 02 00 00 00 00 00 00 80 11 00 00 80 D1 14 89 6C 7B 9C 21 26 EB D5 C5 01 ED 47 C8 A4,RSC.............,False,,resource wrapper; payload is normally encrypted before compressed bytes are visible,C768476C45ED21CD0A9A321C9A3BCA89F58E62E7,81BA4EFF,2,0x80000000,0x80000011
pc_current,D:\Games\Red Dead Redemption\Code_RED\game\content_extracted\release64\dlc\zombiepack\missingpersons\event_bountyhunter_z.sco,release64/dlc/zombiepack/missingpersons/event_bountyhunter_z.sco,content/release64,event_bountyhunter_z.sco,.sco,False,47385,1,other,53 43 52 02,53 43 52 02 F9 AE 02 C6 00 00 B8 E9 FF FF FF FD,53 43 52 02 F9 AE 02 C6 00 00 B8 E9 FF FF FF FD 00 01 84 B9 00 00 03 6A 00 00 00 00 00 00 00 3E,SCR.............,False,,header not in the known script wrapper families,DA6537DA4BB2893E7D88B47ED03AA4C9EA631F7D,2B6D21B9,,,
pc_current,D:\Games\Red Dead Redemption\Code_RED\game\content_extracted\release64\dlc\zombiepack\missingpersons\event_bountyhunter_z.wsc,release64/dlc/zombiepack/missingpersons/event_bountyhunter_z.wsc,content/release64,event_bountyhunter_z.wsc,.wsc,False,44115,3,RSC85,52 53 43 85,52 53 43 85 02 00 00 00 00 00 00 80 1A 00 00 90,52 53 43 85 02 00 00 00 00 00 00 80 1A 00 00 90 28 72 0B 8C A7 B6 6D A0 C4 77 52 86 E6 AE 1E 2E,RSC.............,False,,resource wrapper; payload is normally encrypted before compressed bytes are visible,B3D7DB7BCB0D07AEBAA3A2EB779471DE62CCCC1B,D23D87FB,2,0x80000000,0x9000001A
pc_current,D:\Games\Red Dead Redemption\Code_RED\game\content_extracted\release64\dlc\zombiepack\missingpersons\event_wanted_poster_z.sco,release64/dlc/zombiepack/missingpersons/event_wanted_poster_z.sco,content/release64,event_wanted_poster_z.sco,.sco,False,9216,0,other,53 43 52 02,53 43 52 02 F9 AE 02 C6 00 00 23 D0 FF FF FF FD,53 43 52 02 F9 AE 02 C6 00 00 23 D0 FF FF FF FD 00 00 40 62 00 00 02 26 00 00 00 00 00 00 00 3E,SCR.......#.....,False,,header not in the known script wrapper families,6D4FE6A51EFE18CE5744FA3928E5F34847EAD84B,F79D11CB,,,
pc_current,D:\Games\Red Dead Redemption\Code_RED\game\content_extracted\release64\dlc\zombiepack\missingpersons\event_wanted_poster_z.wsc,release64/dlc/zombiepack/missingpersons/event_wanted_poster_z.wsc,content/release64,event_wanted_poster_z.wsc,.wsc,False,8852,0,RSC85,52 53 43 85,52 53 43 85 02 00 00 00 00 00 00 80 05 00 00 80,52 53 43 85 02 00 00 00 00 00 00 80 05 00 00 80 9E 79 F2 C4 8F 6F 0A 23 4B D8 D3 0D E5 A8 9D FF,RSC.............,False,,resource wrapper; payload is normally encrypted before compressed bytes are visible,C2F6F9BE08832E8E63AD12E5900A32BD7ABDB669,7D267D30,2,0x80000000,0x80000005
pc_current,D:\Games\Red Dead Redemption\Code_RED\game\content_extracted\release64\dlc\zombiepack\missions\zombie01\zombie01.sco,release64/dlc/zombiepack/missions/zombie01/zombie01.sco,content/release64,zombie01.sco,.sco,False,48333,1,other,53 43 52 02,53 43 52 02 F9 AE 02 C6 00 00 BC 9D FF FF FF FD,53 43 52 02 F9 AE 02 C6 00 00 BC 9D FF FF FF FD 00 01 98 9E 00 00 03 DC 00 00 00 00 00 00 00 0C,SCR.............,False,,header not in the known script wrapper families,260BD6624CD22245AD0A6023DC6FE469D84C5A95,4CB44BDD,,,
pc_current,D:\Games\Red Dead Redemption\Code_RED\game\content_extracted\release64\dlc\zombiepack\missions\zombie01\zombie01.wsc,release64/dlc/zombiepack/missions/zombie01/zombie01.wsc,content/release64,zombie01.wsc,.wsc,False,45185,1,RSC85,52 53 43 85,52 53 43 85 02 00 00 00 00 00 00 80 1C 00 00 A0,52 53 43 85 02 00 00 00 00 00 00 80 1C 00 00 A0 E1 F1 7B 8C C4 E9 B2 EB 57 04 D0 F7 3F 05 CC 27,RSC.............,False,,resource wrapper; payload is normally encrypted before compressed bytes are visible,832C8AC0AF331E2648203E6EF636577EFA40249D,58AEF9A8,2,0x80000000,0xA000001C
pc_current,D:\Games\Red Dead Redemption\Code_RED\game\content_extracted\release64\dlc\zombiepack\missions\zombie02\zombie02.sco,release64/dlc/zombiepack/missions/zombie02/zombie02.sco,content/release64,zombie02.sco,.sco,False,66465,1,other,53 43 52 02,53 43 52 02 F9 AE 02 C6 00 01 03 71 FF FF FF FD,53 43 52 02 F9 AE 02 C6 00 01 03 71 FF FF FF FD 00 02 3D A5 00 00 06 E0 00 00 00 00 00 00 00 0C,SCR........q....,False,,header not in the known script wrapper families,BCE211D8B94FC854EBF2604AC223AE1D9388695D,BA651567,,,
pc_current,D:\Games\Red Dead Redemption\Code_RED\game\content_extracted\release64\dlc\zombiepack\missions\zombie02\zombie02.wsc,release64/dlc/zombiepack/missions/zombie02/zombie02.wsc,content/release64,zombie02.wsc,.wsc,False,59831,3,RSC85,52 53 43 85,52 53 43 85 02 00 00 00 00 00 00 80 27 00 00 80,52 53 43 85 02 00 00 00 00 00 00 80 27 00 00 80 F9 95 8F 16 BE 5A 20 60 3F 1B 70 68 CF 9E 75 0A,RSC.........'...,False,,resource wrapper; payload is normally encrypted before compressed bytes are visible,17D1A73B0EA8C3E13964DF9756059705157496CB,E78202F2,2,0x80000000,0x80000027
pc_current,D:\Games\Red Dead Redemption\Code_RED\game\content_extracted\release64\dlc\zombiepack\missions\zombie03\zombie03.sco,release64/dlc/zombiepack/missions/zombie03/zombie03.sco,content/release64,zombie03.sco,.sco,False,59042,2,other,53 43 52 02,53 43 52 02 F9 AE 02 C6 00 00 E6 72 FF FF FF FD,53 43 52 02 F9 AE 02 C6 00 00 E6 72 FF FF FF FD 00 01 F2 34 00 00 06 8C 00 00 00 00 00 00 00 0C,SCR........r....,False,,header not in the known script wrapper families,42032C3F9917989D110F00BE9C7A7FFE5B51EC0D,EABDF091,,,
pc_current,D:\Games\Red Dead Redemption\Code_RED\game\content_extracted\release64\dlc\zombiepack\missions\zombie03\zombie03.wsc,release64/dlc/zombiepack/missions/zombie03/zombie03.wsc,content/release64,zombie03.wsc,.wsc,False,53835,3,RSC85,52 53 43 85,52 53 43 85 02 00 00 00 00 00 00 80 23 00 00 80,52 53 43 85 02 00 00 00 00 00 00 80 23 00 00 80 41 BB 7B 6A A3 A5 E1 2C 3B 4E 9E EE EB FC A6 21,RSC.........#...,False,,resource wrapper; payload is normally encrypted before compressed bytes are visible,9BA03EE036881BFEA7E72A7FCF071ED5B2DD70F1,4C902BBF,2,0x80000000,0x80000023
pc_current,D:\Games\Red Dead Redemption\Code_RED\game\content_extracted\release64\dlc\zombiepack\missions\zombie04\zombie04.sco,release64/dlc/zombiepack/missions/zombie04/zombie04.sco,content/release64,zombie04.sco,.sco,False,34225,1,other,53 43 52 02,53 43 52 02 F9 AE 02 C6 00 00 85 81 FF FF FF FD,53 43 52 02 F9 AE 02 C6 00 00 85 81 FF FF FF FD 00 01 15 69 00 00 01 9A 00 00 00 00 00 00 00 0C,SCR.............,False,,header not in the known script wrapper families,1DBC20CA8C8FEBB2FED9FBB838D7B8E591FB0223,874D9A72,,,
pc_current,D:\Games\Red Dead Redemption\Code_RED\game\content_extracted\release64\dlc\zombiepack\missions\zombie04\zombie04.wsc,release64/dlc/zombiepack/missions/zombie04/zombie04.wsc,content/release64,zombie04.wsc,.wsc,False,32555,3,RSC85,52 53 43 85,52 53 43 85 02 00 00 00 00 00 00 80 13 00 00 80,52 53 43 85 02 00 00 00 00 00 00 80 13 00 00 80 BC 1A 5D AE BB 4D BD 3E E1 4D 42 F5 FB 1B 34 7A,RSC.............,False,,resource wrapper; payload is normally encrypted before compressed bytes are visible,21BB5B10DE4E82BC22033F2E535DC31B05B85930,F83A3019,2,0x80000000,0x80000013
pc_current,D:\Games\Red Dead Redemption\Code_RED\game\content_extracted\release64\dlc\zombiepack\mp\mp_graveyard\gy_blk\blackwater_mp_gy.wsc,release64/dlc/zombiepack/mp/mp_graveyard/gy_blk/blackwater_mp_gy.wsc,content/release64,blackwater_mp_gy.wsc,.wsc,False,51168,0,RSC85,52 53 43 85,52 53 43 85 02 00 00 00 00 00 00 80 1F 00 00 80,52 53 43 85 02 00 00 00 00 00 00 80 1F 00 00 80 21 1C DD A1 0A 64 BB AF 6F D3 9D A4 AE 6E 28 64,RSC.............,False,,resource wrapper; payload is normally encrypted before compressed bytes are visible,83E29EB6FBC7262AFA29D0F985916B15962956C1,0990A0FF,2,0x80000000,0x8000001F
pc_current,D:\Games\Red Dead Redemption\Code_RED\game\content_extracted\release64\dlc\zombiepack\mp\mp_graveyard\gy_cot\cootschapel_mp_gy.wsc,release64/dlc/zombiepack/mp/mp_graveyard/gy_cot/cootschapel_mp_gy.wsc,content/release64,cootschapel_mp_gy.wsc,.wsc,False,51237,1,RSC85,52 53 43 85,52 53 43 85 02 00 00 00 00 00 00 80 1F 00 00 80,52 53 43 85 02 00 00 00 00 00 00 80 1F 00 00 80 76 AA BB 90 2E FB 35 F8 01 0A D6 57 C4 EB 4E 32,RSC.............,False,,resource wrapper; payload is normally encrypted before compressed bytes are visible,F8B55DA838E818CA6A7334B9F7661AD0EA40F97F,1A089A01,2,0x80000000,0x8000001F
pc_current,D:\Games\Red Dead Redemption\Code_RED\game\content_extracted\release64\dlc\zombiepack\mp\mp_graveyard\gy_odd\oddfellowsrest_mp_gy.wsc,release64/dlc/zombiepack/mp/mp_graveyard/gy_odd/oddfellowsrest_mp_gy.wsc,content/release64,oddfellowsrest_mp_gy.wsc,.wsc,False,51043,3,RSC85,52 53 43 85,52 53 43 85 02 00 00 00 00 00 00 80 1F 00 00 80,52 53 43 85 02 00 00 00 00 00 00 80 1F 00 00 80 09 72 44 56 6E 08 02 E9 44 4F 91 67 AB F7 8D 7C,RSC.............,False,,resource wrapper; payload is normally encrypted before compressed bytes are visible,2F45569CF512B27F6F01434D7149574EB4E64F79,8F49680C,2,0x80000000,0x8000001F
pc_current,D:\Games\Red Dead Redemption\Code_RED\game\content_extracted\release64\dlc\zombiepack\mp\mp_graveyard\gy_sep\sepulcro_mp_gy.wsc,release64/dlc/zombiepack/mp/mp_graveyard/gy_sep/sepulcro_mp_gy.wsc,content/release64,sepulcro_mp_gy.wsc,.wsc,False,51107,3,RSC85,52 53 43 85,52 53 43 85 02 00 00 00 00 00 00 80 1F 00 00 80,52 53 43 85 02 00 00 00 00 00 00 80 1F 00 00 80 C2 39 30 C9 2A B1 E0 E2 66 B9 30 42 61 53 ED 50,RSC.............,False,,resource wrapper; payload is normally encrypted before compressed bytes are visible,31763E017A757D13BA5E80F592FF8B26EA05FD9B,2FE73EC2,2,0x80000000,0x8000001F
pc_current,D:\Games\Red Dead Redemption\Code_RED\game\content_extracted\release64\dlc\zombiepack\mp\mp_graveyard\gy_tmb\tumbleweed_mp_gy.wsc,release64/dlc/zombiepack/mp/mp_graveyard/gy_tmb/tumbleweed_mp_gy.wsc,content/release64,tumbleweed_mp_gy.wsc,.wsc,False,51307,3,RSC85,52 53 43 85,52 53 43 85 02 00 00 00 00 00 00 80 1F 00 00 80,52 53 43 85 02 00 00 00 00 00 00 80 1F 00 00 80 1D EF 40 AA BE 8B 19 EF F5 08 59 34 DB 47 4A 44,RSC.............,False,,resource wrapper; payload is normally encrypted before compressed bytes are visible,9E52E4EB84A7AAB4E128188874E7464CBC031FD2,94963117,2,0x80000000,0x8000001F
pc_current,D:\Games\Red Dead Redemption\Code_RED\game\content_extracted\release64\dlc\zombiepack\mp\regions\blkbasic.wsc,release64/dlc/zombiepack/mp/regions/blkbasic.wsc,content/release64,blkbasic.wsc,.wsc,False,10942,2,RSC85,52 53 43 85,52 53 43 85 02 00 00 00 00 00 00 80 06 00 00 90,52 53 43 85 02 00 00 00 00 00 00 80 06 00 00 90 EF F0 EC 32 FA 56 11 49 F0 9B DE 09 C0 98 93 FF,RSC.............,False,,resource wrapper; payload is normally encrypted before compressed bytes are visible,16A3224A8F14CE3FF8787E149F684545BE15F83B,E278A06B,2,0x80000000,0x90000006
pc_current,D:\Games\Red Dead Redemption\Code_RED\game\content_extracted\release64\dlc\zombiepack\mp\regions\cotbasic.wsc,release64/dlc/zombiepack/mp/regions/cotbasic.wsc,content/release64,cotbasic.wsc,.wsc,False,10941,1,RSC85,52 53 43 85,52 53 43 85 02 00 00 00 00 00 00 80 06 00 00 90,52 53 43 85 02 00 00 00 00 00 00 80 06 00 00 90 6F C5 34 16 CD 96 EA EB 51 29 EA 92 F3 ED FA 25,RSC.............,False,,resource wrapper; payload is normally encrypted before compressed bytes are visible,0492ABDDCA60E905D1C723D6CDC16DD866A3B2F7,9BA6BB38,2,0x80000000,0x90000006
pc_current,D:\Games\Red Dead Redemption\Code_RED\game\content_extracted\release64\dlc\zombiepack\mp\regions\oddbasic.wsc,release64/dlc/zombiepack/mp/regions/oddbasic.wsc,content/release64,oddbasic.wsc,.wsc,False,10941,1,RSC85,52 53 43 85,52 53 43 85 02 00 00 00 00 00 00 80 06 00 00 90,52 53 43 85 02 00 00 00 00 00 00 80 06 00 00 90 8C 5D 67 F8 58 8D 4B 04 EC DF DC 21 48 9E 8F 2A,RSC.............,False,,resource wrapper; payload is normally encrypted before compressed bytes are visible,8A646E2DDE58FBE1C9164C677C0A179619C448CD,B4168979,2,0x80000000,0x90000006
pc_current,D:\Games\Red Dead Redemption\Code_RED\game\content_extracted\release64\dlc\zombiepack\mp\regions\sepbasic.wsc,release64/dlc/zombiepack/mp/regions/sepbasic.wsc,content/release64,sepbasic.wsc,.wsc,False,10944,0,RSC85,52 53 43 85,52 53 43 85 02 00 00 00 00 00 00 80 06 00 00 90,52 53 43 85 02 00 00 00 00 00 00 80 06 00 00 90 18 D5 33 5E 40 03 0B FA BF 3E C5 3D 80 72 6E 6C,RSC.............,False,,resource wrapper; payload is normally encrypted before compressed bytes are visible,59EBFA353F9C19908E2A512CA84B2B107EA28DE2,5AA4A2F6,2,0x80000000,0x90000006
pc_current,D:\Games\Red Dead Redemption\Code_RED\game\content_extracted\release64\dlc\zombiepack\mp\regions\tmbbasic.wsc,release64/dlc/zombiepack/mp/regions/tmbbasic.wsc,content/release64,tmbbasic.wsc,.wsc,False,10937,1,RSC85,52 53 43 85,52 53 43 85 02 00 00 00 00 00 00 80 06 00 00 90,52 53 43 85 02 00 00 00 00 00 00 80 06 00 00 90 76 A2 EE 9F 51 47 B7 0F 20 A6 3E 88 0D DB 1C 50,RSC.............,False,,resource wrapper; payload is normally encrypted before compressed bytes are visible,011E2668888736366BAED4DA0CDBAC629F793D47,F186AC38,2,0x80000000,0x90000006
pc_current,D:\Games\Red Dead Redemption\Code_RED\game\content_extracted\release64\dlc\zombiepack\mp\regions\wwbasic.wsc,release64/dlc/zombiepack/mp/regions/wwbasic.wsc,content/release64,wwbasic.wsc,.wsc,False,9389,1,RSC85,52 53 43 85,52 53 43 85 02 00 00 00 00 00 00 80 05 00 00 80,52 53 43 85 02 00 00 00 00 00 00 80 05 00 00 80 F7 EC B2 3E 85 48 43 F3 72 6C 25 24 B7 0F 69 5E,RSC.............,False,,resource wrapper; payload is normally encrypted before compressed bytes are visible,22F9BD7F4BDC8DC5007B38B594AEA2CD034E5B22,CB7CD525,2,0x80000000,0x80000005
pc_current,D:\Games\Red Dead Redemption\Code_RED\game\content_extracted\release64\dlc\zombiepack\north\great_plains\beechershope\beechershope_false_z.sco,release64/dlc/zombiepack/north/great_plains/beechershope/beechershope_false_z.sco,content/release64,beechershope_false_z.sco,.sco,False,6595,3,other,53 43 52 02,53 43 52 02 F9 AE 02 C6 00 00 19 93 FF FF FF FD,53 43 52 02 F9 AE 02 C6 00 00 19 93 FF FF FF FD 00 00 2D 2A 00 00 00 1E 00 00 00 00 00 00 00 1A,SCR.............,False,,header not in the known script wrapper families,26ECB09CC356D1F16056EFB71C0098D4A0F8DB60,BA821159,,,
pc_current,D:\Games\Red Dead Redemption\Code_RED\game\content_extracted\release64\dlc\zombiepack\north\great_plains\beechershope\beechershope_false_z.wsc,release64/dlc/zombiepack/north/great_plains/beechershope/beechershope_false_z.wsc,content/release64,beechershope_false_z.wsc,.wsc,False,6485,1,RSC85,52 53 43 85,52 53 43 85 02 00 00 00 00 00 00 80 05 00 00 80,52 53 43 85 02 00 00 00 00 00 00 80 05 00 00 80 07 00 6A 88 2D D9 13 B5 89 10 45 BD 26 6E A5 85,RSC.............,False,,resource wrapper; payload is normally encrypted before compressed bytes are visible,E756450FAF69F145472518B5DF2FE918CBA946F2,27317AC2,2,0x80000000,0x80000005
pc_current,D:\Games\Red Dead Redemption\Code_RED\game\content_extracted\release64\dlc\zombiepack\north\great_plains\beechershope\beechershope_z.sco,release64/dlc/zombiepack/north/great_plains/beechershope/beechershope_z.sco,content/release64,beechershope_z.sco,.sco,False,31270,2,other,53 43 52 02,53 43 52 02 F9 AE 02 C6 00 00 79 F6 FF FF FF FD,53 43 52 02 F9 AE 02 C6 00 00 79 F6 FF FF FF FD 00 01 07 3C 00 00 02 98 00 00 00 00 00 00 00 02,SCR.......y.....,False,,header not in the known script wrapper families,97FA3B7CCCC54C34837DD588A2D341F14EF25C5A,19B1C188,,,
pc_current,D:\Games\Red Dead Redemption\Code_RED\game\content_extracted\release64\dlc\zombiepack\north\great_plains\beechershope\beechershope_z.wsc,release64/dlc/zombiepack/north/great_plains/beechershope/beechershope_z.wsc,content/release64,beechershope_z.wsc,.wsc,False,29324,0,RSC85,52 53 43 85,52 53 43 85 02 00 00 00 00 00 00 80 12 00 00 90,52 53 43 85 02 00 00 00 00 00 00 80 12 00 00 90 99 12 43 D7 A0 A7 D2 3F 43 E2 1F 4F 29 98 9A A0,RSC.............,False,,resource wrapper; payload is normally encrypted before compressed bytes are visible,3AD615A39D981DA22956F04098608A3695E95DEA,C564431D,2,0x80000000,0x90000012
pc_current,D:\Games\Red Dead Redemption\Code_RED\game\content_extracted\release64\dlc\zombiepack\north\great_plains\blackwater\blackwater_z.sco,release64/dlc/zombiepack/north/great_plains/blackwater/blackwater_z.sco,content/release64,blackwater_z.sco,.sco,False,55249,1,other,53 43 52 02,53 43 52 02 F9 AE 02 C6 00 00 D7 A1 FF FF FF FD,53 43 52 02 F9 AE 02 C6 00 00 D7 A1 FF FF FF FD 00 01 E3 74 00 00 06 F8 00 00 00 00 00 00 00 02,SCR.............,False,,header not in the known script wrapper families,FE137C6BDA4263334F581E2BB193B3B3551B60C9,8284C29D,,,
pc_current,D:\Games\Red Dead Redemption\Code_RED\game\content_extracted\release64\dlc\zombiepack\north\great_plains\blackwater\blackwater_z.wsc,release64/dlc/zombiepack/north/great_plains/blackwater/blackwater_z.wsc,content/release64,blackwater_z.wsc,.wsc,False,50362,2,RSC85,52 53 43 85,52 53 43 85 02 00 00 00 00 00 00 80 21 00 00 80,52 53 43 85 02 00 00 00 00 00 00 80 21 00 00 80 54 F6 78 86 E1 01 BC A9 33 36 4F 24 AE D3 5B 6F,RSC.........!...,False,,resource wrapper; payload is normally encrypted before compressed bytes are visible,65097C04DF518A76373289B176C01976BDF188B7,0B3960C3,2,0x80000000,0x80000021
pc_current,D:\Games\Red Dead Redemption\Code_RED\game\content_extracted\release64\dlc\zombiepack\north\great_plains\greatplains_dismount_z.sco,release64/dlc/zombiepack/north/great_plains/greatplains_dismount_z.sco,content/release64,greatplains_dismount_z.sco,.sco,False,2056,0,other,53 43 52 02,53 43 52 02 F9 AE 02 C6 00 00 07 D8 FF FF FF FD,53 43 52 02 F9 AE 02 C6 00 00 07 D8 FF FF FF FD 00 00 10 C7 00 00 00 04 00 00 00 00 00 00 00 00,SCR.............,False,,header not in the known script wrapper families,04517A2E9CFF7EC6E3A25F93A5F43C2D242D8E80,8FA6A19E,,,
pc_current,D:\Games\Red Dead Redemption\Code_RED\game\content_extracted\release64\dlc\zombiepack\north\great_plains\greatplains_dismount_z.wsc,release64/dlc/zombiepack/north/great_plains/greatplains_dismount_z.wsc,content/release64,greatplains_dismount_z.wsc,.wsc,False,2012,0,RSC85,52 53 43 85,52 53 43 85 02 00 00 00 00 00 00 80 03 00 00 80,52 53 43 85 02 00 00 00 00 00 00 80 03 00 00 80 A1 C6 BE 69 57 C9 C2 EC D3 E5 C0 AE 36 02 C8 B9,RSC.............,False,,resource wrapper; payload is normally encrypted before compressed bytes are visible,BFFFD81B3FC40BF77235469DD86BDC839E02DAD3,6673109E,2,0x80000000,0x80000003
