candidate_kind,logical_key,path,extension,header_family,classification,pc_family_match,decision,format_reason
xenon_xsc_review,regions/ctf_arm/ctf_arm_single,D:\Games\Red Dead Redemption\Code_RED\imports\XENON MULTIPLAYER\content\release64\multiplayer\regions\ctf_arm\ctf_arm_single.xsc,.xsc,XSC_SWAPPED_RSC85,conversion_blocked,False,word-swapped XSC wrapper is review-only until PC loader/import accepts raw XSC or a validated rewrap is proven,"current extracted PC tree exposes WSC/SCO, not XSC"
xenon_xsc_review,regions/ctf_arm/ctf_arm_sym,D:\Games\Red Dead Redemption\Code_RED\imports\XENON MULTIPLAYER\content\release64\multiplayer\regions\ctf_arm\ctf_arm_sym.xsc,.xsc,XSC_SWAPPED_RSC85,conversion_blocked,False,word-swapped XSC wrapper is review-only until PC loader/import accepts raw XSC or a validated rewrap is proven,"current extracted PC tree exposes WSC/SCO, not XSC"
xenon_xsc_review,regions/ctf_chu/ctf_chu,D:\Games\Red Dead Redemption\Code_RED\imports\XENON MULTIPLAYER\content\release64\multiplayer\regions\ctf_chu\ctf_chu.xsc,.xsc,XSC_SWAPPED_RSC85,conversion_blocked,False,word-swapped XSC wrapper is review-only until PC loader/import accepts raw XSC or a validated rewrap is proven,"current extracted PC tree exposes WSC/SCO, not XSC"
xenon_xsc_review,regions/ctf_chu/ctf_chu_single,D:\Games\Red Dead Redemption\Code_RED\imports\XENON MULTIPLAYER\content\release64\multiplayer\regions\ctf_chu\ctf_chu_single.xsc,.xsc,XSC_SWAPPED_RSC85,conversion_blocked,False,word-swapped XSC wrapper is review-only until PC loader/import accepts raw XSC or a validated rewrap is proven,"current extracted PC tree exposes WSC/SCO, not XSC"
xenon_xsc_review,regions/ctf_chu/ctf_chu_sym,D:\Games\Red Dead Redemption\Code_RED\imports\XENON MULTIPLAYER\content\release64\multiplayer\regions\ctf_chu\ctf_chu_sym.xsc,.xsc,XSC_SWAPPED_RSC85,conversion_blocked,False,word-swapped XSC wrapper is review-only until PC loader/import accepts raw XSC or a validated rewrap is proven,"current extracted PC tree exposes WSC/SCO, not XSC"
xenon_xsc_review,regions/ctf_dzc/ctf_dzc_sym,D:\Games\Red Dead Redemption\Code_RED\imports\XENON MULTIPLAYER\content\release64\multiplayer\regions\ctf_dzc\ctf_dzc_sym.xsc,.xsc,XSC_SWAPPED_RSC85,conversion_blocked,False,word-swapped XSC wrapper is review-only until PC loader/import accepts raw XSC or a validated rewrap is proven,"current extracted PC tree exposes WSC/SCO, not XSC"
xenon_xsc_review,regions/ctf_hen/ctf_hen,D:\Games\Red Dead Redemption\Code_RED\imports\XENON MULTIPLAYER\content\release64\multiplayer\regions\ctf_hen\ctf_hen.xsc,.xsc,XSC_SWAPPED_RSC85,conversion_blocked,False,word-swapped XSC wrapper is review-only until PC loader/import accepts raw XSC or a validated rewrap is proven,"current extracted PC tree exposes WSC/SCO, not XSC"
xenon_xsc_review,regions/ctf_lsh/ctf_lsh,D:\Games\Red Dead Redemption\Code_RED\imports\XENON MULTIPLAYER\content\release64\multiplayer\regions\ctf_lsh\ctf_lsh.xsc,.xsc,XSC_SWAPPED_RSC85,conversion_blocked,False,word-swapped XSC wrapper is review-only until PC loader/import accepts raw XSC or a validated rewrap is proven,"current extracted PC tree exposes WSC/SCO, not XSC"
xenon_xsc_review,regions/ctf_lsh/ctf_lsh_sym,D:\Games\Red Dead Redemption\Code_RED\imports\XENON MULTIPLAYER\content\release64\multiplayer\regions\ctf_lsh\ctf_lsh_sym.xsc,.xsc,XSC_SWAPPED_RSC85,conversion_blocked,False,word-swapped XSC wrapper is review-only until PC loader/import accepts raw XSC or a validated rewrap is proven,"current extracted PC tree exposes WSC/SCO, not XSC"
xenon_xsc_review,regions/ctf_tes/ctf_tes_single,D:\Games\Red Dead Redemption\Code_RED\imports\XENON MULTIPLAYER\content\release64\multiplayer\regions\ctf_tes\ctf_tes_single.xsc,.xsc,XSC_SWAPPED_RSC85,conversion_blocked,False,word-swapped XSC wrapper is review-only until PC loader/import accepts raw XSC or a validated rewrap is proven,"current extracted PC tree exposes WSC/SCO, not XSC"
xenon_xsc_review,regions/ctf_tes/ctf_tes_sym,D:\Games\Red Dead Redemption\Code_RED\imports\XENON MULTIPLAYER\content\release64\multiplayer\regions\ctf_tes\ctf_tes_sym.xsc,.xsc,XSC_SWAPPED_RSC85,conversion_blocked,False,word-swapped XSC wrapper is review-only until PC loader/import accepts raw XSC or a validated rewrap is proven,"current extracted PC tree exposes WSC/SCO, not XSC"
xenon_xsc_review,regions/ctf_tum/ctf_tum_single,D:\Games\Red Dead Redemption\Code_RED\imports\XENON MULTIPLAYER\content\release64\multiplayer\regions\ctf_tum\ctf_tum_single.xsc,.xsc,XSC_SWAPPED_RSC85,conversion_blocked,False,word-swapped XSC wrapper is review-only until PC loader/import accepts raw XSC or a validated rewrap is proven,"current extracted PC tree exposes WSC/SCO, not XSC"
xenon_xsc_review,regions/ctf_upr/ctf_upr,D:\Games\Red Dead Redemption\Code_RED\imports\XENON MULTIPLAYER\content\release64\multiplayer\regions\ctf_upr\ctf_upr.xsc,.xsc,XSC_SWAPPED_RSC85,conversion_blocked,False,word-swapped XSC wrapper is review-only until PC loader/import accepts raw XSC or a validated rewrap is proven,"current extracted PC tree exposes WSC/SCO, not XSC"
xenon_xsc_review,regions/ctf_w2/ctf_w2_single,D:\Games\Red Dead Redemption\Code_RED\imports\XENON MULTIPLAYER\content\release64\multiplayer\regions\ctf_w2\ctf_w2_single.xsc,.xsc,XSC_SWAPPED_RSC85,conversion_blocked,False,word-swapped XSC wrapper is review-only until PC loader/import accepts raw XSC or a validated rewrap is proven,"current extracted PC tree exposes WSC/SCO, not XSC"
xenon_xsc_review,regions/dm_arm/deathmatch_arm,D:\Games\Red Dead Redemption\Code_RED\imports\XENON MULTIPLAYER\content\release64\multiplayer\regions\dm_arm\deathmatch_arm.xsc,.xsc,XSC_SWAPPED_RSC85,conversion_blocked,False,word-swapped XSC wrapper is review-only until PC loader/import accepts raw XSC or a validated rewrap is proven,"current extracted PC tree exposes WSC/SCO, not XSC"
xenon_xsc_review,regions/dm_chu/deathmatch_chu,D:\Games\Red Dead Redemption\Code_RED\imports\XENON MULTIPLAYER\content\release64\multiplayer\regions\dm_chu\deathmatch_chu.xsc,.xsc,XSC_SWAPPED_RSC85,conversion_blocked,False,word-swapped XSC wrapper is review-only until PC loader/import accepts raw XSC or a validated rewrap is proven,"current extracted PC tree exposes WSC/SCO, not XSC"
xenon_xsc_review,regions/dm_hen/deathmatch_hen,D:\Games\Red Dead Redemption\Code_RED\imports\XENON MULTIPLAYER\content\release64\multiplayer\regions\dm_hen\deathmatch_hen.xsc,.xsc,XSC_SWAPPED_RSC85,conversion_blocked,False,word-swapped XSC wrapper is review-only until PC loader/import accepts raw XSC or a validated rewrap is proven,"current extracted PC tree exposes WSC/SCO, not XSC"
xenon_xsc_review,regions/dm_lsh/deathmatch_lsh,D:\Games\Red Dead Redemption\Code_RED\imports\XENON MULTIPLAYER\content\release64\multiplayer\regions\dm_lsh\deathmatch_lsh.xsc,.xsc,XSC_SWAPPED_RSC85,conversion_blocked,False,word-swapped XSC wrapper is review-only until PC loader/import accepts raw XSC or a validated rewrap is proven,"current extracted PC tree exposes WSC/SCO, not XSC"
xenon_xsc_review,regions/dm_tum/deathmatch_tum,D:\Games\Red Dead Redemption\Code_RED\imports\XENON MULTIPLAYER\content\release64\multiplayer\regions\dm_tum\deathmatch_tum.xsc,.xsc,XSC_SWAPPED_RSC85,conversion_blocked,False,word-swapped XSC wrapper is review-only until PC loader/import accepts raw XSC or a validated rewrap is proven,"current extracted PC tree exposes WSC/SCO, not XSC"
xenon_xsc_review,regions/minigames/liarsdice_sb,D:\Games\Red Dead Redemption\Code_RED\imports\XENON MULTIPLAYER\content\release64\multiplayer\regions\minigames\liarsdice_sb.xsc,.xsc,XSC_SWAPPED_RSC85,conversion_blocked,False,word-swapped XSC wrapper is review-only until PC loader/import accepts raw XSC or a validated rewrap is proven,"current extracted PC tree exposes WSC/SCO, not XSC"
xenon_xsc_review,regions/minigames/poker_sb,D:\Games\Red Dead Redemption\Code_RED\imports\XENON MULTIPLAYER\content\release64\multiplayer\regions\minigames\poker_sb.xsc,.xsc,XSC_SWAPPED_RSC85,conversion_blocked,False,word-swapped XSC wrapper is review-only until PC loader/import accepts raw XSC or a validated rewrap is proven,"current extracted PC tree exposes WSC/SCO, not XSC"
xenon_xsc_review,rotations/gametype_lobby,D:\Games\Red Dead Redemption\Code_RED\imports\XENON MULTIPLAYER\content\release64\multiplayer\rotations\gametype_lobby.xsc,.xsc,XSC_SWAPPED_RSC85,conversion_blocked,False,word-swapped XSC wrapper is review-only until PC loader/import accepts raw XSC or a validated rewrap is proven,"current extracted PC tree exposes WSC/SCO, not XSC"
xenon_xsc_review,sessionmap,D:\Games\Red Dead Redemption\Code_RED\imports\XENON MULTIPLAYER\content\release64\multiplayer\sessionmap.xsc,.xsc,XSC_SWAPPED_RSC85,conversion_blocked,False,word-swapped XSC wrapper is review-only until PC loader/import accepts raw XSC or a validated rewrap is proven,"current extracted PC tree exposes WSC/SCO, not XSC"
xenon_xsc_review,spectator/mp_spectator,D:\Games\Red Dead Redemption\Code_RED\imports\XENON MULTIPLAYER\content\release64\multiplayer\spectator\mp_spectator.xsc,.xsc,XSC_SWAPPED_RSC85,conversion_blocked,False,word-swapped XSC wrapper is review-only until PC loader/import accepts raw XSC or a validated rewrap is proven,"current extracted PC tree exposes WSC/SCO, not XSC"
xenon_xsc_review,spectator/mp_spectatormk2,D:\Games\Red Dead Redemption\Code_RED\imports\XENON MULTIPLAYER\content\release64\multiplayer\spectator\mp_spectatormk2.xsc,.xsc,XSC_SWAPPED_RSC85,conversion_blocked,False,word-swapped XSC wrapper is review-only until PC loader/import accepts raw XSC or a validated rewrap is proven,"current extracted PC tree exposes WSC/SCO, not XSC"
xenon_xsc_review,support/mp_actorpicker,D:\Games\Red Dead Redemption\Code_RED\imports\XENON MULTIPLAYER\content\release64\multiplayer\support\mp_actorpicker.xsc,.xsc,XSC_SWAPPED_RSC85,conversion_blocked,False,word-swapped XSC wrapper is review-only until PC loader/import accepts raw XSC or a validated rewrap is proven,"current extracted PC tree exposes WSC/SCO, not XSC"
xenon_xsc_review,tutorial/mp_tutorial,D:\Games\Red Dead Redemption\Code_RED\imports\XENON MULTIPLAYER\content\release64\multiplayer\tutorial\mp_tutorial.xsc,.xsc,XSC_SWAPPED_RSC85,conversion_blocked,False,word-swapped XSC wrapper is review-only until PC loader/import accepts raw XSC or a validated rewrap is proven,"current extracted PC tree exposes WSC/SCO, not XSC"
