offset,offset_hex,length,text,population_term
50788,0xC664,5,y=!)A,
50795,0xC66B,4,B)E7,
50808,0xC678,4,",QS9",
50829,0xC68D,5,",EA+)",
50841,0xC699,5,@H)E>,
50876,0xC6BC,4,3;ko,
50881,0xC6C1,14,f_Ammo_Pickup1,
50904,0xC6D8,5,@H)E>,
50918,0xC6E6,4,",QS9",
50939,0xC6FB,5,",EA+)",
51065,0xC779,5,V])E7,
51098,0xC79A,4,#9)B,
51132,0xC7BC,4,3;ko,
51137,0xC7C1,9,table02x0,
51149,0xC7CD,14,p_gen_table02x,
51172,0xC7E4,9,9=)E6c{)C,
51195,0xC7FB,6,",UJ:kD",
51353,0xC899,11,",DT:3%!,DUo",
51365,0xC8A5,15,dynamicAALayout,
51388,0xC8BC,16,AAObjReplication,
51405,0xC8CD,11,"%M;(,G)<);)",
51417,0xC8D9,4,",DVR",
51589,0xC985,4,",AW7",
51645,0xC9BD,4,",CX,",
51695,0xC9EF,6,",EY+~-",
51710,0xC9FE,5,",GZ+7",
51733,0xCA15,13,Game LockStep,
51747,0xCA23,63,o>--- LOCKSTEP GO AHEAD ignored; differing IDs: %s vs. mine %s.,
51838,0xCA7E,4,R/bc,
51854,0xCA8E,13,Game LockStep,
51868,0xCA9C,48,o/--- LOCKSTEP GO AHEAD RECV'D: %s. State in: %s,
51950,0xCAEE,4,R/H7,
51970,0xCB02,4,",:k=",
52045,0xCB4D,5,"9,A[c",
52123,0xCB9B,4,R!Cc,
52235,0xCC0B,4,R!C8,
52240,0xCC10,4," ,E\",
52257,0xCC21,4,",B]b",
52277,0xCC35,4,R!C8,
52282,0xCC3A,5," ,F^b",
52307,0xCC53,4,",D_b",
52319,0xCC5F,4,",B`b",
52341,0xCC75,6,"W,Ca+b",
52365,0xCC8D,5,"W,Bbb",
52378,0xCC9A,4,",Bcb",
52393,0xCCA9,5,"W,Bdb",
52406,0xCCB6,4,",Beb",
52454,0xCCE6,4,R!Cc,
52559,0xCD4F,4,",Cfc",
52589,0xCD6D,4,",Cgc",
52620,0xCD8C,4,",Ehc",
52660,0xCDB4,5,"W,Cic",
52691,0xCDD3,4,",Cjc",
52731,0xCDFB,5,"W,Ckc",
52772,0xCE24,5,"W,Clc",
52803,0xCE43,4,",Cmc",
52836,0xCE64,5,"W,Cnc",
52867,0xCE83,4,",Coc",
52925,0xCEBD,14,Done Streaming,
52940,0xCECC,5,O3`r@,
52946,0xCED2,6,"O3`?D,",
52954,0xCEDA,10,O3`?@O3M>@,
52966,0xCEE6,7,O3`?Hz-,
53015,0xCF17,4,",Ap8",
53022,0xCF1E,4,547>,
53074,0xCF52,6,zO3`>D,
53086,0xCF5E,9,Streaming,
53096,0xCF68,5,O3`r@,
53102,0xCF6E,6,"O3`?D,",
53110,0xCF76,17,O3`?@O3M>@O3`?Hz-,
53201,0xCFD1,4,",Cq,",
53398,0xD096,15,mp_action_areas,
53427,0xD0B3,6,% Oxz5,
53441,0xD0C1,4,",Er9",
53580,0xD14C,88,oWNot enough room in the streaming array to fit a template! Raise the array size to fix!,
53691,0xD1BB,4,+:k=,
53704,0xD1C8,4,+:k=,
53717,0xD1D5,4,+:k=,
53730,0xD1E2,4,+:k=,
53743,0xD1EF,4,+:k=,
53756,0xD1FC,4,+:k=,
53769,0xD209,4,+:k=,
53782,0xD216,4,+:k=,
53795,0xD223,4,+:k=,
53808,0xD230,4,+:k=,
53821,0xD23D,4,+:k=,
53834,0xD24A,4,+:k=,
53847,0xD257,4,+:k=,
53860,0xD264,4,+:k=,
53873,0xD271,4,+:k=,
53886,0xD27E,4,+:k=,
53899,0xD28B,4,+:k=,
53912,0xD298,4,+:k=,
53919,0xD29F,14,p_gen_table02x,
54053,0xD325,88,oWNot enough room in the streaming array to fit a template! Raise the array size to fix!,
54191,0xD3AF,4,",Csc",
54261,0xD3F5,4,",Csc",
54290,0xD412,4,";,Ct",
54332,0xD43C,4,%&Rl,
54724,0xD5C4,14,WWWWWWWWWWWWWW,
54781,0xD5FD,4,",Ew.",
54823,0xD627,45,:o+Tried to get Stat from not-yet-valid slot ,
54989,0xD6CD,13,mp_plist_name,
55009,0xD6E1,14,mp_plist_kills,
55030,0xD6F6,15,mp_plist_deaths,
55052,0xD70C,16,mp_plist_assists,
55075,0xD723,16,mp_plist_defends,
55098,0xD73A,14,mp_plist_score,
55133,0xD75D,5,",i=@j",
55159,0xD777,6,_title,
55186,0xD792,6,",i=@v,",
55206,0xD7A6,16,net_pl_unsession,
55268,0xD7E4,6,",i,Bz8",
55293,0xD7FD,4,",B{m",
55303,0xD807,4,",B|j",
55342,0xD82E,27,HUD_TIMER_WATCH_TICK_MASTER,
55370,0xD84A,5,",B}( ",
55450,0xD89A,4,=02%,
55455,0xD89F,4,7 3b,
55468,0xD8AC,7,"7 r@7 ,",
55483,0xD8BB,9,INVALID!?,
55493,0xD8C5,5,7 r@%,
55499,0xD8CB,4,7 2.,
55721,0xD9A9,9,MP_Ticker,
55736,0xD9B8,7,Reticle,
55749,0xD9C5,10,WeaponAmmo,
55765,0xD9D5,7,Reticle,
55778,0xD9E2,10,WeaponAmmo,
55814,0xDA06,14,Splash_Message,
55834,0xDA1A,16,Splash_Objective,
55856,0xDA30,16,Subtitle_Enabler,
55878,0xDA46,14,Splash_Message,
55898,0xDA5A,16,Splash_Objective,
55920,0xDA70,16,Subtitle_Enabler,
56009,0xDAC9,9,MP_Ticker,
56024,0xDAD8,7,Reticle,
56037,0xDAE5,10,WeaponAmmo,
56053,0xDAF5,7,Reticle,
56066,0xDB02,10,WeaponAmmo,
56101,0xDB25,14,Splash_Message,
56121,0xDB39,16,Splash_Objective,
56143,0xDB4F,16,Subtitle_Enabler,
56173,0xDB6D,14,Splash_Message,
56201,0xDB89,16,Splash_Objective,
56223,0xDB9F,16,Subtitle_Enabler,
56408,0xDC58,19,mp_list_joined_late,
56438,0xDC76,11,Common_Null,
56460,0xDC8C,11,Common_Null,
56482,0xDCA2,11,Common_Null,
56551,0xDCE7,5,DEBUG,
56564,0xDCF4,5,DEBUG,
56577,0xDD01,5,DEBUG,
56590,0xDD0E,5,DEBUG,
56656,0xDD50,17,Tried to get bit ,
56689,0xDD71,19, bit from bad slot ,
56728,0xDD98,5,4`>|8,
56935,0xDE67,4,DEAD,
56946,0xDE72,5,READY,
56958,0xDE7E,12,POKER_FOLDED,
56977,0xDE91,13,RACE_FINISHED,
56997,0xDEA5,11,REGION_HOST,
57015,0xDEB7,12,ACTOR_HIDDEN,
57034,0xDECA,13,VOTE_TO_START,
57054,0xDEDE,12,VOTE_TO_SKIP,
57073,0xDEF1,14,VOTE_TO_REPLAY,
57094,0xDF06,11,IS_IN_LOBBY,
57112,0xDF18,15,GAME_ARBITRATOR,
57134,0xDF2E,11,JOINED_GAME,
57152,0xDF40,13,SKIP_CUTSCENE,
57172,0xDF54,14,START_CUTSCENE,
57193,0xDF69,12,IS_SPECTATOR,
57212,0xDF7C,13,DISTRICT_HOST,
57232,0xDF90,13,NEEDS_REVIVAL,
57252,0xDFA4,23,MP_BIT_MPLAW_MOSTWANTED,
57282,0xDFC2,21,HAS_VIRAL_ACHIEVEMENT,
57310,0xDFDE,17,COMBATMODE_CASUAL,
57334,0xDFF6,17,COMBATMODE_EXPERT,
57358,0xE00E,15,IN_ACTOR_PICKER,
57380,0xE024,13,MELEE_BLOCKED,
57400,0xE038,10,BLIND_FIRE,
57417,0xE049,24,FREE_MODE_DEFENSE_ACTIVE,
57448,0xE068,17,PLAYER_IS_GRIEFER,
57472,0xE080,22,CANNOT_AFFORD_MINIGAME,
57501,0xE09D,29,FREE_MODE_DEFENSE_SPOONHOLDER,
57537,0xE0C1,7,UNKNOWN,
57754,0xE19A,12,<MP_DEFEND> ,
57776,0xE1B0,8,<SPACE> ,
57802,0xE1CA,5,--:--,
57986,0xE282,7,<SKULL>,
58080,0xE2E0,49,>o/Tried to get genfloat from not-yet-valid slot ,
58271,0xE39F,11,Common_Null,
58289,0xE3B1,13,mp_plist_name,
58324,0xE3D4,15,FRD_StakeHolder,
58350,0xE3EE,15,mp_plist_region,
58376,0xE408,18,mp_plist_score_alt,
58410,0xE42A,14,mp_plist_posse,
58435,0xE443,11,mp_plist_mw,
58470,0xE466,11,Common_Null,
58807,0xE5B7,4,";*,C",
58882,0xE602,18,out_of_bounds_time,
58921,0xE629,18,out_of_bounds_time,
58943,0xE63F,5,",G@+b",
58957,0xE64D,18,out_of_bounds_time,
59055,0xE6AF,18,out_of_bounds_time,
59084,0xE6CC,18,out_of_bounds_time,
59105,0xE6E1,5,"8+;*,",
59509,0xE875,6,",GZ+~-",
59734,0xE956,52,;o2IS_ACTOR_AGGROING_ACTOR got the same actor twice!,
60533,0xEC75,7,",EY+%N8",
60541,0xEC7D,7,",EY+%Mm",
60551,0xEC87,7,",EY+%Pm",
60561,0xEC91,4,",EY+",
60577,0xECA1,5,",GZ+,",
60616,0xECC8,5,",GZ+7",
60653,0xECED,4,",AWd",
60735,0xED3F,5,",GZ+8",
60913,0xEDF1,11,Common_Null,
60945,0xEE11,5,XpHud,
60956,0xEE1C,12,XpMultiplier,
60977,0xEE31,5,XpHud,
60988,0xEE3C,19,mp_killchain_header,
61010,0xEE52,5,sn_kc,
61025,0xEE61,4,RQ28,
61167,0xEEEF,5,a%%Rl,
61188,0xEF04,6,RiRAGX,
61380,0xEFC4,12,freemodetest,
61418,0xEFEA,4,-)=L,
61431,0xEFF7,25,Registering Net Script...,
61551,0xF06F,4,blah,
63601,0xF871,4,j[$<,
63611,0xF87B,5,w2<LD,
63708,0xF8DC,5,W&OYY,
63758,0xF90E,4,;2mB,
63988,0xF9F4,5, 7@m7,
64121,0xFA79,5,W'H(R,
64154,0xFA9A,5,BXP{),
64184,0xFAB8,4,!\Oy,
64231,0xFAE7,4,MsH0,
64516,0xFC04,4,9&#/,
64954,0xFDBA,4,ZCB@,
64976,0xFDD0,5,`Ux>y,
65007,0xFDEF,5,)y.>V,
65024,0xFE00,4,cO3c,
65222,0xFEC6,5,WI7bi,
65248,0xFEE0,4,1#y[,
