offset,offset_hex,length,text,population_term,string_class
110429,0x1AF5D,17,Tried to get bit ,,debug/display text
110462,0x1AF7E,19, bit from bad slot ,,debug/display text
110500,0x1AFA4,4,%4X>,,debug/display text
110589,0x1AFFD,8,HAD_FLAG,,unknown
110604,0x1B00C,9,FRD_SPOON,,unknown
110620,0x1B01C,10,FRD_IN_VOL,,unknown
110634,0x1B02A,44,{o*MP_TRANSIENT_BIT_FRD_IN_SPOONHOLDER_POSSE,,unknown
110685,0x1B05D,6,IN_AIR,,unknown
110698,0x1B06A,7,MOUNTED,,unknown
110712,0x1B078,19,KILLED BY BLINDFIRE,,debug/display text
110738,0x1B092,15,KILLED IN COVER,,debug/display text
110760,0x1B0A8,7,UNKNOWN,,unknown
110786,0x1B0C2,50,Io0TRIED TO USE IS_SLOT_DATA_VALID WITH BAD INDEX ,,debug/display text
110902,0x1B136,4,",EQ8",,unknown
111016,0x1B1A8,86,foTDivide by zero attempt in MP_WEAPON_CHALLENGE_LEVEL_START.... ya thats bad bail out,,debug/display text
111163,0x1B23B,16,challenge_01_128,,unknown
111232,0x1B280,5,SbtS5,,unknown
111264,0x1B2A0,4,",CRc",,unknown
111377,0x1B311,4,",CRc",,unknown
111440,0x1B350,4,"{,AP",,unknown
111527,0x1B3A7,4,",APd",,unknown
111553,0x1B3C1,17,Tried to get bit ,,debug/display text
111586,0x1B3E2,19, bit from bad slot ,,debug/display text
111624,0x1B408,4,%4X>,,debug/display text
111833,0x1B4D9,4,DEAD,,unknown
111844,0x1B4E4,5,READY,,unknown
111856,0x1B4F0,12,POKER_FOLDED,,unknown
111875,0x1B503,13,RACE_FINISHED,,unknown
111895,0x1B517,11,REGION_HOST,,unknown
111913,0x1B529,12,ACTOR_HIDDEN,,likely logic anchor
111932,0x1B53C,13,VOTE_TO_START,,unknown
111952,0x1B550,12,VOTE_TO_SKIP,,unknown
111971,0x1B563,14,VOTE_TO_REPLAY,,unknown
111992,0x1B578,11,IS_IN_LOBBY,,unknown
112010,0x1B58A,15,GAME_ARBITRATOR,,unknown
112032,0x1B5A0,11,JOINED_GAME,,unknown
112050,0x1B5B2,13,SKIP_CUTSCENE,,unknown
112070,0x1B5C6,14,START_CUTSCENE,,unknown
112091,0x1B5DB,12,IS_SPECTATOR,,unknown
112110,0x1B5EE,13,DISTRICT_HOST,,unknown
112130,0x1B602,13,NEEDS_REVIVAL,,unknown
112150,0x1B616,23,MP_BIT_MPLAW_MOSTWANTED,,likely logic anchor
112180,0x1B634,21,HAS_VIRAL_ACHIEVEMENT,,unknown
112208,0x1B650,17,COMBATMODE_CASUAL,,unknown
112232,0x1B668,17,COMBATMODE_EXPERT,,unknown
112256,0x1B680,15,IN_ACTOR_PICKER,,likely logic anchor
112278,0x1B696,13,MELEE_BLOCKED,,unknown
112298,0x1B6AA,10,BLIND_FIRE,,unknown
112315,0x1B6BB,24,FREE_MODE_DEFENSE_ACTIVE,,unknown
112346,0x1B6DA,17,PLAYER_IS_GRIEFER,,unknown
112370,0x1B6F2,22,CANNOT_AFFORD_MINIGAME,,unknown
112399,0x1B70F,29,FREE_MODE_DEFENSE_SPOONHOLDER,,unknown
112435,0x1B733,7,UNKNOWN,,unknown
112492,0x1B76C,93,bo[AM_COLLECT_PLAYER_EVENTS_OF_TYPE_ON_ACTORENUM: invalid objectset passed as EventCollection,,likely logic anchor
112647,0x1B807,7,",C&,C-8",,unknown
112661,0x1B815,7,",C&,C(7",,unknown
112691,0x1B833,7,",CN,CRc",,unknown
112703,0x1B83F,7,",CN,CT7",,unknown
112724,0x1B854,4,",C/c",,unknown
112735,0x1B85F,11,AM_NO_PURGE,,unknown
112758,0x1B876,11,AM_NO_PURGE,,unknown
112792,0x1B898,11,AM_NO_PURGE,,unknown
112842,0x1B8CA,4,",C 7",,debug/display text
112949,0x1B935,4,Sae%,,debug/display text
112973,0x1B94D,4,SuB9,,unknown
113011,0x1B973,4,S4d9,,unknown
113059,0x1B9A3,7,",C&,C(,",,unknown
113083,0x1B9BB,4,",CL7",,unknown
113097,0x1B9C9,4,",CMS",,unknown
113219,0x1BA43,4,SF7%,,debug/display text
113332,0x1BAB4,4,SF7b,,unknown
113391,0x1BAEF,4,SuB9,,unknown
113429,0x1BB15,4,S4d9,,unknown
113477,0x1BB45,7,",C&,C(,",,unknown
113501,0x1BB5D,4,",CL7",,unknown
113515,0x1BB6B,4,",CMS",,unknown
113637,0x1BBE5,4,SF7%,,debug/display text
113783,0x1BC77,4,SF7b,,unknown
113842,0x1BCB2,4,SuB9,,unknown
113870,0x1BCCE,4,S4d9,,unknown
113918,0x1BCFE,7,",C&,C(,",,unknown
113949,0x1BD1D,5,",C/ c",,debug/display text
114343,0x1BEA7,67,oBERROR: Trying to get value of NETTIMER that has not been started!,,debug/display text
114413,0x1BEED,85,'oTWARNING: Trying to get value of NETTIMER that has not been started! Returning 0.0 ,,debug/display text
115085,0x1C18D,16,challenge_04_128,,unknown
115144,0x1C1C8,4,",CSc",,unknown
115150,0x1C1CE,4,",AP8",,unknown
115221,0x1C215,4,%4X>,,debug/display text
115234,0x1C222,4,",CV9",,unknown
115241,0x1C229,4,",CV9",,unknown
115591,0x1C387,4,$%(g,,debug/display text
115619,0x1C3A3,5,`~4+4,,unknown
115632,0x1C3B0,5,`~4+4,,unknown
115646,0x1C3BE,5,`~4+4,,unknown
115660,0x1C3CC,5,`~4+4,,unknown
115696,0x1C3F0,4,SF7%,,debug/display text
115736,0x1C418,5,`~4+4,,unknown
115770,0x1C43A,5,",CK)>",,unknown
115788,0x1C44C,5,`~4+4,,unknown
115822,0x1C46E,5,",CK)>",,unknown
115840,0x1C480,5,`~4+4,,unknown
115874,0x1C4A2,5,",CK)>",,unknown
115892,0x1C4B4,5,`~4+4,,unknown
115926,0x1C4D6,5,",CK)>",,unknown
115982,0x1C50E,5,`~4+D,,unknown
115998,0x1C51E,5,`~4+C,,unknown
116009,0x1C529,5,`~4+C,,unknown
116079,0x1C56F,4,%)Cz,,debug/display text
116173,0x1C5CD,5,`~4+4,,unknown
116186,0x1C5DA,5,`~4+4,,unknown
116200,0x1C5E8,5,`~4+4,,unknown
116214,0x1C5F6,5,`~4+4,,unknown
116250,0x1C61A,4,SF7%,,debug/display text
116290,0x1C642,5,`~4+4,,unknown
116303,0x1C64F,5,`~4+4,,unknown
116346,0x1C67A,5,",CK)>",,unknown
116364,0x1C68C,5,`~4+4,,unknown
116377,0x1C699,5,`~4+4,,unknown
116420,0x1C6C4,5,",CK)>",,unknown
116438,0x1C6D6,5,`~4+4,,unknown
116451,0x1C6E3,5,`~4+4,,unknown
116494,0x1C70E,5,",CK)>",,unknown
116512,0x1C720,5,`~4+4,,unknown
116525,0x1C72D,5,`~4+4,,unknown
116568,0x1C758,5,",CK)>",,unknown
116624,0x1C790,5,`~4+D,,unknown
116635,0x1C79B,5,`~4+C,,unknown
116646,0x1C7A6,5,`~4+C,,unknown
116722,0x1C7F2,4,')Cz,,unknown
116761,0x1C819,4,')Cz,,unknown
116855,0x1C877,5,`~4+4,,unknown
116868,0x1C884,5,`~4+4,,unknown
116882,0x1C892,5,`~4+4,,unknown
116896,0x1C8A0,5,`~4+4,,unknown
116932,0x1C8C4,4,SF7%,,debug/display text
116972,0x1C8EC,5,`~4+4,,unknown
117006,0x1C90E,5,",CK)>",,unknown
117024,0x1C920,5,`~4+4,,unknown
117058,0x1C942,5,",CK)>",,unknown
117076,0x1C954,5,`~4+4,,unknown
117110,0x1C976,5,",CK)>",,unknown
117128,0x1C988,5,`~4+4,,unknown
117162,0x1C9AA,5,",CK)>",,unknown
117218,0x1C9E2,5,`~4+D,,unknown
117234,0x1C9F2,5,`~4+C,,unknown
117245,0x1C9FD,5,`~4+C,,unknown
117315,0x1CA43,4,&)Cz,,unknown
117409,0x1CAA1,5,`~4+4,,unknown
117422,0x1CAAE,5,`~4+4,,unknown
117436,0x1CABC,5,`~4+4,,unknown
117450,0x1CACA,5,`~4+4,,unknown
117486,0x1CAEE,4,SF7%,,debug/display text
117526,0x1CB16,5,`~4+4,,unknown
117539,0x1CB23,5,`~4+4,,unknown
117582,0x1CB4E,5,",CK)>",,unknown
117600,0x1CB60,5,`~4+4,,unknown
117613,0x1CB6D,5,`~4+4,,unknown
117656,0x1CB98,5,",CK)>",,unknown
117674,0x1CBAA,5,`~4+4,,unknown
117687,0x1CBB7,5,`~4+4,,unknown
117730,0x1CBE2,5,",CK)>",,unknown
117748,0x1CBF4,5,`~4+4,,unknown
117761,0x1CC01,5,`~4+4,,unknown
117804,0x1CC2C,5,",CK)>",,unknown
117860,0x1CC64,5,`~4+D,,unknown
117871,0x1CC6F,5,`~4+C,,unknown
117882,0x1CC7A,5,`~4+C,,unknown
117950,0x1CCBE,4,()Cz,,unknown
117983,0x1CCDF,4,SF78,,unknown
118031,0x1CD0F,16,challenge_04_128,,unknown
118078,0x1CD3E,5,SbtS5,,unknown
118116,0x1CD64,5,`~4+6,,unknown
118129,0x1CD71,5,`~4+4,,unknown
118144,0x1CD80,5,`~4+4,,unknown
118159,0x1CD8F,5,`~4+4,,unknown
118174,0x1CD9E,5,`~4+4,,unknown
118190,0x1CDAE,4,SF78,,unknown
118228,0x1CDD4,16,challenge_04_128,,unknown
118300,0x1CE1C,5,SbtS5,,unknown
118316,0x1CE2C,20,challenge_05lvl2_128,,unknown
118385,0x1CE71,5,`~4+6,,unknown
118398,0x1CE7E,5,`~4+4,,unknown
118413,0x1CE8D,5,`~4+4,,unknown
118428,0x1CE9C,5,`~4+4,,unknown
118443,0x1CEAB,5,`~4+4,,unknown
118465,0x1CEC1,5,`~4+D,,unknown
118477,0x1CECD,5,`~4+D,,unknown
118489,0x1CED9,5,`~4+D,,unknown
118572,0x1CF2C,64,o?ERROR: Trying to get value of TIMER that has not been started!,,debug/display text
118639,0x1CF6F,82,'oQWARNING: Trying to get value of TIMER that has not been started! Returning 0.0 ,,debug/display text
118929,0x1D091,5,`~4+4,,unknown
118942,0x1D09E,5,`~4+4,,unknown
119014,0x1D0E6,5,`~4+4,,unknown
119027,0x1D0F3,5,`~4+4,,unknown
119107,0x1D143,5,`~4+D,,unknown
119118,0x1D14E,5,`~4+C,,unknown
119129,0x1D159,5,`~4+C,,unknown
119266,0x1D1E2,5,`~4+4,,unknown
119279,0x1D1EF,5,`~4+4,,unknown
119352,0x1D238,5,`~4+4,,unknown
119365,0x1D245,5,`~4+4,,unknown
119446,0x1D296,5,`~4+D,,unknown
119457,0x1D2A1,5,`~4+C,,unknown
119468,0x1D2AC,5,`~4+C,,unknown
119605,0x1D335,5,`~4+4,,unknown
119618,0x1D342,5,`~4+4,,unknown
119691,0x1D38B,5,`~4+4,,unknown
119704,0x1D398,5,`~4+4,,unknown
119785,0x1D3E9,5,`~4+D,,unknown
119796,0x1D3F4,5,`~4+C,,unknown
119807,0x1D3FF,5,`~4+C,,unknown
119932,0x1D47C,5,`~4+4,,unknown
119965,0x1D49D,4,S4d9,,unknown
120061,0x1D4FD,4,SF7S,,unknown
120114,0x1D532,5,`~4+4,,unknown
120154,0x1D55A,5,`~4+D,,unknown
120165,0x1D565,5,`~4+C,,unknown
120176,0x1D570,5,`~4+C,,unknown
120301,0x1D5ED,5,`~4+4,,unknown
120334,0x1D60E,4,S4d9,,unknown
120430,0x1D66E,4,SF7S,,unknown
120483,0x1D6A3,5,`~4+4,,unknown
120523,0x1D6CB,5,`~4+D,,unknown
120534,0x1D6D6,5,`~4+C,,unknown
120545,0x1D6E1,5,`~4+C,,unknown
120727,0x1D797,5,`~4+4,,unknown
120740,0x1D7A4,5,`~4+4,,unknown
120813,0x1D7ED,5,`~4+4,,unknown
120826,0x1D7FA,5,`~4+4,,unknown
120907,0x1D84B,5,`~4+D,,unknown
120918,0x1D856,5,`~4+C,,unknown
120929,0x1D861,5,`~4+C,,unknown
121108,0x1D914,5,`~4+C,,unknown
121125,0x1D925,5,`~4+4,,unknown
121140,0x1D934,5,`~4+D,,unknown
121254,0x1D9A6,5,`~4+C,,unknown
121271,0x1D9B7,5,`~4+4,,unknown
121286,0x1D9C6,5,`~4+D,,unknown
121400,0x1DA38,5,`~4+C,,unknown
121417,0x1DA49,5,`~4+4,,unknown
121432,0x1DA58,5,`~4+D,,unknown
121546,0x1DACA,5,`~4+C,,unknown
121563,0x1DADB,5,`~4+4,,unknown
121578,0x1DAEA,5,`~4+D,,unknown
121692,0x1DB5C,5,`~4+C,,unknown
121709,0x1DB6D,5,`~4+4,,unknown
121724,0x1DB7C,5,`~4+D,,unknown
121759,0x1DB9F,4,))Cz,,unknown
121838,0x1DBEE,5,`~4+C,,unknown
121855,0x1DBFF,5,`~4+4,,unknown
121870,0x1DC0E,5,`~4+D,,unknown
121905,0x1DC31,4,*)Cz,,unknown
121984,0x1DC80,5,`~4+C,,unknown
122001,0x1DC91,5,`~4+4,,unknown
122016,0x1DCA0,5,`~4+D,,unknown
122057,0x1DCC9,4,+)Cz,,unknown
122089,0x1DCE9,4,+)Cz,,unknown
122180,0x1DD44,5,`~4+C,,unknown
122197,0x1DD55,5,`~4+4,,unknown
122212,0x1DD64,5,`~4+D,,unknown
122245,0x1DD85,4,",)Cz",,unknown
122277,0x1DDA5,16,challenge_05_128,,unknown
122399,0x1DE1F,4,SuB9,,unknown
122587,0x1DEDB,4,SuB9,,unknown
122775,0x1DF97,4,SuB9,,unknown
122963,0x1E053,4,SuB9,,unknown
123226,0x1E15A,4,SuB9,,unknown
123252,0x1E174,4,RDU9,,unknown
123261,0x1E17D,4,St{9,,unknown
123484,0x1E25C,4,RDU9,,unknown
123493,0x1E265,4,St{9,,unknown
123525,0x1E285,5,AM_VS,,unknown
123545,0x1E299,8,_info_mp,,unknown
123569,0x1E2B1,6,AM_num,,unknown
123593,0x1E2C9,11,AM_herbname,,unknown
123628,0x1E2EC,4,",D47",,unknown
123671,0x1E317,4,RDU9,,unknown
123680,0x1E320,4,St{9,,unknown
123800,0x1E398,6,AM_PPS,,unknown
123816,0x1E3A8,5,AM_DS,,unknown
123831,0x1E3B7,5,AM_BW,,unknown
123846,0x1E3C6,6,AM_PPY,,unknown
123862,0x1E3D6,5,AM_GC,,unknown
123877,0x1E3E5,6,AM_WBC,,unknown
123893,0x1E3F5,5,AM_HS,,unknown
123908,0x1E404,5,AM_VS,,unknown
123923,0x1E413,5,AM_RS,,unknown
123938,0x1E422,6,AM_WFF,,unknown
123962,0x1E43A,8,_info_mp,,unknown
123986,0x1E452,6,AM_num,,unknown
124010,0x1E46A,11,AM_herbname,,unknown
124045,0x1E48D,4,",D47",,unknown
124055,0x1E497,4,",D48",,unknown
124142,0x1E4EE,20,challenge_03lvl2_128,,unknown
124267,0x1E56B,4,SuB9,,unknown
124446,0x1E61E,4,SuB9,,unknown
124625,0x1E6D1,4,SuB9,,unknown
124804,0x1E784,4,SuB9,,unknown
124991,0x1E83F,4,SuB9,,unknown
125115,0x1E8BB,16,challenge_03_128,,unknown
125236,0x1E934,4,SuB9,,unknown
125244,0x1E93C,4,BEAR,,unknown
125561,0x1EA79,4,SuB9,,unknown
125770,0x1EB4A,4,SuB9,,unknown
125979,0x1EC1B,4,SuB9,,unknown
126188,0x1ECEC,4,SuB9,,unknown
126350,0x1ED8E,20,challenge_02lvl2_128,,unknown
126475,0x1EE0B,4,SuB9,,unknown
126482,0x1EE12,4,FRDU,,unknown
126659,0x1EEC3,4,SuB9,,unknown
126666,0x1EECA,4,DRDU,,unknown
126867,0x1EF93,4,SuB9,,unknown
126875,0x1EF9B,4,WOLF,,unknown
127199,0x1F0DF,4,SuB9,,unknown
127207,0x1F0E7,6,COUGAR,,unknown
127542,0x1F236,4,SuB9,,unknown
127549,0x1F23D,4,JRDU,,unknown
127569,0x1F251,4,=RDU,,unknown
127759,0x1F30F,16,challenge_02_128,,unknown
127873,0x1F381,4,SuB9,,unknown
127884,0x1F38C,4,S4d9,,unknown
127932,0x1F3BC,7,",C&,C(,",,unknown
127956,0x1F3D4,4,",CCc",,unknown
127985,0x1F3F1,11,DroppedItem,,likely logic anchor
128008,0x1F408,11,DroppedItem,,likely logic anchor
128371,0x1F573,4,SuB9,,unknown
128382,0x1F57E,4,S4d%,,debug/display text
128440,0x1F5B8,7,",C&,C(,",,unknown
128464,0x1F5D0,4,",CCc",,unknown
128496,0x1F5F0,11,DroppedItem,,likely logic anchor
128516,0x1F604,13,DroppedWeapon,,likely logic anchor
128542,0x1F61E,11,DroppedItem,,likely logic anchor
128565,0x1F635,11,DroppedItem,,likely logic anchor
128591,0x1F64F,13,DroppedWeapon,,likely logic anchor
128616,0x1F668,13,DroppedWeapon,,likely logic anchor
128675,0x1F6A3,7,",C&,C(j",,unknown
128736,0x1F6E0,6,",C&,C(",,unknown
128773,0x1F705,17,It's a WHAT???!!!,,debug/display text
129169,0x1F891,4,BEAR,,unknown
129188,0x1F8A4,11,GrizzlyBear,,unknown
129289,0x1F909,7,",C&,C(,",,unknown
129304,0x1F918,7,",C&,C(,",,unknown
129328,0x1F930,4,",CE7",,unknown
129346,0x1F942,11,bearWounded,,unknown
129386,0x1F96A,11,bearWounded,,unknown
129422,0x1F98E,4,",CE7",,unknown
129440,0x1F9A0,11,bearWounded,,unknown
129569,0x1FA21,4,SuB9,,unknown
129580,0x1FA2C,4,S4d9,,unknown
129628,0x1FA5C,7,",C&,C(,",,unknown
129643,0x1FA6B,7,",C&,C.,",,unknown
129667,0x1FA83,4,",CCc",,unknown
129696,0x1FAA0,11,DroppedItem,,likely logic anchor
129719,0x1FAB7,11,DroppedItem,,likely logic anchor
130095,0x1FC2F,4,SuB9,,unknown
130103,0x1FC37,6,ANIMAL,,event/task name
130195,0x1FC93,7,",C&,C(,",,unknown
130331,0x1FD1B,5,",CASa",,unknown
130425,0x1FD79,5,",CASa",,unknown
130519,0x1FDD7,5,",CASa",,unknown
130582,0x1FE16,4,SF7:,,unknown
130742,0x1FEB6,10,_TIMERSLOT,,unknown
130792,0x1FEE8,53,o4AM_STORE_TIMER: failed to store float value in slot,,debug/display text
130891,0x1FF4B,20,challenge_01lvl2_128,,unknown
131037,0x1FFDD,4,SuB9,,unknown
131045,0x1FFE5,13,FLYING_ANIMAL,,event/task name
131342,0x2010E,4,SuB9,,unknown
131350,0x20116,6,RABBIT,,unknown
131605,0x20215,4,SuB9,,unknown
131660,0x2024C,7,",C&,C(,",,unknown
131757,0x202AD,4,""")A ",,debug/display text
131911,0x20347,4,SuB9,,unknown
131919,0x2034F,13,FLYING_ANIMAL,,event/task name
131986,0x20392,7,",C&,C.,",,unknown
132299,0x204CB,4,SuB9,,unknown
132363,0x2050B,7,",C&,C(,",,unknown
132436,0x20554,4,""")A ",,debug/display text
132543,0x205BF,16,challenge_01_128,,unknown
132590,0x205EE,4,{5}8,,unknown
132625,0x20611,5,nAAID,,unknown
132631,0x20617,4,",EXc",,unknown
132642,0x20622,5,nAAID,,unknown
132648,0x20628,4,",EY9",,unknown
132901,0x20725,4,%Yz-,,debug/display text
133028,0x207A4,5,AM_SS,,unknown
133049,0x207B9,5,AM_MH,,unknown
133070,0x207CE,5,AM_SU,,unknown
133091,0x207E3,5,AM_TH,,unknown
133112,0x207F8,5,AM_LB,,unknown
133133,0x2080D,6,AM_SS2,,unknown
133155,0x20823,6,AM_MH2,,unknown
133177,0x20839,6,AM_SU2,,unknown
133200,0x20850,6,AM_LB2,,unknown
133223,0x20867,6,AM_LB3,,unknown
133246,0x2087E,5,OC_MW,,unknown
133268,0x20894,5,OC_BO,,unknown
133290,0x208AA,5,OC_B2,,unknown
133312,0x208C0,6,WP_DYN,,unknown
133335,0x208D7,7,WP_DYN2,,unknown
133359,0x208EF,6,WP_PYR,,unknown
133382,0x20906,7,WP_PYR2,,unknown
133406,0x2091E,5,ST_TF,,unknown
133429,0x20935,5,ST_TH,,unknown
133452,0x2094C,5,ST_TS,,unknown
133475,0x20963,5,ST_TW,,unknown
133498,0x2097A,5,ST_RH,,unknown
133521,0x20991,5,ST_RW,,unknown
133544,0x209A8,5,ST_RC,,unknown
133567,0x209BF,5,ST_FD,,unknown
133592,0x209D8,5,AM_SS,,unknown
133602,0x209E2,12,challenge_01,,unknown
133625,0x209F9,5,AM_MH,,unknown
133635,0x20A03,12,challenge_02,,unknown
133658,0x20A1A,5,AM_SU,,unknown
133668,0x20A24,12,challenge_03,,unknown
133691,0x20A3B,5,AM_TH,,unknown
133701,0x20A45,12,challenge_04,,unknown
133716,0x20A54,4,O% R,,debug/display text
133727,0x20A5F,4,v%@R,,debug/display text
133747,0x20A73,5,AM_ER,,unknown
133785,0x20A99,12,challenge_01,,unknown
133801,0x20AA9,5,:9? P,,debug/display text
133827,0x20AC3,6,"$:9> ,",,debug/display text
133835,0x20ACB,4,:9> ,,debug/display text
133843,0x20AD3,4,:9> ,,debug/display text
133853,0x20ADD,4,:9> ,,debug/display text
133858,0x20AE2,9,",DZSH;:9>",,unknown
133873,0x20AF1,4,S6Jb,,unknown
133884,0x20AFC,7,:9> :9>,,debug/display text
133914,0x20B1A,14,AM_OBJSETER_SP,,unknown
133951,0x20B3F,6,<^;^OT,,unknown
133966,0x20B4E,4,;^OT,,unknown
133979,0x20B5B,4,;^OT,,unknown
133988,0x20B64,8,:9?$;^OT,,debug/display text
134001,0x20B71,6,:9?(z-,,debug/display text
134013,0x20B7D,5,AM_TM,,unknown
134051,0x20BA3,12,challenge_01,,unknown
134124,0x20BEC,5,",DZSV",,unknown
134139,0x20BFB,4,SVHb,,unknown
134180,0x20C24,14,AM_OBJSETTM_SP,,unknown
134217,0x20C49,6,<];]OT,,debug/display text
134232,0x20C58,4,;]OT,,debug/display text
134245,0x20C65,4,;]OT,,debug/display text
134256,0x20C70,6,?$;]OT,,debug/display text
134269,0x20C7D,4,?(z-,,debug/display text
134279,0x20C87,14,SC_Travel_Icon,,unknown
134302,0x20C9E,16,challenge_04lvl2,,unknown
134327,0x20CB7,12,challenge_04,,unknown
134348,0x20CCC,16,challenge_03lvl2,,unknown
134373,0x20CE5,16,challenge_02lvl2,,unknown
134398,0x20CFE,16,challenge_01lvl2,,unknown
134423,0x20D17,12,challenge_05,,unknown
134444,0x20D2C,12,challenge_03,,unknown
134465,0x20D41,12,challenge_02,,unknown
134679,0x20E17,4,Sbt8,,unknown
134685,0x20E1D,4,Sbt8,,unknown
134710,0x20E36,4,SF78,,unknown
134769,0x20E71,12,challenge_04,,unknown
134889,0x20EE9,4,">, c",,debug/display text
134934,0x20F16,4,",D48",,unknown
134990,0x20F4E,4,",D48",,unknown
135060,0x20F94,12,challenge_01,,unknown
135142,0x20FE6,9,AM_OBJSET,,unknown
135199,0x2101F,9,AM_OBJSET,,unknown
135245,0x2104D,4,",B[7",,debug/display text
135252,0x21054,4,",D\7",,unknown
135261,0x2105D,4,",D]z",,debug/display text
135423,0x210FF,5,",/\lz",,unknown
135487,0x2113F,4,C9ou,,unknown
135517,0x2115D,6,wvkRFZ,,unknown
135615,0x211BF,4,EaY6,,unknown
135720,0x21228,5,9&#/L,,unknown
135737,0x21239,4,N;(z,,unknown
135823,0x2128F,5,VkD~c,,unknown
135942,0x21306,4,;2mB,,unknown
136003,0x21343,4,Z3zK,,unknown
136062,0x2137E,5,ec}&&,,unknown
136279,0x21457,4,~Qiq,,unknown
136284,0x2145C,4,x^nN,,unknown
136293,0x21465,6,EmRy*a,,unknown
136368,0x214B0,4,&=me,,unknown
136500,0x21534,4,`Ux>,,unknown
136567,0x21577,5,}:BHa,,unknown
136577,0x21581,7,z :ibUE,,debug/display text
