source_kind,source,relative_path,source_size,source_sha1,source_head_16,source_family,output,output_relative_path,output_written,output_size,output_sha1,output_head_16,output_family,open_status,family,normalized_from_xsc,compression,decode_error,decoded_size,decoded_sha256,conversion_status
xenon_xsc,D:\Games\Red Dead Redemption\Code_RED\imports\XENON MULTIPLAYER\content\release64\multiplayer\regions\ctf_arm\ctf_arm.xsc,regions/ctf_arm/ctf_arm.xsc,12574,FAEFFE82714FF7F5BAEB3CCE94F564E9C5D6835B,85 43 53 52 00 00 00 02 80 00 00 00 80 00 00 09,XSC_SWAPPED_RSC85,D:\Games\Red Dead Redemption\Code_RED\build\mp_script_conversion_probe\xsc_swapped_wsc_candidates\regions\ctf_arm\ctf_arm.wsc,regions/ctf_arm/ctf_arm.wsc,True,12574,99DE98234639F8427BA2888E8D58ED150C5ECCB9,52 53 43 85 02 00 00 00 00 00 00 80 09 00 00 80,PC_RSC85_WSC,opened,RSC85,False,unsupported-or-key-mismatch,"AES decrypt was attempted, but the payload did not match the implemented Zstandard/zlib lanes or the simple Xbox LZX wrapper probe.",0,E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,wrapper_converted_decode_blocked
xenon_xsc,D:\Games\Red Dead Redemption\Code_RED\imports\XENON MULTIPLAYER\content\release64\multiplayer\regions\ctf_arm\ctf_arm_single.xsc,regions/ctf_arm/ctf_arm_single.xsc,12312,275426CA9C6FDDB60B086953B3EB10C3933CCC5A,85 43 53 52 00 00 00 02 80 00 00 00 80 00 00 07,XSC_SWAPPED_RSC85,D:\Games\Red Dead Redemption\Code_RED\build\mp_script_conversion_probe\xsc_swapped_wsc_candidates\regions\ctf_arm\ctf_arm_single.wsc,regions/ctf_arm/ctf_arm_single.wsc,True,12312,4B9F5A5A31827B2079572306B5A81216B41E8BCE,52 53 43 85 02 00 00 00 00 00 00 80 07 00 00 80,PC_RSC85_WSC,opened,RSC85,False,unsupported-or-key-mismatch,"AES decrypt was attempted, but the payload did not match the implemented Zstandard/zlib lanes or the simple Xbox LZX wrapper probe.",0,E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,wrapper_converted_decode_blocked
xenon_xsc,D:\Games\Red Dead Redemption\Code_RED\imports\XENON MULTIPLAYER\content\release64\multiplayer\regions\ctf_arm\ctf_arm_sym.xsc,regions/ctf_arm/ctf_arm_sym.xsc,12246,EEDB3A84BF1FECD8399CA576E33DB09C295CEC24,85 43 53 52 00 00 00 02 80 00 00 00 80 00 00 07,XSC_SWAPPED_RSC85,D:\Games\Red Dead Redemption\Code_RED\build\mp_script_conversion_probe\xsc_swapped_wsc_candidates\regions\ctf_arm\ctf_arm_sym.wsc,regions/ctf_arm/ctf_arm_sym.wsc,True,12246,FEA3653E91B49362878CC47004D26C752D879374,52 53 43 85 02 00 00 00 00 00 00 80 07 00 00 80,PC_RSC85_WSC,opened,RSC85,False,unsupported-or-key-mismatch,"AES decrypt was attempted, but the payload did not match the implemented Zstandard/zlib lanes or the simple Xbox LZX wrapper probe.",0,E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,wrapper_converted_decode_blocked
xenon_xsc,D:\Games\Red Dead Redemption\Code_RED\imports\XENON MULTIPLAYER\content\release64\multiplayer\regions\ctf_chu\ctf_chu.xsc,regions/ctf_chu/ctf_chu.xsc,11364,36727DCDB3C22F91DAFB126151D057B0CA2606FB,85 43 53 52 00 00 00 02 80 00 00 00 80 00 00 07,XSC_SWAPPED_RSC85,D:\Games\Red Dead Redemption\Code_RED\build\mp_script_conversion_probe\xsc_swapped_wsc_candidates\regions\ctf_chu\ctf_chu.wsc,regions/ctf_chu/ctf_chu.wsc,True,11364,E105CB4D2801DAD0201B7FDCA69A407FEA4D3A48,52 53 43 85 02 00 00 00 00 00 00 80 07 00 00 80,PC_RSC85_WSC,opened,RSC85,False,unsupported-or-key-mismatch,"AES decrypt was attempted, but the payload did not match the implemented Zstandard/zlib lanes or the simple Xbox LZX wrapper probe.",0,E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,wrapper_converted_decode_blocked
xenon_xsc,D:\Games\Red Dead Redemption\Code_RED\imports\XENON MULTIPLAYER\content\release64\multiplayer\regions\ctf_chu\ctf_chu_single.xsc,regions/ctf_chu/ctf_chu_single.xsc,11380,0A76CF9D328BA2A0E36F0FC09BA2770C3349FDA5,85 43 53 52 00 00 00 02 80 00 00 00 80 00 00 07,XSC_SWAPPED_RSC85,D:\Games\Red Dead Redemption\Code_RED\build\mp_script_conversion_probe\xsc_swapped_wsc_candidates\regions\ctf_chu\ctf_chu_single.wsc,regions/ctf_chu/ctf_chu_single.wsc,True,11380,5E7E803B9FDB3077934F2EF2D630EC596C96718B,52 53 43 85 02 00 00 00 00 00 00 80 07 00 00 80,PC_RSC85_WSC,opened,RSC85,False,unsupported-or-key-mismatch,"AES decrypt was attempted, but the payload did not match the implemented Zstandard/zlib lanes or the simple Xbox LZX wrapper probe.",0,E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,wrapper_converted_decode_blocked
xenon_xsc,D:\Games\Red Dead Redemption\Code_RED\imports\XENON MULTIPLAYER\content\release64\multiplayer\regions\ctf_chu\ctf_chu_sym.xsc,regions/ctf_chu/ctf_chu_sym.xsc,11328,236FC9BCD7E7DA643A8BF9E13083551D8D1FD459,85 43 53 52 00 00 00 02 80 00 00 00 80 00 00 07,XSC_SWAPPED_RSC85,D:\Games\Red Dead Redemption\Code_RED\build\mp_script_conversion_probe\xsc_swapped_wsc_candidates\regions\ctf_chu\ctf_chu_sym.wsc,regions/ctf_chu/ctf_chu_sym.wsc,True,11328,6236748F9C19124C3C6DFA9632AB718C9A9A255F,52 53 43 85 02 00 00 00 00 00 00 80 07 00 00 80,PC_RSC85_WSC,opened,RSC85,False,unsupported-or-key-mismatch,"AES decrypt was attempted, but the payload did not match the implemented Zstandard/zlib lanes or the simple Xbox LZX wrapper probe.",0,E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,wrapper_converted_decode_blocked
xenon_xsc,D:\Games\Red Dead Redemption\Code_RED\imports\XENON MULTIPLAYER\content\release64\multiplayer\regions\ctf_dzc\ctf_dzc_sym.xsc,regions/ctf_dzc/ctf_dzc_sym.xsc,11638,8BA12DA3B5FFD317BCD13E8A31D4DB0422CAEBE5,85 43 53 52 00 00 00 02 80 00 00 00 80 00 00 07,XSC_SWAPPED_RSC85,D:\Games\Red Dead Redemption\Code_RED\build\mp_script_conversion_probe\xsc_swapped_wsc_candidates\regions\ctf_dzc\ctf_dzc_sym.wsc,regions/ctf_dzc/ctf_dzc_sym.wsc,True,11638,AEDB30C7D13B7D7C999475AAB1F28F13A196C633,52 53 43 85 02 00 00 00 00 00 00 80 07 00 00 80,PC_RSC85_WSC,opened,RSC85,False,unsupported-or-key-mismatch,"AES decrypt was attempted, but the payload did not match the implemented Zstandard/zlib lanes or the simple Xbox LZX wrapper probe.",0,E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,wrapper_converted_decode_blocked
xenon_xsc,D:\Games\Red Dead Redemption\Code_RED\imports\XENON MULTIPLAYER\content\release64\multiplayer\regions\ctf_hen\ctf_hen.xsc,regions/ctf_hen/ctf_hen.xsc,12280,41AF485242108E179179939142D43A74BA587627,85 43 53 52 00 00 00 02 80 00 00 00 80 00 00 09,XSC_SWAPPED_RSC85,D:\Games\Red Dead Redemption\Code_RED\build\mp_script_conversion_probe\xsc_swapped_wsc_candidates\regions\ctf_hen\ctf_hen.wsc,regions/ctf_hen/ctf_hen.wsc,True,12280,1E97AFD8B58777451D86D64EC12CC7F9DB0DFF64,52 53 43 85 02 00 00 00 00 00 00 80 09 00 00 80,PC_RSC85_WSC,opened,RSC85,False,unsupported-or-key-mismatch,"AES decrypt was attempted, but the payload did not match the implemented Zstandard/zlib lanes or the simple Xbox LZX wrapper probe.",0,E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,wrapper_converted_decode_blocked
xenon_xsc,D:\Games\Red Dead Redemption\Code_RED\imports\XENON MULTIPLAYER\content\release64\multiplayer\regions\ctf_lsh\ctf_lsh.xsc,regions/ctf_lsh/ctf_lsh.xsc,13236,4CF69A6A122E94069F0CF3F84EC6EC455650ACF4,85 43 53 52 00 00 00 02 80 00 00 00 80 00 00 09,XSC_SWAPPED_RSC85,D:\Games\Red Dead Redemption\Code_RED\build\mp_script_conversion_probe\xsc_swapped_wsc_candidates\regions\ctf_lsh\ctf_lsh.wsc,regions/ctf_lsh/ctf_lsh.wsc,True,13236,D0A8BD1BDB4286BD4CF751132ACC7DD9F36C2E51,52 53 43 85 02 00 00 00 00 00 00 80 09 00 00 80,PC_RSC85_WSC,opened,RSC85,False,unsupported-or-key-mismatch,"AES decrypt was attempted, but the payload did not match the implemented Zstandard/zlib lanes or the simple Xbox LZX wrapper probe.",0,E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,wrapper_converted_decode_blocked
xenon_xsc,D:\Games\Red Dead Redemption\Code_RED\imports\XENON MULTIPLAYER\content\release64\multiplayer\regions\ctf_lsh\ctf_lsh_sym.xsc,regions/ctf_lsh/ctf_lsh_sym.xsc,11318,BC5E94D03F83E627BDFA266F0E76407F6A4B6EE4,85 43 53 52 00 00 00 02 80 00 00 00 80 00 00 07,XSC_SWAPPED_RSC85,D:\Games\Red Dead Redemption\Code_RED\build\mp_script_conversion_probe\xsc_swapped_wsc_candidates\regions\ctf_lsh\ctf_lsh_sym.wsc,regions/ctf_lsh/ctf_lsh_sym.wsc,True,11318,D32C73D75EC6732AF7381EFD25624BB11CCA7F8B,52 53 43 85 02 00 00 00 00 00 00 80 07 00 00 80,PC_RSC85_WSC,opened,RSC85,False,unsupported-or-key-mismatch,"AES decrypt was attempted, but the payload did not match the implemented Zstandard/zlib lanes or the simple Xbox LZX wrapper probe.",0,E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,wrapper_converted_decode_blocked
xenon_xsc,D:\Games\Red Dead Redemption\Code_RED\imports\XENON MULTIPLAYER\content\release64\multiplayer\regions\ctf_tes\ctf_tes_single.xsc,regions/ctf_tes/ctf_tes_single.xsc,10708,F3325B9F7A9F191439B076C3F6C4C922A3CC5BA9,85 43 53 52 00 00 00 02 80 00 00 00 90 00 00 06,XSC_SWAPPED_RSC85,D:\Games\Red Dead Redemption\Code_RED\build\mp_script_conversion_probe\xsc_swapped_wsc_candidates\regions\ctf_tes\ctf_tes_single.wsc,regions/ctf_tes/ctf_tes_single.wsc,True,10708,16C95E7245A4ECC04780833658E9347D120D9020,52 53 43 85 02 00 00 00 00 00 00 80 06 00 00 90,PC_RSC85_WSC,opened,RSC85,False,unsupported-or-key-mismatch,"AES decrypt was attempted, but the payload did not match the implemented Zstandard/zlib lanes or the simple Xbox LZX wrapper probe.",0,E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,wrapper_converted_decode_blocked
xenon_xsc,D:\Games\Red Dead Redemption\Code_RED\imports\XENON MULTIPLAYER\content\release64\multiplayer\regions\ctf_tes\ctf_tes_sym.xsc,regions/ctf_tes/ctf_tes_sym.xsc,10650,D2446B7424193219B7489037286816970715AE26,85 43 53 52 00 00 00 02 80 00 00 00 90 00 00 06,XSC_SWAPPED_RSC85,D:\Games\Red Dead Redemption\Code_RED\build\mp_script_conversion_probe\xsc_swapped_wsc_candidates\regions\ctf_tes\ctf_tes_sym.wsc,regions/ctf_tes/ctf_tes_sym.wsc,True,10650,F0F6A51D62751817514C40AF8FD7CD079D68EB6B,52 53 43 85 02 00 00 00 00 00 00 80 06 00 00 90,PC_RSC85_WSC,opened,RSC85,False,unsupported-or-key-mismatch,"AES decrypt was attempted, but the payload did not match the implemented Zstandard/zlib lanes or the simple Xbox LZX wrapper probe.",0,E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,wrapper_converted_decode_blocked
xenon_xsc,D:\Games\Red Dead Redemption\Code_RED\imports\XENON MULTIPLAYER\content\release64\multiplayer\regions\ctf_tum\ctf_tum_single.xsc,regions/ctf_tum/ctf_tum_single.xsc,12094,196BB257C93ECFC87B6BA38A85AC5A3E630E61F7,85 43 53 52 00 00 00 02 80 00 00 00 80 00 00 07,XSC_SWAPPED_RSC85,D:\Games\Red Dead Redemption\Code_RED\build\mp_script_conversion_probe\xsc_swapped_wsc_candidates\regions\ctf_tum\ctf_tum_single.wsc,regions/ctf_tum/ctf_tum_single.wsc,True,12094,0CB8DBA36586E4DFEC6712C7015FB6CF1C99D363,52 53 43 85 02 00 00 00 00 00 00 80 07 00 00 80,PC_RSC85_WSC,opened,RSC85,False,unsupported-or-key-mismatch,"AES decrypt was attempted, but the payload did not match the implemented Zstandard/zlib lanes or the simple Xbox LZX wrapper probe.",0,E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,wrapper_converted_decode_blocked
xenon_xsc,D:\Games\Red Dead Redemption\Code_RED\imports\XENON MULTIPLAYER\content\release64\multiplayer\regions\ctf_upr\ctf_upr.xsc,regions/ctf_upr/ctf_upr.xsc,11536,8CEF0509EDC82C3E70D4DD3E34CE6537CFA6D4B8,85 43 53 52 00 00 00 02 80 00 00 00 80 00 00 07,XSC_SWAPPED_RSC85,D:\Games\Red Dead Redemption\Code_RED\build\mp_script_conversion_probe\xsc_swapped_wsc_candidates\regions\ctf_upr\ctf_upr.wsc,regions/ctf_upr/ctf_upr.wsc,True,11536,5E61DD8699E72BE9D9B7E2332479DF6467D5AF00,52 53 43 85 02 00 00 00 00 00 00 80 07 00 00 80,PC_RSC85_WSC,opened,RSC85,False,unsupported-or-key-mismatch,"AES decrypt was attempted, but the payload did not match the implemented Zstandard/zlib lanes or the simple Xbox LZX wrapper probe.",0,E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,wrapper_converted_decode_blocked
xenon_xsc,D:\Games\Red Dead Redemption\Code_RED\imports\XENON MULTIPLAYER\content\release64\multiplayer\regions\ctf_w2\ctf_w2_single.xsc,regions/ctf_w2/ctf_w2_single.xsc,9144,966B5EAE70BCCEA5BCAD8E420D0876D984DF211D,85 43 53 52 00 00 00 02 80 00 00 00 80 00 00 05,XSC_SWAPPED_RSC85,D:\Games\Red Dead Redemption\Code_RED\build\mp_script_conversion_probe\xsc_swapped_wsc_candidates\regions\ctf_w2\ctf_w2_single.wsc,regions/ctf_w2/ctf_w2_single.wsc,True,9144,277F53E6CF802CA019E4C8A099600F1AEBE8D029,52 53 43 85 02 00 00 00 00 00 00 80 05 00 00 80,PC_RSC85_WSC,opened,RSC85,False,unsupported-or-key-mismatch,"AES decrypt was attempted, but the payload did not match the implemented Zstandard/zlib lanes or the simple Xbox LZX wrapper probe.",0,E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,wrapper_converted_decode_blocked
xenon_xsc,D:\Games\Red Dead Redemption\Code_RED\imports\XENON MULTIPLAYER\content\release64\multiplayer\regions\dm_arm\deathmatch_arm.xsc,regions/dm_arm/deathmatch_arm.xsc,12592,83C23C9A531845C578969E8CAF03DF2303363A19,85 43 53 52 00 00 00 02 80 00 00 00 80 00 00 09,XSC_SWAPPED_RSC85,D:\Games\Red Dead Redemption\Code_RED\build\mp_script_conversion_probe\xsc_swapped_wsc_candidates\regions\dm_arm\deathmatch_arm.wsc,regions/dm_arm/deathmatch_arm.wsc,True,12592,61AAB60FF5C2E011164F740EE24EF993EECEAEE1,52 53 43 85 02 00 00 00 00 00 00 80 09 00 00 80,PC_RSC85_WSC,opened,RSC85,False,unsupported-or-key-mismatch,"AES decrypt was attempted, but the payload did not match the implemented Zstandard/zlib lanes or the simple Xbox LZX wrapper probe.",0,E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,wrapper_converted_decode_blocked
xenon_xsc,D:\Games\Red Dead Redemption\Code_RED\imports\XENON MULTIPLAYER\content\release64\multiplayer\regions\dm_chu\deathmatch_chu.xsc,regions/dm_chu/deathmatch_chu.xsc,11718,C6C913E4F15F3A2411E842E7E4110D7F9242C306,85 43 53 52 00 00 00 02 80 00 00 00 80 00 00 07,XSC_SWAPPED_RSC85,D:\Games\Red Dead Redemption\Code_RED\build\mp_script_conversion_probe\xsc_swapped_wsc_candidates\regions\dm_chu\deathmatch_chu.wsc,regions/dm_chu/deathmatch_chu.wsc,True,11718,60A03262513D08D62FB1A15EA1B7E157E94C1ECA,52 53 43 85 02 00 00 00 00 00 00 80 07 00 00 80,PC_RSC85_WSC,opened,RSC85,False,unsupported-or-key-mismatch,"AES decrypt was attempted, but the payload did not match the implemented Zstandard/zlib lanes or the simple Xbox LZX wrapper probe.",0,E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,wrapper_converted_decode_blocked
xenon_xsc,D:\Games\Red Dead Redemption\Code_RED\imports\XENON MULTIPLAYER\content\release64\multiplayer\regions\dm_hen\deathmatch_hen.xsc,regions/dm_hen/deathmatch_hen.xsc,12868,1B4EB57AB28CD9B32A053A3E96A1F2ED51071E52,85 43 53 52 00 00 00 02 80 00 00 00 80 00 00 09,XSC_SWAPPED_RSC85,D:\Games\Red Dead Redemption\Code_RED\build\mp_script_conversion_probe\xsc_swapped_wsc_candidates\regions\dm_hen\deathmatch_hen.wsc,regions/dm_hen/deathmatch_hen.wsc,True,12868,57EA8C10D96DA3666F09AA58C93447E8DC13C94B,52 53 43 85 02 00 00 00 00 00 00 80 09 00 00 80,PC_RSC85_WSC,opened,RSC85,False,unsupported-or-key-mismatch,"AES decrypt was attempted, but the payload did not match the implemented Zstandard/zlib lanes or the simple Xbox LZX wrapper probe.",0,E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,wrapper_converted_decode_blocked
xenon_xsc,D:\Games\Red Dead Redemption\Code_RED\imports\XENON MULTIPLAYER\content\release64\multiplayer\regions\dm_lsh\deathmatch_lsh.xsc,regions/dm_lsh/deathmatch_lsh.xsc,12918,55AF2F4DFB70935422157BCF252CE0E0ABB1987F,85 43 53 52 00 00 00 02 80 00 00 00 80 00 00 09,XSC_SWAPPED_RSC85,D:\Games\Red Dead Redemption\Code_RED\build\mp_script_conversion_probe\xsc_swapped_wsc_candidates\regions\dm_lsh\deathmatch_lsh.wsc,regions/dm_lsh/deathmatch_lsh.wsc,True,12918,AD0A38EEA9E7720A7B226C5A688E6E895A8ADAA8,52 53 43 85 02 00 00 00 00 00 00 80 09 00 00 80,PC_RSC85_WSC,opened,RSC85,False,unsupported-or-key-mismatch,"AES decrypt was attempted, but the payload did not match the implemented Zstandard/zlib lanes or the simple Xbox LZX wrapper probe.",0,E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,wrapper_converted_decode_blocked
xenon_xsc,D:\Games\Red Dead Redemption\Code_RED\imports\XENON MULTIPLAYER\content\release64\multiplayer\regions\dm_tum\deathmatch_tum.xsc,regions/dm_tum/deathmatch_tum.xsc,12548,0E9AB0D30BC3CE3FE5A10FC95624FAF1FE2CA9A1,85 43 53 52 00 00 00 02 80 00 00 00 80 00 00 07,XSC_SWAPPED_RSC85,D:\Games\Red Dead Redemption\Code_RED\build\mp_script_conversion_probe\xsc_swapped_wsc_candidates\regions\dm_tum\deathmatch_tum.wsc,regions/dm_tum/deathmatch_tum.wsc,True,12548,17726A06831A49BB0915A970E98E7EA20E752BDC,52 53 43 85 02 00 00 00 00 00 00 80 07 00 00 80,PC_RSC85_WSC,opened,RSC85,False,unsupported-or-key-mismatch,"AES decrypt was attempted, but the payload did not match the implemented Zstandard/zlib lanes or the simple Xbox LZX wrapper probe.",0,E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,wrapper_converted_decode_blocked
xenon_xsc,D:\Games\Red Dead Redemption\Code_RED\imports\XENON MULTIPLAYER\content\release64\multiplayer\regions\minigames\liarsdice_sb.xsc,regions/minigames/liarsdice_sb.xsc,2634,FE5A7EF51CA7B98F5FEE9A26B36981D65A34E5D0,85 43 53 52 00 00 00 02 80 00 00 00 80 00 00 03,XSC_SWAPPED_RSC85,D:\Games\Red Dead Redemption\Code_RED\build\mp_script_conversion_probe\xsc_swapped_wsc_candidates\regions\minigames\liarsdice_sb.wsc,regions/minigames/liarsdice_sb.wsc,True,2634,71761D15CB79E8F0C084142D29D1E3AFFD9FD628,52 53 43 85 02 00 00 00 00 00 00 80 03 00 00 80,PC_RSC85_WSC,opened,RSC85,False,unsupported-or-key-mismatch,"AES decrypt was attempted, but the payload did not match the implemented Zstandard/zlib lanes or the simple Xbox LZX wrapper probe.",0,E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,wrapper_converted_decode_blocked
xenon_xsc,D:\Games\Red Dead Redemption\Code_RED\imports\XENON MULTIPLAYER\content\release64\multiplayer\regions\minigames\poker_sb.xsc,regions/minigames/poker_sb.xsc,2650,5227AD1C3B584E2B9F55EBAD42BFE0ABAF048A92,85 43 53 52 00 00 00 02 80 00 00 00 80 00 00 03,XSC_SWAPPED_RSC85,D:\Games\Red Dead Redemption\Code_RED\build\mp_script_conversion_probe\xsc_swapped_wsc_candidates\regions\minigames\poker_sb.wsc,regions/minigames/poker_sb.wsc,True,2650,1ED41ACA5BA935ACA8BB8F36BFC93DF5C615643B,52 53 43 85 02 00 00 00 00 00 00 80 03 00 00 80,PC_RSC85_WSC,opened,RSC85,False,unsupported-or-key-mismatch,"AES decrypt was attempted, but the payload did not match the implemented Zstandard/zlib lanes or the simple Xbox LZX wrapper probe.",0,E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,wrapper_converted_decode_blocked
xenon_xsc,D:\Games\Red Dead Redemption\Code_RED\imports\XENON MULTIPLAYER\content\release64\multiplayer\rotations\gametype_lobby.xsc,rotations/gametype_lobby.xsc,35596,41F285185FE85E548C0531AD2FAA7A308542FED9,85 43 53 52 00 00 00 02 80 00 00 00 80 00 00 13,XSC_SWAPPED_RSC85,D:\Games\Red Dead Redemption\Code_RED\build\mp_script_conversion_probe\xsc_swapped_wsc_candidates\rotations\gametype_lobby.wsc,rotations/gametype_lobby.wsc,True,35596,CCF5DA2D8ED468DB95EA413506FA60DBAE8395E2,52 53 43 85 02 00 00 00 00 00 00 80 13 00 00 80,PC_RSC85_WSC,opened,RSC85,False,unsupported-or-key-mismatch,"AES decrypt was attempted, but the payload did not match the implemented Zstandard/zlib lanes or the simple Xbox LZX wrapper probe.",0,E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,wrapper_converted_decode_blocked
xenon_xsc,D:\Games\Red Dead Redemption\Code_RED\imports\XENON MULTIPLAYER\content\release64\multiplayer\sessionmap.xsc,sessionmap.xsc,1080,70FF3CD1047E50199FD111D41A30562124FB3B48,85 43 53 52 00 00 00 02 80 00 00 00 80 00 00 01,XSC_SWAPPED_RSC85,D:\Games\Red Dead Redemption\Code_RED\build\mp_script_conversion_probe\xsc_swapped_wsc_candidates\sessionmap.wsc,sessionmap.wsc,True,1080,A34657A37D3CF41A343A23D82BAA9906A1F4B47A,52 53 43 85 02 00 00 00 00 00 00 80 01 00 00 80,PC_RSC85_WSC,opened,RSC85,False,unsupported-or-key-mismatch,"AES decrypt was attempted, but the payload did not match the implemented Zstandard/zlib lanes or the simple Xbox LZX wrapper probe.",0,E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,wrapper_converted_decode_blocked
xenon_xsc,D:\Games\Red Dead Redemption\Code_RED\imports\XENON MULTIPLAYER\content\release64\multiplayer\spectator\mp_spectator.xsc,spectator/mp_spectator.xsc,2492,801BCCA3A8A1F737C277FFA891D2DB29CBD3CC43,85 43 53 52 00 00 00 02 80 00 00 00 90 00 00 02,XSC_SWAPPED_RSC85,D:\Games\Red Dead Redemption\Code_RED\build\mp_script_conversion_probe\xsc_swapped_wsc_candidates\spectator\mp_spectator.wsc,spectator/mp_spectator.wsc,True,2492,3BBC925E6B655B1C6F62B03E62AC09E7DB299124,52 53 43 85 02 00 00 00 00 00 00 80 02 00 00 90,PC_RSC85_WSC,opened,RSC85,False,unsupported-or-key-mismatch,"AES decrypt was attempted, but the payload did not match the implemented Zstandard/zlib lanes or the simple Xbox LZX wrapper probe.",0,E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,wrapper_converted_decode_blocked
xenon_xsc,D:\Games\Red Dead Redemption\Code_RED\imports\XENON MULTIPLAYER\content\release64\multiplayer\spectator\mp_spectatormk2.xsc,spectator/mp_spectatormk2.xsc,3618,C962C8EEFAECE5B841D0F08F47168D47E281AB35,85 43 53 52 00 00 00 02 80 00 00 00 80 00 00 03,XSC_SWAPPED_RSC85,D:\Games\Red Dead Redemption\Code_RED\build\mp_script_conversion_probe\xsc_swapped_wsc_candidates\spectator\mp_spectatormk2.wsc,spectator/mp_spectatormk2.wsc,True,3618,07BFA3565A60BD8255C9B5033CF70B32B81E881B,52 53 43 85 02 00 00 00 00 00 00 80 03 00 00 80,PC_RSC85_WSC,opened,RSC85,False,unsupported-or-key-mismatch,"AES decrypt was attempted, but the payload did not match the implemented Zstandard/zlib lanes or the simple Xbox LZX wrapper probe.",0,E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,wrapper_converted_decode_blocked
xenon_xsc,D:\Games\Red Dead Redemption\Code_RED\imports\XENON MULTIPLAYER\content\release64\multiplayer\support\mp_actorpicker.xsc,support/mp_actorpicker.xsc,20286,49C3B5577C561EAD8436EC9F4B7ADAA363A5E57B,85 43 53 52 00 00 00 02 80 00 00 00 80 00 00 0D,XSC_SWAPPED_RSC85,D:\Games\Red Dead Redemption\Code_RED\build\mp_script_conversion_probe\xsc_swapped_wsc_candidates\support\mp_actorpicker.wsc,support/mp_actorpicker.wsc,True,20286,16D58C78BF199123372463934656CBEB4D304472,52 53 43 85 02 00 00 00 00 00 00 80 0D 00 00 80,PC_RSC85_WSC,opened,RSC85,False,unsupported-or-key-mismatch,"AES decrypt was attempted, but the payload did not match the implemented Zstandard/zlib lanes or the simple Xbox LZX wrapper probe.",0,E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,wrapper_converted_decode_blocked
xenon_xsc,D:\Games\Red Dead Redemption\Code_RED\imports\XENON MULTIPLAYER\content\release64\multiplayer\tutorial\mp_tutorial.xsc,tutorial/mp_tutorial.xsc,2804,196860957F75EF27ED6E61C6874DF3895D639DB3,85 43 53 52 00 00 00 02 80 00 00 00 80 00 00 03,XSC_SWAPPED_RSC85,D:\Games\Red Dead Redemption\Code_RED\build\mp_script_conversion_probe\xsc_swapped_wsc_candidates\tutorial\mp_tutorial.wsc,tutorial/mp_tutorial.wsc,True,2804,92E7956770DB458A4453355B402DC96DA3886E25,52 53 43 85 02 00 00 00 00 00 00 80 03 00 00 80,PC_RSC85_WSC,opened,RSC85,False,unsupported-or-key-mismatch,"AES decrypt was attempted, but the payload did not match the implemented Zstandard/zlib lanes or the simple Xbox LZX wrapper probe.",0,E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,wrapper_converted_decode_blocked
