offset,offset_hex,length,text,population_term
44867,0xAF43,4,h:h?,
44876,0xAF4C,16,v_camp_wall_east,
44916,0xAF74,7,)A3jv)@,
44935,0xAF87,5,:h=t6,
44946,0xAF92,5,:h=t5,
44954,0xAF9A,4,j;ho,
44959,0xAF9F,17,v_camp_wall_south,
45010,0xAFD2,4,)Ael,
45019,0xAFDB,5,:h=t6,
45030,0xAFE6,5,:h=t5,
45038,0xAFEE,4,j;ho,
45043,0xAFF3,16,v_camp_wall_west,
45086,0xB01E,4,.l)@,
45093,0xB025,6,")ACYt,",
45102,0xB02E,5,:h=t6,
45113,0xB039,5,:h=t5,
45121,0xB041,4,j;ho,
45126,0xB046,25,vset_sniper_positions_set,
45154,0xB062,4,h:h?,
45163,0xB06B,11,v_camp_roof,
45184,0xB080,4,=()E,
45198,0xB08E,7,)@{5/)@,
45236,0xB0B4,4,j;ho,
45241,0xB0B9,14,v_camp_rock_01,
45279,0xB0DF,4,)@O=,
45317,0xB105,4,j;ho,
45322,0xB10A,14,v_camp_rock_02,
45360,0xB130,4,)@O=,
45398,0xB156,4,j;ho,
45403,0xB15B,11,v_Clear_Vol,
45419,0xB16B,4,ic)A,
45455,0xB18F,4,i:h?,
45464,0xB198,14,SpawnVol_0_set,
45481,0xB1A9,4,h:h?,
45490,0xB1B2,16,spawnVol_0_sub_0,
45568,0xB200,4,j;ho,
45573,0xB205,16,spawnVol_0_sub_1,
45595,0xB21B,5,&)B+!,
45651,0xB253,4,j;ho,
45656,0xB258,16,spawnVol_0_sub_2,
45734,0xB2A6,4,j;ho,
45739,0xB2AB,14,SpawnVol_1_set,
45756,0xB2BC,4,h:h?,
45765,0xB2C5,16,spawnVol_1_sub_0,
45843,0xB313,4,j;ho,
45848,0xB318,16,spawnVol_1_sub_1,
45892,0xB344,4,Z)@O,
46060,0xB3EC,4,]G)A,
46231,0xB497,8,F)B*Rm)E,
46365,0xB51D,14,PickupFlagsSet,
46385,0xB531,6,",IC:hD",
46436,0xB564,4,3;ho,
46441,0xB569,15,f_Weapon_Pickup,
46479,0xB58F,4,",Qg9",
46498,0xB5A2,5,",ET+)",
46528,0xB5C0,5,)A|7f,
46545,0xB5D1,4,3;ho,
46550,0xB5D6,13,f_Ammo_Pickup,
46580,0xB5F4,5,)A|7f,
46586,0xB5FA,4,",Qg9",
46607,0xB60F,5,",ET+)",
46654,0xB63E,4,3;ho,
46659,0xB643,14,f_Ammo_Pickup1,
46696,0xB668,4,",Qg9",
46717,0xB67D,5,",ET+)",
46729,0xB689,4,w&)E,
46758,0xB6A6,4,3;ho,
46763,0xB6AB,10,wagon_Path,
47055,0xB7CF,7,"G,Gh:hD",
47214,0xB86E,11,",Di:3%!,Djo",
47226,0xB87A,15,dynamicAALayout,
47249,0xB891,16,AAObjReplication,
47266,0xB8A2,11,"%M;(,G?<);)",
47278,0xB8AE,4,",DkR",
47450,0xB95A,4,",Al7",
47506,0xB992,4,",Cm,",
47556,0xB9C4,6,",En+~-",
47571,0xB9D3,5,",Go+7",
47594,0xB9EA,13,Game LockStep,
47608,0xB9F8,63,o>--- LOCKSTEP GO AHEAD ignored; differing IDs: %s vs. mine %s.,
47715,0xBA63,13,Game LockStep,
47729,0xBA71,48,o/--- LOCKSTEP GO AHEAD RECV'D: %s. State in: %s,
47811,0xBAC3,4,R2m7,
47831,0xBAD7,4,",:h=",
47906,0xBB22,5,"9,Apc",
47984,0xBB70,4,R#Qc,
48096,0xBBE0,4,R#Q8,
48101,0xBBE5,4," ,Eq",
48118,0xBBF6,4,",Brb",
48138,0xBC0A,4,R#Q8,
48143,0xBC0F,5," ,Fsb",
48168,0xBC28,4,",Dtb",
48180,0xBC34,4,",Bub",
48202,0xBC4A,6,"_,Cv+b",
48226,0xBC62,5,"_,Bwb",
48239,0xBC6F,4,",Bxb",
48254,0xBC7E,5,"_,Byb",
48267,0xBC8B,4,",Bzb",
48315,0xBCBB,4,R#Qc,
48420,0xBD24,4,",C{c",
48450,0xBD42,4,",C|c",
48481,0xBD61,4,",E}c",
48521,0xBD89,5,"_,C~c",
48786,0xBE92,14,Done Streaming,
48801,0xBEA1,5,O3`r@,
48807,0xBEA7,6,"O3`?D,",
48815,0xBEAF,10,O3`?@O3M>@,
48827,0xBEBB,7,O3`?Hz-,
48883,0xBEF3,4,547>,
48935,0xBF27,6,zO3`>D,
48947,0xBF33,9,Streaming,
48957,0xBF3D,5,O3`r@,
48963,0xBF43,6,"O3`?D,",
48971,0xBF4B,17,O3`?@O3M>@O3`?Hz-,
49271,0xC077,4,+:h=,
49284,0xC084,4,+:h=,
49297,0xC091,4,+:h=,
49310,0xC09E,4,+:h=,
49323,0xC0AB,4,+:h=,
49336,0xC0B8,4,+:h=,
49349,0xC0C5,4,+:h=,
49476,0xC144,88,oWNot enough room in the streaming array to fit a template! Raise the array size to fix!,
49582,0xC1AE,15,mp_action_areas,
49707,0xC22B,6,% Oxz5,
49860,0xC2C4,88,oWNot enough room in the streaming array to fit a template! Raise the array size to fix!,
50137,0xC3D9,4,%&Ro,
50529,0xC561,14,WWWWWWWWWWWWWW,
50628,0xC5C4,45,:o+Tried to get Stat from not-yet-valid slot ,
50712,0xC618,4,R6?c,
50794,0xC66A,13,mp_plist_name,
50814,0xC67E,14,mp_plist_kills,
50835,0xC693,15,mp_plist_deaths,
50857,0xC6A9,16,mp_plist_assists,
50880,0xC6C0,16,mp_plist_defends,
50903,0xC6D7,14,mp_plist_score,
50932,0xC6F4,5,?R6?j,
50938,0xC6FA,5,",i=@j",
50964,0xC714,6,_title,
50991,0xC72F,6,",i=@v,",
51002,0xC73A,5,)R6?c,
51011,0xC743,16,net_pl_unsession,
51044,0xC764,4,R6?R,
51073,0xC781,4,",i,B",
51147,0xC7CB,27,HUD_TIMER_WATCH_TICK_MASTER,
51255,0xC837,4,=02%,
51260,0xC83C,4,7 3b,
51273,0xC849,7,"7 r@7 ,",
51288,0xC858,9,INVALID!?,
51298,0xC862,5,7 r@%,
51304,0xC868,4,7 2.,
51463,0xC907,4,R6?c,
51526,0xC946,9,MP_Ticker,
51541,0xC955,7,Reticle,
51554,0xC962,10,WeaponAmmo,
51570,0xC972,7,Reticle,
51583,0xC97F,10,WeaponAmmo,
51619,0xC9A3,14,Splash_Message,
51639,0xC9B7,16,Splash_Objective,
51661,0xC9CD,16,Subtitle_Enabler,
51683,0xC9E3,14,Splash_Message,
51703,0xC9F7,16,Splash_Objective,
51725,0xCA0D,16,Subtitle_Enabler,
51814,0xCA66,9,MP_Ticker,
51829,0xCA75,7,Reticle,
51842,0xCA82,10,WeaponAmmo,
51858,0xCA92,7,Reticle,
51871,0xCA9F,10,WeaponAmmo,
51906,0xCAC2,14,Splash_Message,
51926,0xCAD6,16,Splash_Objective,
51948,0xCAEC,16,Subtitle_Enabler,
51978,0xCB0A,14,Splash_Message,
52006,0xCB26,16,Splash_Objective,
52028,0xCB3C,16,Subtitle_Enabler,
52213,0xCBF5,19,mp_list_joined_late,
52243,0xCC13,11,Common_Null,
52265,0xCC29,11,Common_Null,
52287,0xCC3F,11,Common_Null,
52356,0xCC84,5,DEBUG,
52369,0xCC91,5,DEBUG,
52382,0xCC9E,5,DEBUG,
52395,0xCCAB,5,DEBUG,
52461,0xCCED,17,Tried to get bit ,
52494,0xCD0E,19, bit from bad slot ,
52533,0xCD35,5,4`>|8,
52740,0xCE04,4,DEAD,
52751,0xCE0F,5,READY,
52763,0xCE1B,12,POKER_FOLDED,
52782,0xCE2E,13,RACE_FINISHED,
52802,0xCE42,11,REGION_HOST,
52820,0xCE54,12,ACTOR_HIDDEN,
52839,0xCE67,13,VOTE_TO_START,
52859,0xCE7B,12,VOTE_TO_SKIP,
52878,0xCE8E,14,VOTE_TO_REPLAY,
52899,0xCEA3,11,IS_IN_LOBBY,
52917,0xCEB5,15,GAME_ARBITRATOR,
52939,0xCECB,11,JOINED_GAME,
52957,0xCEDD,13,SKIP_CUTSCENE,
52977,0xCEF1,14,START_CUTSCENE,
52998,0xCF06,12,IS_SPECTATOR,
53017,0xCF19,13,DISTRICT_HOST,
53037,0xCF2D,13,NEEDS_REVIVAL,
53057,0xCF41,23,MP_BIT_MPLAW_MOSTWANTED,
53087,0xCF5F,21,HAS_VIRAL_ACHIEVEMENT,
53115,0xCF7B,17,COMBATMODE_CASUAL,
53139,0xCF93,17,COMBATMODE_EXPERT,
53163,0xCFAB,15,IN_ACTOR_PICKER,
53185,0xCFC1,13,MELEE_BLOCKED,
53205,0xCFD5,10,BLIND_FIRE,
53222,0xCFE6,24,FREE_MODE_DEFENSE_ACTIVE,
53253,0xD005,17,PLAYER_IS_GRIEFER,
53277,0xD01D,22,CANNOT_AFFORD_MINIGAME,
53306,0xD03A,29,FREE_MODE_DEFENSE_SPOONHOLDER,
53342,0xD05E,7,UNKNOWN,
53559,0xD137,12,<MP_DEFEND> ,
53581,0xD14D,8,<SPACE> ,
53607,0xD167,5,--:--,
53791,0xD21F,7,<SKULL>,
53885,0xD27D,49,>o/Tried to get genfloat from not-yet-valid slot ,
54076,0xD33C,11,Common_Null,
54094,0xD34E,13,mp_plist_name,
54129,0xD371,15,FRD_StakeHolder,
54155,0xD38B,15,mp_plist_region,
54181,0xD3A5,18,mp_plist_score_alt,
54215,0xD3C7,14,mp_plist_posse,
54240,0xD3E0,11,mp_plist_mw,
54275,0xD403,11,Common_Null,
54612,0xD554,4,";*,C",
54687,0xD59F,18,out_of_bounds_time,
54726,0xD5C6,18,out_of_bounds_time,
54748,0xD5DC,5,",GS+b",
54762,0xD5EA,18,out_of_bounds_time,
54860,0xD64C,18,out_of_bounds_time,
54889,0xD669,18,out_of_bounds_time,
54910,0xD67E,5,"9+;*,",
54962,0xD6B2,4,",B;8",
54979,0xD6C3,4,",C:c",
55003,0xD6DB,4,",B;8",
55124,0xD754,4,",B;8",
55129,0xD759,4,",B<8",
55314,0xD812,6,",Go+~-",
55539,0xD8F3,52,;o2IS_ACTOR_AGGROING_ACTOR got the same actor twice!,
56368,0xDC30,7,",En+%N8",
56376,0xDC38,7,",En+%Mm",
56385,0xDC41,8,"y,En+%Pm",
56395,0xDC4B,5,"R,En+",
56412,0xDC5C,5,",Go+,",
56451,0xDC83,5,",Go+7",
56488,0xDCA8,4,",Ald",
56570,0xDCFA,5,",Go+8",
56700,0xDD7C,5,"/,D78",
56748,0xDDAC,11,Common_Null,
56763,0xDDBB,4,",D38",
56780,0xDDCC,5,XpHud,
56791,0xDDD7,12,XpMultiplier,
56812,0xDDEC,5,XpHud,
56823,0xDDF7,19,mp_killchain_header,
56845,0xDE0D,5,sn_kc,
56857,0xDE19,7,RT/RTY8,
57003,0xDEAB,4,%%Ro,
57023,0xDEBF,6,RlpAGX,
57215,0xDF7F,12,freemodetest,
57253,0xDFA5,4,-)=L,
57266,0xDFB2,25,Registering Net Script...,
57386,0xE02A,4,blah,
67553,0x107E1,4,j[$<,
67563,0x107EB,5,w2<LD,
67664,0x10850,5,W&OYY,
67714,0x10882,4,;2mB,
67984,0x10990,5, 7@m7,
68113,0x10A11,5,W'H(R,
68146,0x10A32,5,BXP{),
68176,0x10A50,4,!\Oy,
68223,0x10A7F,4,MsH0,
68494,0x10B8E,9,299&#/x:Y,
68700,0x10C5C,4,lu-',
69012,0x10D94,5,`Ux>y,
69043,0x10DB3,5,)y.>V,
69060,0x10DC4,4,cO3c,
69259,0x10E8B,4,",7bi",
69280,0x10EA0,4,1#y[,
