offset,offset_hex,opcode,kind,semantics,instruction_size,instruction_hex,delta,target_candidate
175893,0x2AF15,83,call_candidate,call2,3,53 AB 7A,-21638,154258
176401,0x2B111,83,call_candidate,call2,3,53 AB 7A,-21638,154766
176925,0x2B31D,83,call_candidate,call2,3,53 AB 7A,-21638,155290
177449,0x2B529,83,call_candidate,call2,3,53 AB 7A,-21638,155814
177973,0x2B735,83,call_candidate,call2,3,53 AB 7A,-21638,156338
178497,0x2B941,83,call_candidate,call2,3,53 AB 7A,-21638,156862
179021,0x2BB4D,83,call_candidate,call2,3,53 AB 7A,-21638,157386
179545,0x2BD59,83,call_candidate,call2,3,53 AB 7A,-21638,157910
180069,0x2BF65,83,call_candidate,call2,3,53 AB 7A,-21638,158434
180595,0x2C173,83,call_candidate,call2,3,53 AB 7A,-21638,158960
181111,0x2C377,83,call_candidate,call2,3,53 AB 7A,-21638,159476
181627,0x2C57B,83,call_candidate,call2,3,53 AB 7A,-21638,159992
182143,0x2C77F,83,call_candidate,call2,3,53 AB 7A,-21638,160508
182657,0x2C981,83,call_candidate,call2,3,53 AB 7A,-21638,161022
183171,0x2CB83,83,call_candidate,call2,3,53 AB 7A,-21638,161536
183685,0x2CD85,83,call_candidate,call2,3,53 AB 7A,-21638,162050
184199,0x2CF87,83,call_candidate,call2,3,53 AB 7A,-21638,162564
184748,0x2D1AC,83,call_candidate,call2,3,53 AB 7A,-21638,163113
185268,0x2D3B4,83,call_candidate,call2,3,53 AB 7A,-21638,163633
185782,0x2D5B6,83,call_candidate,call2,3,53 AB 7A,-21638,164147
186302,0x2D7BE,83,call_candidate,call2,3,53 AB 7A,-21638,164667
186862,0x2D9EE,83,call_candidate,call2,3,53 AB 7A,-21638,165227
187422,0x2DC1E,83,call_candidate,call2,3,53 AB 7A,-21638,165787
187982,0x2DE4E,83,call_candidate,call2,3,53 AB 7A,-21638,166347
188522,0x2E06A,83,call_candidate,call2,3,53 AB 7A,-21638,166887
