index,type,path,name,extension,offset,size_in_archive,total_size,is_resource,is_compressed,resource_type
3060,file,root/strings/subtitle_rcm_11_cs04_a-chs.wst,subtitle_rcm_11_cs04_a-chs.wst,.wst,92989440,467,256,True,True,1
3061,file,root/strings/jobs-de.wst,jobs-de.wst,.wst,56786944,2535,512,True,True,1
3062,file,root/strings/rebel05-fr.wst,rebel05-fr.wst,.wst,78286848,8803,2048,True,True,1
3063,file,root/strings/subtitle_rcm_19_cs03-br.wst,subtitle_rcm_19_cs03-br.wst,.wst,95336448,577,256,True,True,1
3064,file,root/strings/subtitle_rcm_32_cs03_jack-chs.wst,subtitle_rcm_32_cs03_jack-chs.wst,.wst,96757760,627,256,True,True,1
3065,file,root/strings/subtitle_fbi_03_p2-es.wst,subtitle_fbi_03_p2-es.wst,.wst,82925568,720,256,True,True,1
3066,file,root/strings/subtitle_merchant_01_b-ru.wst,subtitle_merchant_01_b-ru.wst,.wst,87576576,640,256,True,True,1
3067,file,root/strings/subtitle_mexican_army_02_b-en.wst,subtitle_mexican_army_02_b-en.wst,.wst,88621056,905,256,True,True,1
3068,file,root/strings/subtitle_fort01_cs03-ru.wst,subtitle_fort01_cs03-ru.wst,.wst,83347456,971,256,True,True,1
3069,file,root/strings/subtitle_mex_girl_03_cs02-es.wst,subtitle_mex_girl_03_cs02-es.wst,.wst,89171968,266,256,True,True,1
3070,file,root/strings/subtitle_rcm_20_cs02-ru.wst,subtitle_rcm_20_cs02-ru.wst,.wst,95619072,944,256,True,True,1
3071,file,root/strings/subtitle_r7-jp.wst,subtitle_r7-jp.wst,.wst,89915392,2427,512,True,True,1
3072,file,root/strings/subtitle_gun03_cs04_win32.strtbl,subtitle_gun03_cs04_win32.strtbl,.strtbl,84335120,9348,9348,False,False,
3073,file,root/strings/subtitle_rcm_01_cs03-br.wst,subtitle_rcm_01_cs03-br.wst,.wst,90701824,646,256,True,True,1
3074,file,root/strings/subtitle_fbi_01_cs03-ko.wst,subtitle_fbi_01_cs03-ko.wst,.wst,82747392,1164,256,True,True,1
3075,file,root/strings/subtitle_ranch04_cs02-pl.wst,subtitle_ranch04_cs02-pl.wst,.wst,90318848,368,256,True,True,1
3076,file,root/strings/subtitle_mexarmy05_cs02_a-it.wst,subtitle_mexarmy05_cs02_a-it.wst,.wst,88274944,183,256,True,True,1
3077,file,root/strings/subtitle_merchant02_cs03_c_p1-en.wst,subtitle_merchant02_cs03_c_p1-en.wst,.wst,87363584,447,256,True,True,1
3078,file,root/strings/home02son01-mx.wst,home02son01-mx.wst,.wst,50032640,7103,1024,True,True,1
3079,file,root/strings/beats2-fr.wst,beats2-fr.wst,.wst,8548352,51561,16384,True,True,1
3080,file,root/strings/subtitle_rcm_31_cs01-chs.wst,subtitle_rcm_31_cs01-chs.wst,.wst,96372736,854,256,True,True,1
3081,file,root/strings/subtitle_merchant02_cs03_a_s-en.wst,subtitle_merchant02_cs03_a_s-en.wst,.wst,87259136,535,256,True,True,1
