offset,offset_hex,length,text,population_term
18697,0x4909,29,FREE_MODE_DEFENSE_SPOONHOLDER,
18733,0x492D,7,UNKNOWN,
18791,0x4967,50,Io0TRIED TO USE IS_SLOT_DATA_VALID WITH BAD INDEX ,
18940,0x49FC,4,RJ?c,
18946,0x4A02,4,%]{b,
18952,0x4A08,4,RJ/c,
18958,0x4A0E,4,%_{b,
19014,0x4A46,4,8ZA@,
19028,0x4A54,4,RJ?c,
19034,0x4A5A,4,%`{b,
19040,0x4A60,4,RJ/c,
19046,0x4A66,4,%b{b,
19119,0x4AAF,8,Game End,
19148,0x4ACC,13,"[RESPAWNLOG],",
19198,0x4AFE,12,OutOfSession,
19316,0x4B74,8,OVERTIME,
19331,0x4B83,4,RJwc,
19339,0x4B8B,17,TDM_overtime_help,
19375,0x4BAF,16,DM_overtime_help,
19407,0x4BCF,17,GENMESS_OTENGAGED,
19450,0x4BFA,4,::lR,
19500,0x4C2C,4,s:lR,
19514,0x4C3A,4,F:lR,
19567,0x4C6F,4,:lRL,
19677,0x4CDD,6,?@RJwc,
19689,0x4CE9,5,1REAn,
19859,0x4D93,18,net_respawn_button,
19898,0x4DBA,18,net_respawn_button,
19950,0x4DEE,22,HUD_MENU_SELECT_MASTER,
20161,0x4EC1,11,mp_TELEPORT,
20207,0x4EEF,22,HUD_MENU_SELECT_MASTER,
20252,0x4F1C,38,o%$/content/multiplayer/mp_Teleport.sc,
20542,0x503E,6,?pPqN8,
20651,0x50AB,11,mp_bleeding,
20703,0x50DF,7,NoRegen,
20729,0x50F9,11,mp_bleeding,
20778,0x512A,17,WaitingForRevival,
20846,0x516E,7,NoRegen,
20867,0x5183,11,mp_bleeding,
20918,0x51B6,7,Drowned,
20947,0x51D3,7,BledOut,
20962,0x51E2,11,mp_bleeding,
21049,0x5239,4,RI6c,
21121,0x5281,5,=0% R,
21154,0x52A2,5,=0% R,
21328,0x5350,10,PM_Weapons,
21344,0x5360,18,SatchelTab_Weapons,
21371,0x537B,18,SatchelTab_Weapons,
21395,0x5393,9,PauseMenu,
21563,0x543B,4,Ru{8,
21631,0x547F,4,Ru{8,
21699,0x54C3,5,Rub% ,
21728,0x54E0,4,Ru{8,
21854,0x555E,50,Do0$/content/multiplayer/Spectator/mp_spectatorMk2,
21936,0x55B0,4,Ru{b,
21981,0x55DD,4,"Ru{,",
22001,0x55F1,4,Ru98,
22029,0x560D,20,InTransitionComplete,
22084,0x5644,5,=Ru$R,
22306,0x5722,5,>0% R,
22339,0x5743,5,>0% R,
22430,0x579E,4,Rmp8,
22435,0x57A3,5,">,% R",
22576,0x5830,5,>@)Bp,
22590,0x583E,4,>@)A,
22612,0x5854,4,Rk~c,
22640,0x5870,4,Rk38,
22647,0x5877,4,Rh;7,
22655,0x587F,5,Rd|+7,
22664,0x5888,5,Rd|+8,
22670,0x588E,4,RdIb,
22683,0x589B,4,Rk3o,
22688,0x58A0,12,MidasToucher,
22738,0x58D2,4,PqN8,
22813,0x591D,4,PqNe,
22822,0x5926,4,Ra}b,
22845,0x593D,4,OqP4,
22854,0x5946,6,Ran% R,
22919,0x5987,5,>@)Bp,
22938,0x599A,4,Ra}%,
22960,0x59B0,4,RaR8,
22984,0x59C8,4,OqP4,
22999,0x59D7,4,OqP4,
23008,0x59E0,5,Ra6 8,
23016,0x59E8,4,OqP4,
23021,0x59ED,5,%@Ra6,
23031,0x59F7,4,OqP4,
23080,0x5A28,4,OqP4,
23098,0x5A3A,4,OqP4,
23103,0x5A3F,5,%@Ra6,
23116,0x5A4C,4,OqP4,
23125,0x5A55,4,Ra6c,
23169,0x5A81,4,OqP4,
23208,0x5AA8,5,">,% R",
23273,0x5AE9,4,%(R`,
23300,0x5B04,4,%'R`,
23327,0x5B1F,4,%*R`,
23354,0x5B3A,4,%)R`,
23381,0x5B55,4,%+R`,
23408,0x5B70,4,%0R`,
23435,0x5B8B,4,%.R`,
23462,0x5BA6,5,">,%@R",
23490,0x5BC2,10,PM_Weapons,
23519,0x5BDF,5,">,%`R",
23536,0x5BF0,4,yq/8,
23570,0x5C12,4,Ru{o,
23575,0x5C17,8,MPSplash,
23596,0x5C2C,4,SR_\,
23631,0x5C4F,4,R]k%,
23658,0x5C6A,4,R]Ob,
23686,0x5C86,4,Ru{8,
23718,0x5CA6,4,Ru{8,
23759,0x5CCF,4,Ru{o,
23764,0x5CD4,8,MPSplash,
23786,0x5CEA,4,Ru9b,
23803,0x5CFB,4,Ru{o,
23808,0x5D00,8,MPSplash,
23830,0x5D16,4,Ru9b,
23847,0x5D27,7,Ru{R_\c,
23874,0x5D42,4,Ru9b,
23930,0x5D7A,6,Ru$q/9,
23963,0x5D9B,26,HUD_MP_OVERTIME_WIN_MASTER,
23997,0x5DBD,27,HUD_MP_OVERTIME_LOSE_MASTER,
24043,0x5DEB,6,"=`R^\,",
24107,0x5E2B,12,Player State,
24183,0x5E77,4,R_Oc,
24197,0x5E85,4,"R_9,",
24212,0x5E94,67,oBERROR: Trying to get value of NETTIMER that has not been started!,
24282,0x5EDA,85,eoTWARNING: Trying to get value of NETTIMER that has not been started! Returning 0.0 ,
24421,0x5F65,6,R_j {-,
24433,0x5F71,8,MPSplash,
24450,0x5F82,10,networking,
24469,0x5F95,10,networking,
24482,0x5FA2,12,splash.style,
24533,0x5FD5,10,networking,
24546,0x5FE2,10,splashDone,
24836,0x6104,9,forceLoad,
24874,0x612A,4,OqP4,
24882,0x6132,5,Ran~-,
24932,0x6164,4,OqP4,
24993,0x61A1,6,3PqNRc,
25002,0x61AA,8,'PqNOqP4,
25015,0x61B7,10,RanPqNOqP4,
25030,0x61C6,8,RcpPqNRb,
25085,0x61FD,4,OqP4,
25091,0x6203,4,Ra68,
25096,0x6208,4,OqP4,
25102,0x620E,5,Ra6 c,
25138,0x6232,4,OqP4,
25147,0x623B,4,Rcp8,
25152,0x6240,4,OqP4,
25161,0x6249,4,Ran8,
25306,0x62DA,4,OqP4,
25338,0x62FA,4,QqOb,
25361,0x6311,4,PqPh,
25419,0x634B,4,OqP4,
25425,0x6351,4,Ra68,
25430,0x6356,4,OqP4,
25436,0x635C,5,Ra6 c,
25832,0x64E8,4,Rh(c,
25991,0x6587,4,Rh(c,
26118,0x6606,4,Rh(c,
26212,0x6664,12,DLCFM_Weapon,
26234,0x667A,5,9!8!8,
26245,0x6685,13,DLCFM_Weapon_,
26259,0x6693,11,"7""r 8!7""u R",
26272,0x66A0,5,"7""7 ,",
26281,0x66A9,11,"V8 7*Rg_8*,",
26299,0x66BB,4,Rh(c,
26304,0x66C0,4,?7*>,
26347,0x66EB,4,"/8*,",
26393,0x6719,18,pickup_ammo_header,
26417,0x6731,19,pickup_ammo_message,
26534,0x67A6,4,%'Rg,
26646,0x6816,4,Rh(c,
26694,0x6846,4,RitR,
26711,0x6857,4,"!%,,",
26717,0x685D,5,%@Rib,
26750,0x687E,12,DLCFM_Weapon,
26783,0x689F,13,DLCFM_Weapon_,
26907,0x691B,4,Rh(c,
27347,0x6AD3,4,%(R`,
27362,0x6AE2,4,%'R`,
27548,0x6B9C,9,IsFadedIn,
27586,0x6BC2,9,IsFadedIn,
27624,0x6BE8,9,IsFadedIn,
27657,0x6C09,9,IsFadedIn,
27757,0x6C6D,4,% R*,
27810,0x6CA2,4,Rmcc,
27837,0x6CBD,4,Rmcc,
27856,0x6CD0,4,Rmcc,
27877,0x6CE5,4,Rmcc,
27898,0x6CFA,4,Rmcc,
27926,0x6D16,4,Rmcc,
27944,0x6D28,6,% Rmcc,
27964,0x6D3C,6,%@Rmcc,
28064,0x6DA0,12,PlayerLayout,
28095,0x6DBF,4,Rsv7,
28243,0x6E53,6,player,
28323,0x6EA3,7,Rr)RoFo,
28331,0x6EAB,7,Respawn,
28391,0x6EE7,4,PqN7,
28523,0x6F6B,4,Rox8,
28563,0x6F93,4,Og!5,
28575,0x6F9F,4,Og!5,
28605,0x6FBD,4,Og!6,
28612,0x6FC4,4,Og!B,
28631,0x6FD7,4,Og!5,
28641,0x6FE1,4,Og!6,
28648,0x6FE8,4,Og!B,
28689,0x7011,65,Fo?STAT_DECREASE_INT_NOW: Attempting to use a Stat out of bounds.,
28773,0x7065,70,oESTAT_DECREASE_INT_NOW: You cannot decrease this STAT_TYPE_LIFETIME: ,
28859,0x70BB,67,{oASTAT_DECREASE_INT_NOW: You cannot decrease a STAT_TYPE_LIFETIME!,
28971,0x712B,96,jo^STAT_DECREASE_INT_NOW: iDecreaseValue < 0 - I am turning this into a positive number for you!,
29100,0x71AC,4,"R""~8",
29198,0x720E,4,Og!5,
29265,0x7251,5,"RsA,D",
29424,0x72F0,4,",B 8",
29466,0x731A,7,",D(Rs1c",
29477,0x7325,4,",D)b",
29550,0x736E,4,",C*9",
29708,0x740C,4,",D+8",
29732,0x7424,4,",D,7",
29764,0x7444,5,",E-+8",
29790,0x745E,4,",C.9",
29805,0x746D,4,",C/7",
29826,0x7482,8,",E09%8%,",
29842,0x7492,5,28%Rt,
29904,0x74D0,4,",C17",
29916,0x74DC,4,",C27",
29962,0x750A,4,",E3+",
29993,0x7529,17,",@4,@5,@6,@7,@8z-",
30036,0x7554,4,",H98",
30044,0x755C,4,",F:.",
30140,0x75BC,6,">x,C;9",
30173,0x75DD,4,",D<8",
30199,0x75F7,4,",B=8",
30225,0x7611,4,Rwv8,
30236,0x761C,4,>0A ,
30250,0x762A,4,=0A ,
30260,0x7634,15,HUD_MP_KILL_CAM,
30281,0x7649,6,">p,C>c",
30291,0x7653,6,">p,C?j",
30373,0x76A5,4,",BA8",
30396,0x76BC,5,",YB+8",
30420,0x76D4,5,",YB+8",
30433,0x76E1,4,",FC8",
30445,0x76ED,4,",FC8",
30464,0x7700,4,",PD8",
30483,0x7713,4,",PD8",
30495,0x771F,4,",FC8",
30507,0x772B,4,",FC8",
30525,0x773D,4,",PD8",
30543,0x774F,4,",PD8",
30556,0x775C,4,",FE8",
30569,0x7769,4,",FE8",
30577,0x7771,4,",EF+",
30603,0x778B,4,",DG8",
30613,0x7795,4,",JH8",
30622,0x779E,4,",D@8",
30638,0x77AE,6,">|,CI,",
30722,0x7802,16,DeathAnchorPoint,
30739,0x7813,4,",EJ8",
30763,0x782B,6,"2,IK+8",
30775,0x7837,6,"2,IL+b",
30787,0x7843,16,DeathAnchorPoint,
30811,0x785B,5,"2,QM8",
30889,0x78A9,5,>pRd8,
30913,0x78C1,4,",BA8",
30934,0x78D6,4,Ryo8,
30948,0x78E4,5,"E,BN8",
30959,0x78EF,5,"E,BN8",
30980,0x7904,4,RyZ8,
31019,0x792B,5,">p,BO",
31041,0x7941,4,",NP8",
31046,0x7946,5,>xRyL,
31057,0x7951,4,Rsv8,
31116,0x798C,16,DeathCamSwingNew,
31172,0x79C4,4,",CRo",
31178,0x79CA,5,",ES+8",
31191,0x79D7,4,",D<b",
31279,0x7A2F,4,R~D8,
31299,0x7A43,4,R}:8,
31319,0x7A57,4,R|!8,
31346,0x7A72,4,",DT8",
31372,0x7A8C,5,)?&ff,
31514,0x7B1A,4,/)B^,
31568,0x7B50,5,",YB+8",
31578,0x7B5A,4,",FC8",
31595,0x7B6B,4,",PD8",
31602,0x7B72,4,",DW8",
31612,0x7B7C,4,",FE8",
31622,0x7B86,4,",FE8",
31632,0x7B90,4,",FE8",
31639,0x7B97,4,",DX8",
31646,0x7B9E,4,",DX8",
31655,0x7BA7,4,",FC8",
31668,0x7BB4,4,",PD8",
31676,0x7BBC,4,",DY8",
31681,0x7BC1,4,"/)B,",
31687,0x7BC7,4,",DZ8",
31698,0x7BD2,4,",D[8",
31705,0x7BD9,4,",D\8",
31713,0x7BE1,4,",F]8",
31724,0x7BEC,4,",D^8",
31731,0x7BF3,4,",D_8",
31742,0x7BFE,4,",D`8",
31750,0x7C06,20,deathArcFollowKiller,
31771,0x7C1B,4,",Da.",
31791,0x7C2F,4,/)B^,
31845,0x7C65,5,",YB+8",
31855,0x7C6F,4,",FC8",
31872,0x7C80,4,",PD8",
31879,0x7C87,4,",DW8",
31889,0x7C91,4,",FE8",
31899,0x7C9B,4,",FE8",
31909,0x7CA5,4,",FE8",
31916,0x7CAC,4,",DX8",
31923,0x7CB3,4,",DX8",
31932,0x7CBC,4,",FC8",
31945,0x7CC9,4,",PD8",
31953,0x7CD1,4,",DY8",
31958,0x7CD6,4,"/)B,",
31964,0x7CDC,4,",DZ8",
31975,0x7CE7,4,",D[8",
31982,0x7CEE,4,",D\8",
31990,0x7CF6,4,",F]8",
32001,0x7D01,4,",D^8",
32008,0x7D08,4,",D_8",
32019,0x7D13,4,",D`8",
32027,0x7D1B,24,deathArcFollowKiller_pre,
32052,0x7D34,4,",Da.",
32072,0x7D48,4,/)B^,
32126,0x7D7E,5,",YB+8",
32136,0x7D88,4,",FC8",
32161,0x7DA1,4,",PD8",
32168,0x7DA8,4,",DW8",
32178,0x7DB2,4,",FE8",
32188,0x7DBC,4,",FE8",
32198,0x7DC6,4,",FE8",
32207,0x7DCF,4,",FC8",
32220,0x7DDC,4,",PD8",
32228,0x7DE4,4,",DY8",
32235,0x7DEB,4,",DZ8",
32246,0x7DF6,4,",D[8",
32253,0x7DFD,4,",D\8",
32261,0x7E05,4,",F]8",
32268,0x7E0C,4,",D^8",
32275,0x7E13,4,",D_8",
32286,0x7E1E,4,",D`8",
32294,0x7E26,23,deathArcTrackKiller_pst,
32318,0x7E3E,4,",Da.",
32338,0x7E52,4,/)B^,
32392,0x7E88,5,",YB+8",
32402,0x7E92,4,",FC8",
32427,0x7EAB,4,",PD8",
32434,0x7EB2,4,",DW8",
32444,0x7EBC,4,",FE8",
32454,0x7EC6,4,",FE8",
32464,0x7ED0,4,",FE8",
32473,0x7ED9,4,",FC8",
32486,0x7EE6,4,",PD8",
32494,0x7EEE,4,",DY8",
32501,0x7EF5,4,",DZ8",
32512,0x7F00,4,",D[8",
32519,0x7F07,4,",D\8",
32527,0x7F0F,4,",F]8",
32534,0x7F16,4,",D^8",
32541,0x7F1D,4,",D_8",
32552,0x7F28,4,",D`8",
32560,0x7F30,19,deathArcTrackKiller,
32580,0x7F44,4,",Da.",
32600,0x7F58,4,/)B^,
32641,0x7F81,4,/)@`,
32666,0x7F9A,4,",FC8",
32671,0x7F9F,8,/)90)()?,
32691,0x7FB3,4,",PD8",
32698,0x7FBA,4,",DW8",
32708,0x7FC4,4,",FE8",
32718,0x7FCE,4,",FE8",
32728,0x7FD8,4,",FE8",
32737,0x7FE1,4,",FC8",
32750,0x7FEE,4,",PD8",
32755,0x7FF3,5,"/,Bb.",
32777,0x8009,4,/)B^,
32822,0x8036,4,oL)?,
32843,0x804B,4,",FC8",
32868,0x8064,4,",PD8",
32875,0x806B,4,",DW8",
32885,0x8075,4,",FE8",
32895,0x807F,4,",FE8",
32905,0x8089,4,",FE8",
32914,0x8092,4,",FC8",
32927,0x809F,4,",PD8",
32939,0x80AB,5,"/,Bb.",
32975,0x80CF,9,MPSuicide,
33020,0x80FC,4,",CRo",
33026,0x8102,5,",ES+8",
33039,0x810F,4,",D<b",
33106,0x8152,4,",DT8",
33119,0x815F,4,",IU9",
33143,0x8177,4,",Mc9",
33194,0x81AA,4,/)BH,
33232,0x81D0,5,P)>c7,
33330,0x8232,4,",Le8",
33341,0x823D,4,",Jf8",
33362,0x8252,4,"/,Bb",
33426,0x8292,5,P)>7X,
33524,0x82F4,4,",Le8",
33535,0x82FF,4,",Jf8",
33556,0x8314,4,"/,Bb",
33591,0x8337,4,",E-+",
33657,0x8379,6,">p,C>c",
33700,0x83A4,4,",EgA",
33736,0x83C8,20,Generic_Dbuffer128_0,
33764,0x83E4,15,MPSplashItem.s0,
33782,0x83F6,20,Generic_Dbuffer128_0,
33803,0x840B,4,",Dho",
33808,0x8410,15,MPSplashItem.s1,
33835,0x842B,5,"f,Dhb",
33850,0x843A,6,">p,Cic",
33860,0x8444,15,MPSplashItem.s1,
33878,0x8456,4,">p,C",
33883,0x845B,4,",Dh8",
33911,0x8477,15,MPSplashItem.s0,
33929,0x8489,11,Common_Null,
33941,0x8495,4,",Dho",
33946,0x849A,15,MPSplashItem.s1,
