string_offset,string_offset_hex,string_text,string_class,reference_instruction_offset,reference_instruction_offset_hex,owner_function_index,owner_function,owner_function_offset_range
25263,0x62AF,MPP_TitleValue,unknown,25261,0x62AD,170,Function_170,0x6297..0x633F
25310,0x62DE,_en,unknown,25308,0x62DC,170,Function_170,0x6297..0x633F
25385,0x6329,MpTitleStringId,unknown,25383,0x6327,170,Function_170,0x6297..0x633F
25495,0x6397,Rank,unknown,25493,0x6395,173,Function_173,0x637B..0x63B5
25507,0x63A3,MpLevel,unknown,25505,0x63A1,173,Function_173,0x637B..0x63B5
25541,0x63C5,$/content/multiplayer/PR_Disabled000,likely logic anchor,25539,0x63C3,174,Function_174,0x63B5..0x6432
25595,0x63FB,$/content/multiplayer/disabled_system_threadxxx,likely logic anchor,25593,0x63F9,174,Function_174,0x63B5..0x6432
26586,0x67DA,Done Streaming,debug/display text,26584,0x67D8,177,Function_177,0x67C9..0x6809
26719,0x685F,Streaming,unknown,26717,0x685D,180,Function_180,0x6845..0x6887
26886,0x6906,NETReplicationTrap,unknown,26884,0x6904,183,Function_183,0x68FF..0x692D
27082,0x69CA,Attempting to set relationship on invalid ACTORSET (first param).,likely logic anchor,27080,0x69C8,185,Function_185,0x69BA..0x6A8A
27162,0x6A1A,Attempting to set relationship on invalid ACTOR.,likely logic anchor,27160,0x6A18,185,Function_185,0x69BA..0x6A8A
27383,0x6AF7,ArmUp,unknown,27381,0x6AF5,187,Function_187,0x6A9A..0x6B17
27404,0x6B0C,ArmUp,unknown,27402,0x6B0A,187,Function_187,0x6A9A..0x6B17
27526,0x6B86,jp,unknown,27524,0x6B84,193,Function_193,0x6B7F..0x6B8D
27551,0x6B9F,gMPScratchLayout,unknown,27549,0x6B9D,194,Function_194,0x6B8D..0x6BBC
27613,0x6BDD,FREEROAM,unknown,27611,0x6BDB,196,Function_196,0x6BD6..0x6BFF
27913,0x6D09,$/content/scripting/gringo/SimpleGringo/Giveaway_Footlocker,unknown,27911,0x6D07,206,Function_206,0x6D00..0x6EF6
27983,0x6D4F,$/content/scripting/gringo/CommonScripts/Giveaway_Footlocker,unknown,27981,0x6D4D,206,Function_206,0x6D00..0x6EF6
28054,0x6D96,$/content/scripting/gringo/SimpleGringo/MP_RezBuddy,unknown,28052,0x6D94,206,Function_206,0x6D00..0x6EF6
28116,0x6DD4,$/content/multiplayer/PR_Disabled000,likely logic anchor,28114,0x6DD2,206,Function_206,0x6D00..0x6EF6
28163,0x6E03,$/content/multiplayer/spectator/mp_spectatorMk2,unknown,28161,0x6E01,206,Function_206,0x6D00..0x6EF6
28221,0x6E3D,$/content/multiplayer/disabled_system_threadxxx,likely logic anchor,28219,0x6E3B,206,Function_206,0x6D00..0x6EF6
28279,0x6E77,$/content/multiplayer/tutorial/mp_tutorial,unknown,28277,0x6E75,206,Function_206,0x6D00..0x6EF6
28365,0x6ECD,multiplayer,unknown,28363,0x6ECB,206,Function_206,0x6D00..0x6EF6
28388,0x6EE4,XP_Titles,unknown,28386,0x6EE2,206,Function_206,0x6D00..0x6EF6
28413,0x6EFD,p_gen_crateMultiplayerWeapon01x,unknown,28411,0x6EFB,207,Function_207,0x6EF6..0x6F1E
28453,0x6F25,p_gen_crateMultiplayerItem01x,unknown,28451,0x6F23,208,Function_208,0x6F1E..0x6F44
28491,0x6F4B,p_gen_crateMultiplayerAmmo01x,unknown,28489,0x6F49,209,Function_209,0x6F44..0x6F6A
28682,0x700A,Not enough room in the streaming array to fit a template! Raise the array size to fix!,debug/display text,28680,0x7008,211,Function_211,0x6FA2..0x7066
31672,0x7BB8,INVALID HORSE PASSED IN TO GET_MOUNT_INDEX! GIVING AE_RIDEABLE_ANIMAL_MEX_Mule01,debug/display text,31670,0x7BB6,262,Function_262,0x7B2E..0x7C13
32788,0x8014,title_xplvl_,unknown,32786,0x8012,273,Function_273,0x800A..0x807D
32811,0x802B,title_amb_,unknown,32809,0x8029,273,Function_273,0x800A..0x807D
32832,0x8040,title_weap_,unknown,32830,0x803E,273,Function_273,0x800A..0x807D
32854,0x8056,title_pvp_,unknown,32852,0x8054,273,Function_273,0x800A..0x807D
32875,0x806B,title_stat_,unknown,32873,0x8069,273,Function_273,0x800A..0x807D
33722,0x83BA,SaveGame_DoNotInterruptMe,unknown,33720,0x83B8,285,Function_285,0x83B3..0x845D
33758,0x83DE,SaveLoad,unknown,33756,0x83DC,285,Function_285,0x83B3..0x845D
33769,0x83E9,Multiplayer Save Called,debug/display text,33767,0x83E7,285,Function_285,0x83B3..0x845D
33827,0x8423,net.HardSaveRequested,unknown,33825,0x8421,285,Function_285,0x83B3..0x845D
33858,0x8442,RDR_MP_Save,unknown,33856,0x8440,285,Function_285,0x83B3..0x845D
40133,0x9CC5,STAT_SET_BIT: Attempting to use a Stat out of bounds.,debug/display text,40131,0x9CC3,297,Function_297,0x9CB1..0x9D1C
40240,0x9D30,STAT_SET_BIT: Attempting to use a Stat out of bounds.,debug/display text,40238,0x9D2E,298,Function_298,0x9D1C..0x9D80
40966,0xA006,challenge_01_128,unknown,40964,0xA004,302,Function_302,0x9FE9..0xA066
41069,0xA06D,COOP_icon_128,unknown,41067,0xA06B,303,Function_303,0xA066..0xA3B4
41706,0xA2EA,SC_AA_Pikes_Icon_128,unknown,41704,0xA2E8,303,Function_303,0xA066..0xA3B4
41734,0xA306,SC_AA_Mercer_Icon_128,unknown,41732,0xA304,303,Function_303,0xA066..0xA3B4
41763,0xA323,SC_AA_Tesoro_Icon_128,unknown,41761,0xA321,303,Function_303,0xA066..0xA3B4
41792,0xA340,SC_AA_Gaptooth_Icon_128,unknown,41790,0xA33E,303,Function_303,0xA066..0xA3B4
41823,0xA35F,SC_AA_TwinRocks_Icon_128,unknown,41821,0xA35D,303,Function_303,0xA066..0xA3B4
41855,0xA37F,SC_AA_Nosalida_Icon_128,unknown,41853,0xA37D,303,Function_303,0xA066..0xA3B4
41886,0xA39E,COOP_icon_128,unknown,41884,0xA39C,303,Function_303,0xA066..0xA3B4
41989,0xA405,DISABLE_HORSE_WHISTLE,likely logic anchor,41987,0xA403,306,Function_306,0xA3E8..0xA441
42022,0xA426,DISABLE_HORSE_WHISTLE,likely logic anchor,42020,0xA424,306,Function_306,0xA3E8..0xA441
44986,0xAFBA,_info,unknown,44984,0xAFB8,311,Function_311,0xAF7F..0xB10A
45014,0xAFD6,_num,unknown,45012,0xAFD4,311,Function_311,0xAF7F..0xB10A
45047,0xAFF7,PVP_num2,unknown,45045,0xAFF5,311,Function_311,0xAF7F..0xB10A
45078,0xB016,PVP_num3,unknown,45076,0xB014,311,Function_311,0xAF7F..0xB10A
45149,0xB05D,_info_mp,unknown,45147,0xB05B,311,Function_311,0xAF7F..0xB10A
45167,0xB06F,_info,unknown,45165,0xB06D,311,Function_311,0xAF7F..0xB10A
45185,0xB081,AM_num,unknown,45183,0xB07F,311,Function_311,0xAF7F..0xB10A
45225,0xB0A9,AM_num,unknown,45223,0xB0A7,311,Function_311,0xAF7F..0xB10A
45265,0xB0D1,AM_num,unknown,45263,0xB0CF,311,Function_311,0xAF7F..0xB10A
45357,0xB12D,_,unknown,45355,0xB12B,312,Function_312,0xB10A..0xB17C
45407,0xB15F,_,unknown,45405,0xB15D,312,Function_312,0xB10A..0xB17C
45619,0xB233,_mp_des,unknown,45617,0xB231,315,Function_315,0xB217..0xB274
45654,0xB256,_des,unknown,45652,0xB254,315,Function_315,0xB217..0xB274
45668,0xB264,_des,unknown,45666,0xB262,315,Function_315,0xB217..0xB274
45719,0xB297,_DYNAMIC_TITLE,unknown,45717,0xB295,316,Function_316,0xB274..0xB2E0
45766,0xB2C6,_DYNAMIC_TITLE,unknown,45764,0xB2C4,316,Function_316,0xB274..0xB2E0
45934,0xB36E,we should have a goal at this point,debug/display text,45932,0xB36C,318,Function_318,0xB2F3..0xB3F0
46075,0xB3FB,PVDM_1,unknown,46073,0xB3F9,319,Function_319,0xB3F0..0xC783
46096,0xB410,PVDM_2,unknown,46094,0xB40E,319,Function_319,0xB3F0..0xC783
46117,0xB425,PVTD_1,unknown,46115,0xB423,319,Function_319,0xB3F0..0xC783
46138,0xB43A,PVTD_2,unknown,46136,0xB438,319,Function_319,0xB3F0..0xC783
46159,0xB44F,PVTD_3,unknown,46157,0xB44D,319,Function_319,0xB3F0..0xC783
46180,0xB464,PVKS_1,unknown,46178,0xB462,319,Function_319,0xB3F0..0xC783
46201,0xB479,PVKS_2,unknown,46199,0xB477,319,Function_319,0xB3F0..0xC783
46222,0xB48E,PVKS2_1,unknown,46220,0xB48C,319,Function_319,0xB3F0..0xC783
46245,0xB4A5,PVKS2_2,unknown,46243,0xB4A3,319,Function_319,0xB3F0..0xC783
46268,0xB4BC,PVKS2_3,unknown,46266,0xB4BA,319,Function_319,0xB3F0..0xC783
46291,0xB4D3,PVKS2_4,unknown,46289,0xB4D1,319,Function_319,0xB3F0..0xC783
46314,0xB4EA,PVKS2_5,unknown,46312,0xB4E8,319,Function_319,0xB3F0..0xC783
46337,0xB501,PVKD_1,unknown,46335,0xB4FF,319,Function_319,0xB3F0..0xC783
46359,0xB517,PVKD_2,unknown,46357,0xB515,319,Function_319,0xB3F0..0xC783
46381,0xB52D,PVKD_3,unknown,46379,0xB52B,319,Function_319,0xB3F0..0xC783
46403,0xB543,PVUS1_1,unknown,46401,0xB541,319,Function_319,0xB3F0..0xC783
46426,0xB55A,PVUS1_2,unknown,46424,0xB558,319,Function_319,0xB3F0..0xC783
46449,0xB571,PVUS1_3,unknown,46447,0xB56F,319,Function_319,0xB3F0..0xC783
46472,0xB588,PVUS2,unknown,46470,0xB586,319,Function_319,0xB3F0..0xC783
46493,0xB59D,PVRV_1,unknown,46491,0xB59B,319,Function_319,0xB3F0..0xC783
46515,0xB5B3,PVRV_2,unknown,46513,0xB5B1,319,Function_319,0xB3F0..0xC783
46537,0xB5C9,PVRV_3,unknown,46535,0xB5C7,319,Function_319,0xB3F0..0xC783
46559,0xB5DF,PVTS1_1,unknown,46557,0xB5DD,319,Function_319,0xB3F0..0xC783
46582,0xB5F6,PVTS1_4,unknown,46580,0xB5F4,319,Function_319,0xB3F0..0xC783
46605,0xB60D,PVTS1_5,unknown,46603,0xB60B,319,Function_319,0xB3F0..0xC783
46628,0xB624,PVTS2_1,unknown,46626,0xB622,319,Function_319,0xB3F0..0xC783
46651,0xB63B,PVHYD_1,unknown,46649,0xB639,319,Function_319,0xB3F0..0xC783
46674,0xB652,PVHYW_1,unknown,46672,0xB650,319,Function_319,0xB3F0..0xC783
46697,0xB669,PVHYG_1,unknown,46695,0xB667,319,Function_319,0xB3F0..0xC783
46720,0xB680,PVHYS_1,unknown,46718,0xB67E,319,Function_319,0xB3F0..0xC783
46743,0xB697,PVHYO_1,unknown,46741,0xB695,319,Function_319,0xB3F0..0xC783
46766,0xB6AE,PVHYM_1,unknown,46764,0xB6AC,319,Function_319,0xB3F0..0xC783
46789,0xB6C5,PVHYC_1,unknown,46787,0xB6C3,319,Function_319,0xB3F0..0xC783
46812,0xB6DC,PVHYK_1,unknown,46810,0xB6DA,319,Function_319,0xB3F0..0xC783
46835,0xB6F3,PVGTD_1,unknown,46833,0xB6F1,319,Function_319,0xB3F0..0xC783
46858,0xB70A,PVGTW_1,unknown,46856,0xB708,319,Function_319,0xB3F0..0xC783
46881,0xB721,PVGTG_1,unknown,46879,0xB71F,319,Function_319,0xB3F0..0xC783
46904,0xB738,PVGTS_1,unknown,46902,0xB736,319,Function_319,0xB3F0..0xC783
46927,0xB74F,PVGTO_1,unknown,46925,0xB74D,319,Function_319,0xB3F0..0xC783
46950,0xB766,PVGTM_1,unknown,46948,0xB764,319,Function_319,0xB3F0..0xC783
46973,0xB77D,PVGTC_1,unknown,46971,0xB77B,319,Function_319,0xB3F0..0xC783
46996,0xB794,PVFFD_1,unknown,46994,0xB792,319,Function_319,0xB3F0..0xC783
47019,0xB7AB,PVFFW_1,unknown,47017,0xB7A9,319,Function_319,0xB3F0..0xC783
47042,0xB7C2,PVFFG_1,unknown,47040,0xB7C0,319,Function_319,0xB3F0..0xC783
47065,0xB7D9,PVHWC,unknown,47063,0xB7D7,319,Function_319,0xB3F0..0xC783
47086,0xB7EE,PVHWG,unknown,47084,0xB7EC,319,Function_319,0xB3F0..0xC783
47107,0xB803,PVHMC,unknown,47105,0xB801,319,Function_319,0xB3F0..0xC783
47128,0xB818,PVHCC,unknown,47126,0xB816,319,Function_319,0xB3F0..0xC783
47149,0xB82D,OC_SU,unknown,47147,0xB82B,319,Function_319,0xB3F0..0xC783
47170,0xB842,OC_W2_1,unknown,47168,0xB840,319,Function_319,0xB3F0..0xC783
47193,0xB859,OC_W2_2,unknown,47191,0xB857,319,Function_319,0xB3F0..0xC783
47216,0xB870,OC_W2_3,unknown,47214,0xB86E,319,Function_319,0xB3F0..0xC783
47239,0xB887,CA,unknown,47237,0xB885,319,Function_319,0xB3F0..0xC783
47257,0xB899,CAKD,unknown,47255,0xB897,319,Function_319,0xB3F0..0xC783
47277,0xB8AD,CAND,unknown,47275,0xB8AB,319,Function_319,0xB3F0..0xC783
47297,0xB8C1,CASL,unknown,47295,0xB8BF,319,Function_319,0xB3F0..0xC783
47317,0xB8D5,CAMK,unknown,47315,0xB8D3,319,Function_319,0xB3F0..0xC783
47337,0xB8E9,CAMN,unknown,47335,0xB8E7,319,Function_319,0xB3F0..0xC783
47357,0xB8FD,CAGN,unknown,47355,0xB8FB,319,Function_319,0xB3F0..0xC783
47377,0xB911,COR1,unknown,47375,0xB90F,319,Function_319,0xB3F0..0xC783
47397,0xB925,COR10,unknown,47395,0xB923,319,Function_319,0xB3F0..0xC783
47418,0xB93A,COR50,unknown,47416,0xB938,319,Function_319,0xB3F0..0xC783
47439,0xB94F,COR250,unknown,47437,0xB94D,319,Function_319,0xB3F0..0xC783
47461,0xB965,COD1,unknown,47459,0xB963,319,Function_319,0xB3F0..0xC783
47481,0xB979,COD10,unknown,47479,0xB977,319,Function_319,0xB3F0..0xC783
47502,0xB98E,COD50,unknown,47500,0xB98C,319,Function_319,0xB3F0..0xC783
47523,0xB9A3,COD250,unknown,47521,0xB9A1,319,Function_319,0xB3F0..0xC783
47545,0xB9B9,COA1,unknown,47543,0xB9B7,319,Function_319,0xB3F0..0xC783
47565,0xB9CD,COA10,unknown,47563,0xB9CB,319,Function_319,0xB3F0..0xC783
47586,0xB9E2,COA50,unknown,47584,0xB9E0,319,Function_319,0xB3F0..0xC783
47607,0xB9F7,COA250,unknown,47605,0xB9F5,319,Function_319,0xB3F0..0xC783
47629,0xBA0D,CSPKTM1,unknown,47627,0xBA0B,319,Function_319,0xB3F0..0xC783
47652,0xBA24,CSPKTM2,unknown,47650,0xBA22,319,Function_319,0xB3F0..0xC783
47675,0xBA3B,CSPKTM3,unknown,47673,0xBA39,319,Function_319,0xB3F0..0xC783
47698,0xBA52,CSPKKS1,unknown,47696,0xBA50,319,Function_319,0xB3F0..0xC783
47721,0xBA69,CSPKKS2,unknown,47719,0xBA67,319,Function_319,0xB3F0..0xC783
47744,0xBA80,CSPKKS3,unknown,47742,0xBA7E,319,Function_319,0xB3F0..0xC783
47767,0xBA97,CSPKKL1,unknown,47765,0xBA95,319,Function_319,0xB3F0..0xC783
47790,0xBAAE,CSPKKL2,unknown,47788,0xBAAC,319,Function_319,0xB3F0..0xC783
47813,0xBAC5,CSPKKL3,unknown,47811,0xBAC3,319,Function_319,0xB3F0..0xC783
47836,0xBADC,CSPKND,unknown,47834,0xBADA,319,Function_319,0xB3F0..0xC783
47858,0xBAF2,CSPKNN,unknown,47856,0xBAF0,319,Function_319,0xB3F0..0xC783
47880,0xBB08,CSPKCW1,unknown,47878,0xBB06,319,Function_319,0xB3F0..0xC783
47903,0xBB1F,CSPKCW2,unknown,47901,0xBB1D,319,Function_319,0xB3F0..0xC783
47926,0xBB36,CSPKCW3,unknown,47924,0xBB34,319,Function_319,0xB3F0..0xC783
47949,0xBB4D,CSFMTM1,unknown,47947,0xBB4B,319,Function_319,0xB3F0..0xC783
47972,0xBB64,CSFMTM2,unknown,47970,0xBB62,319,Function_319,0xB3F0..0xC783
47995,0xBB7B,CSFMTM3,unknown,47993,0xBB79,319,Function_319,0xB3F0..0xC783
48018,0xBB92,CSFMKS1,unknown,48016,0xBB90,319,Function_319,0xB3F0..0xC783
48041,0xBBA9,CSFMKS2,unknown,48039,0xBBA7,319,Function_319,0xB3F0..0xC783
48064,0xBBC0,CSFMKS3,unknown,48062,0xBBBE,319,Function_319,0xB3F0..0xC783
48087,0xBBD7,CSFMKL1,unknown,48085,0xBBD5,319,Function_319,0xB3F0..0xC783
48110,0xBBEE,CSFMKL2,unknown,48108,0xBBEC,319,Function_319,0xB3F0..0xC783
48133,0xBC05,CSFMKL3,unknown,48131,0xBC03,319,Function_319,0xB3F0..0xC783
48156,0xBC1C,CSFMND,unknown,48154,0xBC1A,319,Function_319,0xB3F0..0xC783
48178,0xBC32,CSFMNN,unknown,48176,0xBC30,319,Function_319,0xB3F0..0xC783
48200,0xBC48,CSFMGT1,unknown,48198,0xBC46,319,Function_319,0xB3F0..0xC783
48223,0xBC5F,CSFMGT2,unknown,48221,0xBC5D,319,Function_319,0xB3F0..0xC783
48246,0xBC76,CSFMGT3,unknown,48244,0xBC74,319,Function_319,0xB3F0..0xC783
48269,0xBC8D,CSTSTM1,unknown,48267,0xBC8B,319,Function_319,0xB3F0..0xC783
48292,0xBCA4,CSTSTM2,unknown,48290,0xBCA2,319,Function_319,0xB3F0..0xC783
48315,0xBCBB,CSTSTM3,unknown,48313,0xBCB9,319,Function_319,0xB3F0..0xC783
48338,0xBCD2,CSTSKS1,unknown,48336,0xBCD0,319,Function_319,0xB3F0..0xC783
48361,0xBCE9,CSTSKS2,unknown,48359,0xBCE7,319,Function_319,0xB3F0..0xC783
48384,0xBD00,CSTSKS3,unknown,48382,0xBCFE,319,Function_319,0xB3F0..0xC783
48407,0xBD17,CSTSKL1,unknown,48405,0xBD15,319,Function_319,0xB3F0..0xC783
48430,0xBD2E,CSTSKL2,unknown,48428,0xBD2C,319,Function_319,0xB3F0..0xC783
48453,0xBD45,CSTSKL3,unknown,48451,0xBD43,319,Function_319,0xB3F0..0xC783
48476,0xBD5C,CSTSND,unknown,48474,0xBD5A,319,Function_319,0xB3F0..0xC783
48498,0xBD72,CSTSNN,unknown,48496,0xBD70,319,Function_319,0xB3F0..0xC783
48520,0xBD88,CSTSGT1,unknown,48518,0xBD86,319,Function_319,0xB3F0..0xC783
48543,0xBD9F,CSTSGT2,unknown,48541,0xBD9D,319,Function_319,0xB3F0..0xC783
48566,0xBDB6,CSTSGT3,unknown,48564,0xBDB4,319,Function_319,0xB3F0..0xC783
48589,0xBDCD,CSGPTM1,unknown,48587,0xBDCB,319,Function_319,0xB3F0..0xC783
48612,0xBDE4,CSGPTM2,unknown,48610,0xBDE2,319,Function_319,0xB3F0..0xC783
48635,0xBDFB,CSGPTM3,unknown,48633,0xBDF9,319,Function_319,0xB3F0..0xC783
48658,0xBE12,CSGPKS1,unknown,48656,0xBE10,319,Function_319,0xB3F0..0xC783
48681,0xBE29,CSGPKS2,unknown,48679,0xBE27,319,Function_319,0xB3F0..0xC783
48704,0xBE40,CSGPKS3,unknown,48702,0xBE3E,319,Function_319,0xB3F0..0xC783
48727,0xBE57,CSGPKL1,unknown,48725,0xBE55,319,Function_319,0xB3F0..0xC783
48750,0xBE6E,CSGPKL2,unknown,48748,0xBE6C,319,Function_319,0xB3F0..0xC783
48773,0xBE85,CSGPKL3,unknown,48771,0xBE83,319,Function_319,0xB3F0..0xC783
48796,0xBE9C,CSGPND,unknown,48794,0xBE9A,319,Function_319,0xB3F0..0xC783
48818,0xBEB2,CSGPNN,unknown,48816,0xBEB0,319,Function_319,0xB3F0..0xC783
48840,0xBEC8,CSGPBG1,unknown,48838,0xBEC6,319,Function_319,0xB3F0..0xC783
48863,0xBEDF,CSGPBG2,unknown,48861,0xBEDD,319,Function_319,0xB3F0..0xC783
48886,0xBEF6,CSGPBG3,unknown,48884,0xBEF4,319,Function_319,0xB3F0..0xC783
48909,0xBF0D,CSTMTM1,unknown,48907,0xBF0B,319,Function_319,0xB3F0..0xC783
48932,0xBF24,CSTMTM2,unknown,48930,0xBF22,319,Function_319,0xB3F0..0xC783
48955,0xBF3B,CSTMTM3,unknown,48953,0xBF39,319,Function_319,0xB3F0..0xC783
48978,0xBF52,CSTMKS1,unknown,48976,0xBF50,319,Function_319,0xB3F0..0xC783
49001,0xBF69,CSTMKS2,unknown,48999,0xBF67,319,Function_319,0xB3F0..0xC783
49024,0xBF80,CSTMKS3,unknown,49022,0xBF7E,319,Function_319,0xB3F0..0xC783
49047,0xBF97,CSTMKL1,unknown,49045,0xBF95,319,Function_319,0xB3F0..0xC783
49070,0xBFAE,CSTMKL2,unknown,49068,0xBFAC,319,Function_319,0xB3F0..0xC783
49093,0xBFC5,CSTMKL3,unknown,49091,0xBFC3,319,Function_319,0xB3F0..0xC783
49116,0xBFDC,CSTMND,unknown,49114,0xBFDA,319,Function_319,0xB3F0..0xC783
49138,0xBFF2,CSTMNN,unknown,49136,0xBFF0,319,Function_319,0xB3F0..0xC783
49210,0xC03A,CSTMCK1,unknown,49208,0xC038,319,Function_319,0xB3F0..0xC783
49233,0xC051,CSTMCK2,unknown,49231,0xC04F,319,Function_319,0xB3F0..0xC783
49256,0xC068,CSTMCK3,unknown,49254,0xC066,319,Function_319,0xB3F0..0xC783
49279,0xC07F,CSNSTM1,unknown,49277,0xC07D,319,Function_319,0xB3F0..0xC783
49302,0xC096,CSNSTM2,unknown,49300,0xC094,319,Function_319,0xB3F0..0xC783
49325,0xC0AD,CSNSTM3,unknown,49323,0xC0AB,319,Function_319,0xB3F0..0xC783
49348,0xC0C4,CSNSKS1,unknown,49346,0xC0C2,319,Function_319,0xB3F0..0xC783
49371,0xC0DB,CSNSKS2,unknown,49369,0xC0D9,319,Function_319,0xB3F0..0xC783
49394,0xC0F2,CSNSKS3,unknown,49392,0xC0F0,319,Function_319,0xB3F0..0xC783
49417,0xC109,CSNSKL1,unknown,49415,0xC107,319,Function_319,0xB3F0..0xC783
49440,0xC120,CSNSKL2,unknown,49438,0xC11E,319,Function_319,0xB3F0..0xC783
49463,0xC137,CSNSKL3,unknown,49461,0xC135,319,Function_319,0xB3F0..0xC783
49486,0xC14E,CSNSND,unknown,49484,0xC14C,319,Function_319,0xB3F0..0xC783
49508,0xC164,CSNSNN,unknown,49506,0xC162,319,Function_319,0xB3F0..0xC783
49530,0xC17A,CSNSHT1,unknown,49528,0xC178,319,Function_319,0xB3F0..0xC783
49553,0xC191,CSNSHT2,unknown,49551,0xC18F,319,Function_319,0xB3F0..0xC783
49576,0xC1A8,CSNSHT3,unknown,49574,0xC1A6,319,Function_319,0xB3F0..0xC783
49599,0xC1BF,CAA,unknown,49597,0xC1BD,319,Function_319,0xB3F0..0xC783
49618,0xC1D2,CAAKD,unknown,49616,0xC1D0,319,Function_319,0xB3F0..0xC783
49639,0xC1E7,CAAND,unknown,49637,0xC1E5,319,Function_319,0xB3F0..0xC783
49660,0xC1FC,CAAMK,unknown,49658,0xC1FA,319,Function_319,0xB3F0..0xC783
49681,0xC211,CAASL,unknown,49679,0xC20F,319,Function_319,0xB3F0..0xC783
49702,0xC226,CAAMN,unknown,49700,0xC224,319,Function_319,0xB3F0..0xC783
49723,0xC23B,CAAGN,unknown,49721,0xC239,319,Function_319,0xB3F0..0xC783
49744,0xC250,CAACU,unknown,49742,0xC24E,319,Function_319,0xB3F0..0xC783
49765,0xC265,CAPKTM1,unknown,49763,0xC263,319,Function_319,0xB3F0..0xC783
49788,0xC27C,CAPKTM2,unknown,49786,0xC27A,319,Function_319,0xB3F0..0xC783
49811,0xC293,CAPKTM3,unknown,49809,0xC291,319,Function_319,0xB3F0..0xC783
49834,0xC2AA,CAFMTM1,unknown,49832,0xC2A8,319,Function_319,0xB3F0..0xC783
49857,0xC2C1,CAFMTM2,unknown,49855,0xC2BF,319,Function_319,0xB3F0..0xC783
49880,0xC2D8,CAFMTM3,unknown,49878,0xC2D6,319,Function_319,0xB3F0..0xC783
49903,0xC2EF,CATSTM1,unknown,49901,0xC2ED,319,Function_319,0xB3F0..0xC783
49926,0xC306,CATSTM2,unknown,49924,0xC304,319,Function_319,0xB3F0..0xC783
49949,0xC31D,CATSTM3,unknown,49947,0xC31B,319,Function_319,0xB3F0..0xC783
49972,0xC334,CAGPTM1,unknown,49970,0xC332,319,Function_319,0xB3F0..0xC783
49995,0xC34B,CAGPTM2,unknown,49993,0xC349,319,Function_319,0xB3F0..0xC783
50018,0xC362,CAGPTM3,unknown,50016,0xC360,319,Function_319,0xB3F0..0xC783
50041,0xC379,CATMTM1,unknown,50039,0xC377,319,Function_319,0xB3F0..0xC783
50064,0xC390,CATMTM2,unknown,50062,0xC38E,319,Function_319,0xB3F0..0xC783
50087,0xC3A7,CATMTM3,unknown,50085,0xC3A5,319,Function_319,0xB3F0..0xC783
50110,0xC3BE,CANSTM1,unknown,50108,0xC3BC,319,Function_319,0xB3F0..0xC783
50133,0xC3D5,CANSTM2,unknown,50131,0xC3D3,319,Function_319,0xB3F0..0xC783
50156,0xC3EC,CANSTM3,unknown,50154,0xC3EA,319,Function_319,0xB3F0..0xC783
50179,0xC403,WP_REP,unknown,50177,0xC401,319,Function_319,0xB3F0..0xC783
50201,0xC419,WP_VOL,unknown,50199,0xC417,319,Function_319,0xB3F0..0xC783
50223,0xC42F,WP_WIN,unknown,50221,0xC42D,319,Function_319,0xB3F0..0xC783
50245,0xC445,WP_SCH,unknown,50243,0xC443,319,Function_319,0xB3F0..0xC783
50267,0xC45B,WP_PMP,unknown,50265,0xC459,319,Function_319,0xB3F0..0xC783
50289,0xC471,WP_SPR,unknown,50287,0xC46F,319,Function_319,0xB3F0..0xC783
50311,0xC487,WP_DBL,unknown,50309,0xC485,319,Function_319,0xB3F0..0xC783
50333,0xC49D,WP_SAW,unknown,50331,0xC49B,319,Function_319,0xB3F0..0xC783
50355,0xC4B3,WP_ROL,unknown,50353,0xC4B1,319,Function_319,0xB3F0..0xC783
50377,0xC4C9,WP_SEMP,unknown,50375,0xC4C7,319,Function_319,0xB3F0..0xC783
50400,0xC4E0,WP_SEMS,unknown,50398,0xC4DE,319,Function_319,0xB3F0..0xC783
50423,0xC4F7,WP_CAR,unknown,50421,0xC4F5,319,Function_319,0xB3F0..0xC783
50445,0xC50D,WP_BUF,unknown,50443,0xC50B,319,Function_319,0xB3F0..0xC783
50467,0xC523,WP_HEN,unknown,50465,0xC521,319,Function_319,0xB3F0..0xC783
50489,0xC539,WP_HPW,unknown,50487,0xC537,319,Function_319,0xB3F0..0xC783
50511,0xC54F,WP_DBB,unknown,50509,0xC54D,319,Function_319,0xB3F0..0xC783
50533,0xC565,WP_BLT,unknown,50531,0xC563,319,Function_319,0xB3F0..0xC783
50555,0xC57B,WP_EVN,unknown,50553,0xC579,319,Function_319,0xB3F0..0xC783
50577,0xC591,WP_LMT,unknown,50575,0xC58F,319,Function_319,0xB3F0..0xC783
50599,0xC5A7,WP_MSR,unknown,50597,0xC5A5,319,Function_319,0xB3F0..0xC783
50621,0xC5BD,WP_REP2,unknown,50619,0xC5BB,319,Function_319,0xB3F0..0xC783
50644,0xC5D4,WP_VOL2,unknown,50642,0xC5D2,319,Function_319,0xB3F0..0xC783
50667,0xC5EB,WP_WIN2,unknown,50665,0xC5E9,319,Function_319,0xB3F0..0xC783
50690,0xC602,WP_SCH2,unknown,50688,0xC600,319,Function_319,0xB3F0..0xC783
50713,0xC619,WP_PMP2,unknown,50711,0xC617,319,Function_319,0xB3F0..0xC783
50736,0xC630,WP_SPR2,unknown,50734,0xC62E,319,Function_319,0xB3F0..0xC783
