offset,offset_hex,opcode,width,value,actor_kind,operand_hex
101478,0x18C66,37,1,64,eActorEnum_candidate,40
101545,0x18CA9,37,1,9,eActorEnum_candidate,09
101571,0x18CC3,37,1,10,eActorEnum_candidate,0A
101618,0x18CF2,37,1,9,eActorEnum_candidate,09
102137,0x18EF9,65,2,658,eActorEnum_candidate,02 92
102276,0x18F84,37,1,16,eActorEnum_candidate,10
102623,0x190DF,37,1,128,eActorEnum_candidate,80
102630,0x190E6,65,2,512,gang_actor,02 00
102642,0x190F2,65,2,1024,eActorEnum_candidate,04 00
102755,0x19163,37,1,9,eActorEnum_candidate,09
102802,0x19192,37,1,146,eActorEnum_candidate,92
102831,0x191AF,65,2,4096,,10 00
103115,0x192CB,37,1,9,eActorEnum_candidate,09
103249,0x19351,37,1,9,eActorEnum_candidate,09
103383,0x193D7,37,1,145,eActorEnum_candidate,91
103764,0x19554,37,1,16,eActorEnum_candidate,10
103778,0x19562,37,1,16,eActorEnum_candidate,10
104106,0x196AA,37,1,9,eActorEnum_candidate,09
104119,0x196B7,37,1,8,eActorEnum_candidate,08
104158,0x196DE,37,1,57,eActorEnum_candidate,39
104266,0x1974A,37,1,8,eActorEnum_candidate,08
104310,0x19776,37,1,32,eActorEnum_candidate,20
104322,0x19782,37,1,32,eActorEnum_candidate,20
104547,0x19863,37,1,57,eActorEnum_candidate,39
104552,0x19868,37,1,57,eActorEnum_candidate,39
104587,0x1988B,37,1,146,eActorEnum_candidate,92
105020,0x19A3C,40,4,1073741824,,40 00 00 00
105353,0x19B89,37,1,16,eActorEnum_candidate,10
105694,0x19CDE,37,1,12,eActorEnum_candidate,0C
105702,0x19CE6,37,1,20,eActorEnum_candidate,14
105711,0x19CEF,37,1,16,eActorEnum_candidate,10
105893,0x19DA5,37,1,16,eActorEnum_candidate,10
105900,0x19DAC,37,1,19,eActorEnum_candidate,13
106364,0x19F7C,65,2,2048,,08 00
106452,0x19FD4,37,1,16,eActorEnum_candidate,10
106574,0x1A04E,65,2,2500,,09 C4
106615,0x1A077,37,1,22,eActorEnum_candidate,16
106634,0x1A08A,37,1,10,eActorEnum_candidate,0A
106644,0x1A094,37,1,17,eActorEnum_candidate,11
106654,0x1A09E,37,1,19,eActorEnum_candidate,13
106664,0x1A0A8,37,1,24,eActorEnum_candidate,18
106683,0x1A0BB,65,2,1500,,05 DC
106715,0x1A0DB,65,2,5000,,13 88
106756,0x1A104,37,1,22,eActorEnum_candidate,16
106775,0x1A117,37,1,10,eActorEnum_candidate,0A
106785,0x1A121,37,1,17,eActorEnum_candidate,11
106795,0x1A12B,37,1,19,eActorEnum_candidate,13
106805,0x1A135,37,1,24,eActorEnum_candidate,18
106859,0x1A16B,37,1,22,eActorEnum_candidate,16
106869,0x1A175,37,1,9,eActorEnum_candidate,09
106888,0x1A188,37,1,16,eActorEnum_candidate,10
106898,0x1A192,37,1,19,eActorEnum_candidate,13
106908,0x1A19C,37,1,24,eActorEnum_candidate,18
106927,0x1A1AF,37,1,10,eActorEnum_candidate,0A
106967,0x1A1D7,37,1,22,eActorEnum_candidate,16
106986,0x1A1EA,37,1,10,eActorEnum_candidate,0A
106996,0x1A1F4,37,1,17,eActorEnum_candidate,11
107006,0x1A1FE,37,1,19,eActorEnum_candidate,13
107016,0x1A208,37,1,24,eActorEnum_candidate,18
107069,0x1A23D,37,1,22,eActorEnum_candidate,16
107079,0x1A247,37,1,25,eActorEnum_candidate,19
107089,0x1A251,37,1,9,eActorEnum_candidate,09
107108,0x1A264,37,1,24,eActorEnum_candidate,18
107166,0x1A29E,37,1,22,eActorEnum_candidate,16
107176,0x1A2A8,37,1,25,eActorEnum_candidate,19
107186,0x1A2B2,37,1,9,eActorEnum_candidate,09
107205,0x1A2C5,37,1,24,eActorEnum_candidate,18
107281,0x1A311,37,1,16,eActorEnum_candidate,10
107308,0x1A32C,37,1,17,eActorEnum_candidate,11
107358,0x1A35E,37,1,8,eActorEnum_candidate,08
107367,0x1A367,37,1,9,eActorEnum_candidate,09
107377,0x1A371,37,1,22,eActorEnum_candidate,16
107452,0x1A3BC,65,2,1024,eActorEnum_candidate,04 00
107476,0x1A3D4,65,2,487,gang_actor,01 E7
107495,0x1A3E7,37,1,50,eActorEnum_candidate,32
107687,0x1A4A7,38,2,14906,,3A 3A
107823,0x1A52F,37,1,61,eActorEnum_candidate,3D
107931,0x1A59B,65,2,65534,,FF FE
108119,0x1A657,37,1,16,eActorEnum_candidate,10
108176,0x1A690,65,2,512,gang_actor,02 00
108233,0x1A6C9,65,2,512,gang_actor,02 00
108338,0x1A732,65,2,837,eActorEnum_candidate,03 45
108344,0x1A738,65,2,975,eActorEnum_candidate,03 CF
108352,0x1A740,65,2,1287,eActorEnum_candidate,05 07
108358,0x1A746,65,2,1310,,05 1E
108375,0x1A757,37,1,9,eActorEnum_candidate,09
108511,0x1A7DF,65,2,65533,,FF FD
108518,0x1A7E6,65,2,65534,,FF FE
108535,0x1A7F7,65,2,65534,,FF FE
108556,0x1A80C,65,2,65534,,FF FE
108577,0x1A821,40,4,150994944,,09 00 00 00
108632,0x1A858,40,4,1073741824,,40 00 00 00
