function_index,function_name,start_decoded_offset,start_decoded_offset_hex,end_decoded_offset,end_decoded_offset_hex,size,string_reference_count,native_call_count,constant_count,branch_count,table_block_count,purpose_tags
684,Function_684,107471,0x1A3CF,107628,0x1A46C,157,0,1,2,10,0,[]
685,Function_685,107628,0x1A46C,107649,0x1A481,21,0,0,0,1,0,[]
686,Function_686,107649,0x1A481,107673,0x1A499,24,0,0,0,1,0,[]
687,Function_687,107673,0x1A499,107695,0x1A4AF,22,0,0,1,1,0,[]
688,Function_688,107695,0x1A4AF,107839,0x1A53F,144,1,1,1,2,0,[]
689,Function_689,107839,0x1A53F,107854,0x1A54E,15,1,0,0,1,0,[]
690,Function_690,107854,0x1A54E,107907,0x1A583,53,2,3,0,2,0,[]
691,Function_691,107907,0x1A583,108008,0x1A5E8,101,1,2,1,5,0,[]
692,Function_692,108008,0x1A5E8,108024,0x1A5F8,16,0,0,0,0,0,[]
693,Function_693,108024,0x1A5F8,108062,0x1A61E,38,0,0,0,2,0,[]
694,Function_694,108062,0x1A61E,108093,0x1A63D,31,1,2,0,1,0,[]
695,Function_695,108093,0x1A63D,108160,0x1A680,67,0,2,1,10,0,[]
696,Function_696,108160,0x1A680,108217,0x1A6B9,57,1,1,1,2,0,['disable']
697,Function_697,108217,0x1A6B9,108306,0x1A712,89,2,2,1,3,0,['disable']
698,Function_698,108306,0x1A712,108318,0x1A71E,12,0,0,0,2,0,[]
699,Function_699,108318,0x1A71E,108385,0x1A761,67,0,0,5,5,0,[]
700,Function_700,108385,0x1A761,108411,0x1A77B,26,0,2,0,1,0,[]
701,Function_701,108411,0x1A77B,108431,0x1A78F,20,0,1,0,1,0,[]
702,Function_702,108431,0x1A78F,108491,0x1A7CB,60,2,3,0,1,0,[]
703,Function_703,108491,0x1A7CB,108597,0x1A835,106,0,0,5,8,0,[]
704,Function_704,108597,0x1A835,114688,0x1C000,6091,0,0,1,3,0,[]
