archive,archive_path,entry_path,name,extension,layer,size,offset,is_resource,resource_type,base_name,name_hash 
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/05402200_bnd.wtb,05402200_bnd.wtb,.wtb,terrain_bounds_wtb,9239,4188160,True,36,05402200_bnd,0x0C90391A
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/15801f80_bnd.wtb,15801f80_bnd.wtb,.wtb,terrain_bounds_wtb,22241,168849408,True,36,15801f80_bnd,0x659183E8
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/1ac02480_bnd.wtb,1ac02480_bnd.wtb,.wtb,terrain_bounds_wtb,6140,210352128,True,36,1ac02480_bnd,0x690B6B01
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/174024c0_bnd.wtb,174024c0_bnd.wtb,.wtb,terrain_bounds_wtb,12246,189822976,True,36,174024c0_bnd,0x22B82DF4
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/10402740_bnd.wtb,10402740_bnd.wtb,.wtb,terrain_bounds_wtb,41145,113246208,True,36,10402740_bnd,0x3CEF6042
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/10402300_bnd.wtb,10402300_bnd.wtb,.wtb,terrain_bounds_wtb,55334,112394240,True,36,10402300_bnd,0x18CA2F73
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/14802740_bnd.wtb,14802740_bnd.wtb,.wtb,terrain_bounds_wtb,59432,157972480,True,36,14802740_bnd,0xB5382BE6
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/17c02540_bnd.wtb,17c02540_bnd.wtb,.wtb,terrain_bounds_wtb,11134,193650688,True,36,17c02540_bnd,0xE8E8FA3E
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/14802580_bnd.wtb,14802580_bnd.wtb,.wtb,terrain_bounds_wtb,10310,157722624,True,36,14802580_bnd,0x74895895
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/07402000_bnd.wtb,07402000_bnd.wtb,.wtb,terrain_bounds_wtb,6275,26775552,True,36,07402000_bnd,0x6A80F471
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/18801dc0_bnd.wtb,18801dc0_bnd.wtb,.wtb,terrain_bounds_wtb,20328,198912000,True,36,18801dc0_bnd,0xE387C90A
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/11001e00_bnd.wtb,11001e00_bnd.wtb,.wtb,terrain_bounds_wtb,4467,118958080,True,36,11001e00_bnd,0xAC6342D7
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/14c02280_bnd.wtb,14c02280_bnd.wtb,.wtb,terrain_bounds_wtb,134189,160626688,True,36,14c02280_bnd,0x152D2BF1
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/06002a80_bnd.wtb,06002a80_bnd.wtb,.wtb,terrain_bounds_wtb,61812,14026752,True,36,06002a80_bnd,0x514ACD27
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/17002540_bnd.wtb,17002540_bnd.wtb,.wtb,terrain_bounds_wtb,48464,187545600,True,36,17002540_bnd,0xFFEC4632
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/0e802540_bnd.wtb,0e802540_bnd.wtb,.wtb,terrain_bounds_wtb,12470,97034240,True,36,0e802540_bnd,0x324A575C
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/15802540_bnd.wtb,15802540_bnd.wtb,.wtb,terrain_bounds_wtb,68923,170235904,True,36,15802540_bnd,0x7BB7DEB6
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/0c402000_bnd.wtb,0c402000_bnd.wtb,.wtb,terrain_bounds_wtb,8819,74668032,True,36,0c402000_bnd,0xA64E045B
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/10402a40_bnd.wtb,10402a40_bnd.wtb,.wtb,terrain_bounds_wtb,69132,113629184,True,36,10402a40_bnd,0x6AC6F1B2
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/17002340_bnd.wtb,17002340_bnd.wtb,.wtb,terrain_bounds_wtb,41194,187267072,True,36,17002340_bnd,0x8B442147
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/0ac02300_bnd.wtb,0ac02300_bnd.wtb,.wtb,terrain_bounds_wtb,10676,62951424,True,36,0ac02300_bnd,0xF1B4DB88
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/1ac024c0_bnd.wtb,1ac024c0_bnd.wtb,.wtb,terrain_bounds_wtb,6733,210358272,True,36,1ac024c0_bnd,0xDB894303
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/09402480_bnd.wtb,09402480_bnd.wtb,.wtb,terrain_bounds_wtb,60198,48867328,True,36,09402480_bnd,0x7E2BD698
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/15401c00_bnd.wtb,15401c00_bnd.wtb,.wtb,terrain_bounds_wtb,14017,165492736,True,36,15401c00_bnd,0x6C38DD15
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/19802200_bnd.wtb,19802200_bnd.wtb,.wtb,terrain_bounds_wtb,10242,205424640,True,36,19802200_bnd,0x54007E96
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/17402400_bnd.wtb,17402400_bnd.wtb,.wtb,terrain_bounds_wtb,17244,189753344,True,36,17402400_bnd,0x4853EF79
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/08002b00_bnd.wtb,08002b00_bnd.wtb,.wtb,terrain_bounds_wtb,71023,36616192,True,36,08002b00_bnd,0x797008AE
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/0c802980_bnd.wtb,0c802980_bnd.wtb,.wtb,terrain_bounds_wtb,50100,78362624,True,36,0c802980_bnd,0x0B5720AC
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/1a001f80_bnd.wtb,1a001f80_bnd.wtb,.wtb,terrain_bounds_wtb,31862,208005120,True,36,1a001f80_bnd,0xABBFF37C
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/16802740_bnd.wtb,16802740_bnd.wtb,.wtb,terrain_bounds_wtb,171102,183332864,True,36,16802740_bnd,0xE96FB415
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/0cc02780_bnd.wtb,0cc02780_bnd.wtb,.wtb,terrain_bounds_wtb,39254,80093184,True,36,0cc02780_bnd,0xD4A5C432
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/12c01f00_bnd.wtb,12c01f00_bnd.wtb,.wtb,terrain_bounds_wtb,14637,135315456,True,36,12c01f00_bnd,0x9097271E
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/19802100_bnd.wtb,19802100_bnd.wtb,.wtb,terrain_bounds_wtb,6946,205385728,True,36,19802100_bnd,0xB5295331
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/0c0022c0_bnd.wtb,0c0022c0_bnd.wtb,.wtb,terrain_bounds_wtb,17940,73347072,True,36,0c0022c0_bnd,0x997CD79A
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/1b801f00_bnd.wtb,1b801f00_bnd.wtb,.wtb,terrain_bounds_wtb,1106,211462144,True,36,1b801f00_bnd,0x08700F86
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/05402880_bnd.wtb,05402880_bnd.wtb,.wtb,terrain_bounds_wtb,2753,5783552,True,36,05402880_bnd,0x4DD0F4E6
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/07402bc0_bnd.wtb,07402bc0_bnd.wtb,.wtb,terrain_bounds_wtb,13582,29478912,True,36,07402bc0_bnd,0x4C97083E
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/06802400_bnd.wtb,06802400_bnd.wtb,.wtb,terrain_bounds_wtb,210205,17616896,True,36,06802400_bnd,0xABE68BAD
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/0c802740_bnd.wtb,0c802740_bnd.wtb,.wtb,terrain_bounds_wtb,5236,77920256,True,36,0c802740_bnd,0xB5A19589
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/17c01ac0_bnd.wtb,17c01ac0_bnd.wtb,.wtb,terrain_bounds_wtb,10474,192120832,True,36,17c01ac0_bnd,0xC9630F71
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/05c02580_bnd.wtb,05c02580_bnd.wtb,.wtb,terrain_bounds_wtb,220550,9121792,True,36,05c02580_bnd,0xABBDF944
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/16401d00_bnd.wtb,16401d00_bnd.wtb,.wtb,terrain_bounds_wtb,72451,178343936,True,36,16401d00_bnd,0xABF479DD
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/0f802140_bnd.wtb,0f802140_bnd.wtb,.wtb,terrain_bounds_wtb,7369,105961472,True,36,0f802140_bnd,0xCDA6362B
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/1b002540_bnd.wtb,1b002540_bnd.wtb,.wtb,terrain_bounds_wtb,5653,210976768,True,36,1b002540_bnd,0x6456D19C
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/13802cc0_bnd.wtb,13802cc0_bnd.wtb,.wtb,terrain_bounds_wtb,8550,147075072,True,36,13802cc0_bnd,0xD002CFBA
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/14c01e80_bnd.wtb,14c01e80_bnd.wtb,.wtb,terrain_bounds_wtb,38324,159490048,True,36,14c01e80_bnd,0x1E668B46
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/07002380_bnd.wtb,07002380_bnd.wtb,.wtb,terrain_bounds_wtb,76386,24545280,True,36,07002380_bnd,0x185136AD
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/15c01cc0_bnd.wtb,15c01cc0_bnd.wtb,.wtb,terrain_bounds_wtb,15261,171763712,True,36,15c01cc0_bnd,0xE146FE11
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/0b0024c0_bnd.wtb,0b0024c0_bnd.wtb,.wtb,terrain_bounds_wtb,50368,65282048,True,36,0b0024c0_bnd,0x552DDBCF
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/16001c40_bnd.wtb,16001c40_bnd.wtb,.wtb,terrain_bounds_wtb,109050,174661632,True,36,16001c40_bnd,0x7542EDC3
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/16c02580_bnd.wtb,16c02580_bnd.wtb,.wtb,terrain_bounds_wtb,41029,185409536,True,36,16c02580_bnd,0xAA71FCE8
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/15c021c0_bnd.wtb,15c021c0_bnd.wtb,.wtb,terrain_bounds_wtb,91696,172666880,True,36,15c021c0_bnd,0x1E8CBF89
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/10401e80_bnd.wtb,10401e80_bnd.wtb,.wtb,terrain_bounds_wtb,3604,111521792,True,36,10401e80_bnd,0xBB84FEDF
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/12002640_bnd.wtb,12002640_bnd.wtb,.wtb,terrain_bounds_wtb,101607,128565248,True,36,12002640_bnd,0xC03B9C09
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/09802080_bnd.wtb,09802080_bnd.wtb,.wtb,terrain_bounds_wtb,82162,51185664,True,36,09802080_bnd,0x372FC51D
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/14401f40_bnd.wtb,14401f40_bnd.wtb,.wtb,terrain_bounds_wtb,13158,153112576,True,36,14401f40_bnd,0x6B8A39B5
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/1ac01f80_bnd.wtb,1ac01f80_bnd.wtb,.wtb,terrain_bounds_wtb,23943,210229248,True,36,1ac01f80_bnd,0xDA712734
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/13c02600_bnd.wtb,13c02600_bnd.wtb,.wtb,terrain_bounds_wtb,33157,148410368,True,36,13c02600_bnd,0xFA078EFB
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/0fc02a80_bnd.wtb,0fc02a80_bnd.wtb,.wtb,terrain_bounds_wtb,70578,109166592,True,36,0fc02a80_bnd,0xFAC31FDC
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/1a401b00_bnd.wtb,1a401b00_bnd.wtb,.wtb,terrain_bounds_wtb,27193,208361472,True,36,1a401b00_bnd,0x0670E163
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/06402040_bnd.wtb,06402040_bnd.wtb,.wtb,terrain_bounds_wtb,11936,14223360,True,36,06402040_bnd,0x4CC535E7
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/0d802bc0_bnd.wtb,0d802bc0_bnd.wtb,.wtb,terrain_bounds_wtb,9867,88498176,True,36,0d802bc0_bnd,0x0F3A4252
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/098022c0_bnd.wtb,098022c0_bnd.wtb,.wtb,terrain_bounds_wtb,28410,51605504,True,36,098022c0_bnd,0x4F49ED3C
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/1a001cc0_bnd.wtb,1a001cc0_bnd.wtb,.wtb,terrain_bounds_wtb,37392,207708160,True,36,1a001cc0_bnd,0xA07809D1
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/15402bc0_bnd.wtb,15402bc0_bnd.wtb,.wtb,terrain_bounds_wtb,9369,168157184,True,36,15402bc0_bnd,0xC76FF447
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/11401e80_bnd.wtb,11401e80_bnd.wtb,.wtb,terrain_bounds_wtb,2120,121143296,True,36,11401e80_bnd,0xAA269719
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/15401e40_bnd.wtb,15401e40_bnd.wtb,.wtb,terrain_bounds_wtb,38836,165740544,True,36,15401e40_bnd,0xD3B2EAD6
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/194027c0_bnd.wtb,194027c0_bnd.wtb,.wtb,terrain_bounds_wtb,5732,204730368,True,36,194027c0_bnd,0x51C3A905
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/1ac01c00_bnd.wtb,1ac01c00_bnd.wtb,.wtb,terrain_bounds_wtb,50573,209954816,True,36,1ac01c00_bnd,0x5E226771
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/06c02240_bnd.wtb,06c02240_bnd.wtb,.wtb,terrain_bounds_wtb,15339,20619264,True,36,06c02240_bnd,0xECCAC3F5
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/15802140_bnd.wtb,15802140_bnd.wtb,.wtb,terrain_bounds_wtb,66773,169144320,True,36,15802140_bnd,0x4D4F1A28
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/13402a40_bnd.wtb,13402a40_bnd.wtb,.wtb,terrain_bounds_wtb,57399,143837184,True,36,13402a40_bnd,0x85B24B50
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/08002700_bnd.wtb,08002700_bnd.wtb,.wtb,terrain_bounds_wtb,17213,35969024,True,36,08002700_bnd,0x32BEDFA6
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/0dc02880_bnd.wtb,0dc02880_bnd.wtb,.wtb,terrain_bounds_wtb,35135,90288128,True,36,0dc02880_bnd,0xAE0D4498
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/1b401e00_bnd.wtb,1b401e00_bnd.wtb,.wtb,terrain_bounds_wtb,16603,211142656,True,36,1b401e00_bnd,0x3EAC4DA4
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/0c402b80_bnd.wtb,0c402b80_bnd.wtb,.wtb,terrain_bounds_wtb,9132,76693504,True,36,0c402b80_bnd,0x384C0CA7
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/13802a80_bnd.wtb,13802a80_bnd.wtb,.wtb,terrain_bounds_wtb,66719,146624512,True,36,13802a80_bnd,0x0311046E
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/054022c0_bnd.wtb,054022c0_bnd.wtb,.wtb,terrain_bounds_wtb,9602,4218880,True,36,054022c0_bnd,0x8C43B67D
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/088025c0_bnd.wtb,088025c0_bnd.wtb,.wtb,terrain_bounds_wtb,53063,40163328,True,36,088025c0_bnd,0xF1C65AC2
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/13802980_bnd.wtb,13802980_bnd.wtb,.wtb,terrain_bounds_wtb,61064,146421760,True,36,13802980_bnd,0xBADA5B2F
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/12002a80_bnd.wtb,12002a80_bnd.wtb,.wtb,terrain_bounds_wtb,31673,129398784,True,36,12002a80_bnd,0x10EBA40B
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/12c02440_bnd.wtb,12c02440_bnd.wtb,.wtb,terrain_bounds_wtb,40164,136695808,True,36,12c02440_bnd,0x2689B429
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/19c02640_bnd.wtb,19c02640_bnd.wtb,.wtb,terrain_bounds_wtb,5439,207415296,True,36,19c02640_bnd,0x7BC93ABD
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/05402b00_bnd.wtb,05402b00_bnd.wtb,.wtb,terrain_bounds_wtb,9500,5914624,True,36,05402b00_bnd,0xBC2CFBF9
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/1b401fc0_bnd.wtb,1b401fc0_bnd.wtb,.wtb,terrain_bounds_wtb,1375,211228672,True,36,1b401fc0_bnd,0xAC87F9E5
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/19402500_bnd.wtb,19402500_bnd.wtb,.wtb,terrain_bounds_wtb,16676,204369920,True,36,19402500_bnd,0xCD6B4B95
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/0fc01f80_bnd.wtb,0fc01f80_bnd.wtb,.wtb,terrain_bounds_wtb,58003,107608064,True,36,0fc01f80_bnd,0xE44EB609
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/18c020c0_bnd.wtb,18c020c0_bnd.wtb,.wtb,terrain_bounds_wtb,2545,201211904,True,36,18c020c0_bnd,0xC611BB04
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/0fc024c0_bnd.wtb,0fc024c0_bnd.wtb,.wtb,terrain_bounds_wtb,60207,108034048,True,36,0fc024c0_bnd,0xB1F41AAD
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/0bc027c0_bnd.wtb,0bc027c0_bnd.wtb,.wtb,terrain_bounds_wtb,15619,72325120,True,36,0bc027c0_bnd,0x28FCC886
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/164026c0_bnd.wtb,164026c0_bnd.wtb,.wtb,terrain_bounds_wtb,11104,180332544,True,36,164026c0_bnd,0xCEB1ED3D
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/08802140_bnd.wtb,08802140_bnd.wtb,.wtb,terrain_bounds_wtb,48009,39157760,True,36,08802140_bnd,0x9B64BCB8
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/18801b40_bnd.wtb,18801b40_bnd.wtb,.wtb,terrain_bounds_wtb,10760,198588416,True,36,18801b40_bnd,0x97604122
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/08c024c0_bnd.wtb,08c024c0_bnd.wtb,.wtb,terrain_bounds_wtb,33356,42694656,True,36,08c024c0_bnd,0xD95B240D
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/170022c0_bnd.wtb,170022c0_bnd.wtb,.wtb,terrain_bounds_wtb,77570,187123712,True,36,170022c0_bnd,0xA3A46D7A
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/174023c0_bnd.wtb,174023c0_bnd.wtb,.wtb,terrain_bounds_wtb,78646,189673472,True,36,174023c0_bnd,0x15A32B04
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/164025c0_bnd.wtb,164025c0_bnd.wtb,.wtb,terrain_bounds_wtb,61088,180131840,True,36,164025c0_bnd,0x05FCB009
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/12002340_bnd.wtb,12002340_bnd.wtb,.wtb,terrain_bounds_wtb,45296,128165888,True,36,12002340_bnd,0x23010C78
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/16c01d00_bnd.wtb,16c01d00_bnd.wtb,.wtb,terrain_bounds_wtb,47254,184170496,True,36,16c01d00_bnd,0x1F262833
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/07c02380_bnd.wtb,07c02380_bnd.wtb,.wtb,terrain_bounds_wtb,72358,32888832,True,36,07c02380_bnd,0x15CA7CA6
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/0d002200_bnd.wtb,0d002200_bnd.wtb,.wtb,terrain_bounds_wtb,50616,81537024,True,36,0d002200_bnd,0xB74B401E
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/0e802600_bnd.wtb,0e802600_bnd.wtb,.wtb,terrain_bounds_wtb,69779,97079296,True,36,0e802600_bnd,0xA7A45EE6
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/11802540_bnd.wtb,11802540_bnd.wtb,.wtb,terrain_bounds_wtb,57773,124112896,True,36,11802540_bnd,0x682B5BCC
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/17401bc0_bnd.wtb,17401bc0_bnd.wtb,.wtb,terrain_bounds_wtb,17582,188358656,True,36,17401bc0_bnd,0xDF2A69C4
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/0f402680_bnd.wtb,0f402680_bnd.wtb,.wtb,terrain_bounds_wtb,17360,104683520,True,36,0f402680_bnd,0x0CFB74B9
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/10402780_bnd.wtb,10402780_bnd.wtb,.wtb,terrain_bounds_wtb,12089,113289216,True,36,10402780_bnd,0xE4928D02
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/15402ac0_bnd.wtb,15402ac0_bnd.wtb,.wtb,terrain_bounds_wtb,9422,168116224,True,36,15402ac0_bnd,0x09492496
