string_offset,string_offset_hex,string_text,string_class,reference_instruction_offset,reference_instruction_offset_hex,owner_function_index,owner_function,owner_function_offset_range
31455,0x7ADF,DEATH_EFFECT_HS_MASTER,unknown,31453,0x7ADD,232,Function_232,0x7AB7..0x7B2E
31510,0x7B16,DEATH_EFFECT_MASTER,unknown,31508,0x7B14,232,Function_232,0x7AB7..0x7B2E
31774,0x7C1E,_info,unknown,31772,0x7C1C,238,Function_238,0x7BFC..0x7CB3
31802,0x7C3A,_num,unknown,31800,0x7C38,238,Function_238,0x7BFC..0x7CB3
31835,0x7C5B,PVP_num2,unknown,31833,0x7C59,238,Function_238,0x7BFC..0x7CB3
31866,0x7C7A,PVP_num3,unknown,31864,0x7C78,238,Function_238,0x7BFC..0x7CB3
31973,0x7CE5,Drowned,unknown,31971,0x7CE3,239,Function_239,0x7CB3..0x7D94
32017,0x7D11,BledOut,unknown,32015,0x7D0F,239,Function_239,0x7CB3..0x7D94
32204,0x7DCC, ,debug/display text,32202,0x7DCA,240,Function_240,0x7D94..0x7DDB
32261,0x7E05,XpHud,unknown,32259,0x7E03,241,Function_241,0x7DDB..0x7E4B
32293,0x7E25,XpHud,unknown,32291,0x7E23,241,Function_241,0x7DDB..0x7E4B
32497,0x7EF1,xp_wanted_combo,likely logic anchor,32495,0x7EEF,242,Function_242,0x7E4B..0x7F1B
32667,0x7F9B,XPMultiplier,unknown,32665,0x7F99,244,Function_244,0x7F39..0x8030
32685,0x7FAD,XPComboTimer,unknown,32683,0x7FAB,244,Function_244,0x7F39..0x8030
32703,0x7FBF,XpComboSpin,unknown,32701,0x7FBD,244,Function_244,0x7F39..0x8030
32728,0x7FD8,XpComboSpin,unknown,32726,0x7FD6,244,Function_244,0x7F39..0x8030
32770,0x8002,HUD_MP_KILL_RISER_MASTER,unknown,32768,0x8000,244,Function_244,0x7F39..0x8030
32833,0x8041,KillBonus,unknown,32831,0x803F,245,Function_245,0x8030..0x80BF
32862,0x805E,KillBonusClass,unknown,32860,0x805C,245,Function_245,0x8030..0x80BF
32892,0x807C,,unknown,32890,0x807A,245,Function_245,0x8030..0x80BF
32905,0x8089,XP_class_special,unknown,32903,0x8087,245,Function_245,0x8030..0x80BF
33000,0x80E8,Common_Null,unknown,32998,0x80E6,246,Function_246,0x80BF..0x8102
33136,0x8170,KillBonus,unknown,33134,0x816E,252,Function_252,0x8164..0x835D
33402,0x827A,xp_combo,unknown,33400,0x8278,252,Function_252,0x8164..0x835D
33428,0x8294,KillBonusClass,unknown,33426,0x8292,252,Function_252,0x8164..0x835D
33458,0x82B2,,unknown,33456,0x82B0,252,Function_252,0x8164..0x835D
33471,0x82BF,XP_class_special,unknown,33469,0x82BD,252,Function_252,0x8164..0x835D
33526,0x82F6,Generic_Dbuffer32_0,unknown,33524,0x82F4,252,Function_252,0x8164..0x835D
33548,0x830C,XP_Class_headshot,unknown,33546,0x830A,252,Function_252,0x8164..0x835D
33594,0x833A,Generic_Dbuffer32_0,unknown,33592,0x8338,252,Function_252,0x8164..0x835D
34260,0x85D4,challenge_01_128,unknown,34258,0x85D2,256,Function_256,0x85B7..0x8634
34363,0x863B,COOP_icon_128,unknown,34361,0x8639,257,Function_257,0x8634..0x8982
35000,0x88B8,SC_AA_Pikes_Icon_128,unknown,34998,0x88B6,257,Function_257,0x8634..0x8982
35028,0x88D4,SC_AA_Mercer_Icon_128,unknown,35026,0x88D2,257,Function_257,0x8634..0x8982
35057,0x88F1,SC_AA_Tesoro_Icon_128,unknown,35055,0x88EF,257,Function_257,0x8634..0x8982
35086,0x890E,SC_AA_Gaptooth_Icon_128,unknown,35084,0x890C,257,Function_257,0x8634..0x8982
35117,0x892D,SC_AA_TwinRocks_Icon_128,unknown,35115,0x892B,257,Function_257,0x8634..0x8982
35149,0x894D,SC_AA_Nosalida_Icon_128,unknown,35147,0x894B,257,Function_257,0x8634..0x8982
35180,0x896C,COOP_icon_128,unknown,35178,0x896A,257,Function_257,0x8634..0x8982
35209,0x8989,MULTIPLAYER_THUNK_MASTER,unknown,35207,0x8987,258,Function_258,0x8982..0x89FA
35239,0x89A7,mp_hud,unknown,35237,0x89A5,258,Function_258,0x8982..0x89FA
35248,0x89B0,Reticle.Hit,unknown,35246,0x89AE,258,Function_258,0x8982..0x89FA
35267,0x89C3,mp_hud,unknown,35265,0x89C1,258,Function_258,0x8982..0x89FA
35276,0x89CC,Reticle.Refresh,unknown,35274,0x89CA,258,Function_258,0x8982..0x89FA
35299,0x89E3,mp_hud,unknown,35297,0x89E1,258,Function_258,0x8982..0x89FA
35308,0x89EC,Refresh,unknown,35306,0x89EA,258,Function_258,0x8982..0x89FA
35865,0x8C19,xp_disarm,unknown,35863,0x8C17,265,Function_265,0x8BFF..0x8C45
35894,0x8C36,xp_disarm,unknown,35892,0x8C34,265,Function_265,0x8BFF..0x8C45
36064,0x8CE0,xp_hatshot,unknown,36062,0x8CDE,268,Function_268,0x8CC6..0x8D0E
36094,0x8CFE,xp_hatshot,unknown,36092,0x8CFC,268,Function_268,0x8CC6..0x8D0E
36534,0x8EB6,Formations,unknown,36532,0x8EB4,275,Function_275,0x8EA5..0x8F16
36556,0x8ECC,Formations,unknown,36554,0x8ECA,275,Function_275,0x8EA5..0x8F16
36801,0x8FC1,MPReward,unknown,36799,0x8FBF,277,Function_277,0x8F73..0x9524
36899,0x9023,MPRewardItem.s1,unknown,36897,0x9021,277,Function_277,0x8F73..0x9524
36922,0x903A,MPRewardTitle,unknown,36920,0x9038,277,Function_277,0x8F73..0x9524
37071,0x90CF,left,unknown,37069,0x90CD,277,Function_277,0x8F73..0x9524
37201,0x9151,MPRewardItem.s1,unknown,37199,0x914F,277,Function_277,0x8F73..0x9524
37244,0x917C,MPRankTexture,unknown,37242,0x917A,277,Function_277,0x8F73..0x9524
37265,0x9191,MPRankTexture,unknown,37263,0x918F,277,Function_277,0x8F73..0x9524
37284,0x91A4,MPRewardTitle,unknown,37282,0x91A2,277,Function_277,0x8F73..0x9524
37320,0x91C8,HUD_MENU_RESUME_MASTER,unknown,37318,0x91C6,277,Function_277,0x8F73..0x9524
37440,0x9240,XP_Weapon_Unlock,unknown,37438,0x923E,277,Function_277,0x8F73..0x9524
37542,0x92A6,XP_Horse_Unlock,unknown,37540,0x92A4,277,Function_277,0x8F73..0x9524
37680,0x9330,XP_Playlist_Unlock,unknown,37678,0x932E,277,Function_277,0x8F73..0x9524
37773,0x938D,XP_Playlist_Unlock,unknown,37771,0x938B,277,Function_277,0x8F73..0x9524
37837,0x93CD,XP_PVP_Challenge_Unlock,unknown,37835,0x93CB,277,Function_277,0x8F73..0x9524
37905,0x9411,XP_FM_Challenge_Unlock,unknown,37903,0x940F,277,Function_277,0x8F73..0x9524
38003,0x9473,XP_Avatar_Unlock,unknown,38001,0x9471,277,Function_277,0x8F73..0x9524
38067,0x94B3,XP_PassingIntoLegend,unknown,38065,0x94B1,277,Function_277,0x8F73..0x9524
38116,0x94E4,HUD_MP_OUTRO_MASTER,unknown,38114,0x94E2,277,Function_277,0x8F73..0x9524
38141,0x94FD,top,unknown,38139,0x94FB,277,Function_277,0x8F73..0x9524
38398,0x95FE,,unknown,38396,0x95FC,282,Function_282,0x95DB..0x960B
38418,0x9612,HUD_MP_UNLOCK_MASTER,unknown,38416,0x9610,283,Function_283,0x960B..0x96C9
38452,0x9634,Generic_Dbuffer128_1,unknown,38450,0x9632,283,Function_283,0x960B..0x96C9
38490,0x965A,MPRewardItem.s0,unknown,38488,0x9658,283,Function_283,0x960B..0x96C9
38508,0x966C,Generic_Dbuffer128_1,unknown,38506,0x966A,283,Function_283,0x960B..0x96C9
38537,0x9689,MPRewardItem.s0,unknown,38535,0x9687,283,Function_283,0x960B..0x96C9
38560,0x96A0,MPRewardItem.s0,unknown,38558,0x969E,283,Function_283,0x960B..0x96C9
38581,0x96B5,MPRewardItem.s0,unknown,38579,0x96B3,283,Function_283,0x960B..0x96C9
38649,0x96F9,DISABLE_HORSE_WHISTLE,likely logic anchor,38647,0x96F7,285,Function_285,0x96DC..0x9735
38682,0x971A,DISABLE_HORSE_WHISTLE,likely logic anchor,38680,0x9718,285,Function_285,0x96DC..0x9735
38786,0x9782,ERROR: Trying to UNPAUSE a TIMER that has not been started!,debug/display text,38784,0x9780,287,Function_287,0x9751..0x9818
38851,0x97C3,"WARNING: Trying to UNPAUSE a TIMER that has not been started! IGNORING COMMAND.
",debug/display text,38849,0x97C1,287,Function_287,0x9751..0x9818
39039,0x987F,POD2ST1,unknown,39037,0x987D,289,Function_289,0x982F..0x98EB
39050,0x988A,POD2ST2,unknown,39048,0x9888,289,Function_289,0x982F..0x98EB
39061,0x9895,POD2ST3,unknown,39059,0x9893,289,Function_289,0x982F..0x98EB
39072,0x98A0,POD2ST4,unknown,39070,0x989E,289,Function_289,0x982F..0x98EB
39083,0x98AB,POD2ST5,unknown,39081,0x98A9,289,Function_289,0x982F..0x98EB
39094,0x98B6,POD2ST6,unknown,39092,0x98B4,289,Function_289,0x982F..0x98EB
39105,0x98C1,POD2ST7,unknown,39103,0x98BF,289,Function_289,0x982F..0x98EB
39116,0x98CC,POD2ST8,unknown,39114,0x98CA,289,Function_289,0x982F..0x98EB
39127,0x98D7,POD2ST9,unknown,39125,0x98D5,289,Function_289,0x982F..0x98EB
39138,0x98E2,POD2ST0,unknown,39136,0x98E0,289,Function_289,0x982F..0x98EB
39168,0x9900,XP_Unlock_Level,unknown,39166,0x98FE,290,Function_290,0x98EB..0x99AB
39195,0x991B,XP_Unlock_LevelCap,unknown,39193,0x9919,290,Function_290,0x98EB..0x99AB
39221,0x9935,MPSplash,unknown,39219,0x9933,290,Function_290,0x98EB..0x99AB
39245,0x994D,Common_Null,unknown,39243,0x994B,290,Function_290,0x98EB..0x99AB
39259,0x995B,HUD_MP_LEVEL_UP_MASTER,unknown,39257,0x9959,290,Function_290,0x98EB..0x99AB
39291,0x997B,MPRewardItem.s1,unknown,39289,0x9979,290,Function_290,0x98EB..0x99AB
39319,0x9997,MPRewardItem.s1,unknown,39317,0x9995,290,Function_290,0x98EB..0x99AB
39352,0x99B8,MPRankTexture,unknown,39350,0x99B6,291,Function_291,0x99AB..0x9ABC
39376,0x99D0,MPRankTexture,unknown,39374,0x99CE,291,Function_291,0x99AB..0x9ABC
39397,0x99E5,MPRewardTitle,unknown,39395,0x99E3,291,Function_291,0x99AB..0x9ABC
39424,0x9A00,MPRewardItem.s0,unknown,39422,0x99FE,291,Function_291,0x99AB..0x9ABC
39450,0x9A1A,MPRewardItem.s0,unknown,39448,0x9A18,291,Function_291,0x99AB..0x9ABC
39473,0x9A31,MPReward,unknown,39471,0x9A2F,291,Function_291,0x99AB..0x9ABC
39487,0x9A3F,MPRewardItem.s0,unknown,39485,0x9A3D,291,Function_291,0x99AB..0x9ABC
39508,0x9A54,MPRewardTitle,unknown,39506,0x9A52,291,Function_291,0x99AB..0x9ABC
39529,0x9A69,MPRewardItem.s0,unknown,39527,0x9A67,291,Function_291,0x99AB..0x9ABC
39550,0x9A7E,MPRewardItem.s1,unknown,39548,0x9A7C,291,Function_291,0x99AB..0x9ABC
39571,0x9A93,MPRewardItem.s1,unknown,39569,0x9A91,291,Function_291,0x99AB..0x9ABC
39589,0x9AA5,Common_Null,unknown,39587,0x9AA3,291,Function_291,0x99AB..0x9ABC
39657,0x9AE9,ERROR: Trying to PAUSE a TIMER that has not been started!,debug/display text,39655,0x9AE7,292,Function_292,0x9ABC..0x9B7B
39720,0x9B28,"WARNING: Trying to PAUSE a TIMER that has not been started! IGNORING COMMAND.
",debug/display text,39718,0x9B26,292,Function_292,0x9ABC..0x9B7B
39832,0x9B98,HudSceneOnline,unknown,39830,0x9B96,293,Function_293,0x9B7B..0x9BF5
39995,0x9C3B,MPReward,unknown,39993,0x9C39,295,Function_295,0x9C06..0x9E19
40071,0x9C87,CQueue_Count,unknown,40069,0x9C85,295,Function_295,0x9C06..0x9E19
40215,0x9D17,ignoreMe,unknown,40213,0x9D15,295,Function_295,0x9C06..0x9E19
40226,0x9D22,mp_challengeComplete,unknown,40224,0x9D20,295,Function_295,0x9C06..0x9E19
40249,0x9D39,ignoreMe,unknown,40247,0x9D37,295,Function_295,0x9C06..0x9E19
40260,0x9D44,HUD_MP_CHALLENGE_MASTER,unknown,40258,0x9D42,295,Function_295,0x9C06..0x9E19
40446,0x9DFE,HUD_MP_OUTRO_MASTER,unknown,40444,0x9DFC,295,Function_295,0x9C06..0x9E19
40629,0x9EB5,CQueue_Count,unknown,40627,0x9EB3,299,Function_299,0x9E59..0x9F21
40677,0x9EE5,CQueue_Count,unknown,40675,0x9EE3,299,Function_299,0x9E59..0x9F21
40715,0x9F0B,CQueue_Count,unknown,40713,0x9F09,299,Function_299,0x9E59..0x9F21
40848,0x9F90,HudSceneOnline,unknown,40846,0x9F8E,301,Function_301,0x9F33..0x9FAA
41615,0xA28F,AM_MAPHLP,unknown,41613,0xA28D,308,Function_308,0xA225..0xA2AC
41672,0xA2C8,_mp_des,unknown,41670,0xA2C6,309,Function_309,0xA2AC..0xA309
41707,0xA2EB,_des,unknown,41705,0xA2E9,309,Function_309,0xA2AC..0xA309
41721,0xA2F9,_des,unknown,41719,0xA2F7,309,Function_309,0xA2AC..0xA309
41772,0xA32C,_,unknown,41770,0xA32A,310,Function_310,0xA309..0xA37B
41822,0xA35E,_,unknown,41820,0xA35C,310,Function_310,0xA309..0xA37B
41886,0xA39E,_DYNAMIC_TITLE,unknown,41884,0xA39C,311,Function_311,0xA37B..0xA3E7
41933,0xA3CD,_DYNAMIC_TITLE,unknown,41931,0xA3CB,311,Function_311,0xA37B..0xA3E7
42078,0xA45E,_INTSLOT,unknown,42076,0xA45C,314,Function_314,0xA44E..0xA4C2
42125,0xA48D,AM_STORE_INT: failed to store int value in slot,debug/display text,42123,0xA48B,314,Function_314,0xA44E..0xA4C2
42185,0xA4C9,AmbientMissions_Layout,likely logic anchor,42183,0xA4C7,315,Function_315,0xA4C2..0xA50F
42224,0xA4F0,AmbientMissions_Layout,likely logic anchor,42222,0xA4EE,315,Function_315,0xA4C2..0xA50F
45086,0xB01E,Rank,unknown,45084,0xB01C,356,Function_356,0xB002..0xB03C
45098,0xB02A,MpLevel,unknown,45096,0xB028,356,Function_356,0xB002..0xB03C
45399,0xB157,INVALID HORSE PASSED IN TO GET_MOUNT_INDEX! GIVING AE_RIDEABLE_ANIMAL_MEX_Mule01,debug/display text,45397,0xB155,361,Function_361,0xB0CD..0xB1B2
45985,0xB3A1,XPComboSpin,unknown,45983,0xB39F,374,Function_374,0xB388..0xB4AD
46011,0xB3BB,XpComboTimer,unknown,46009,0xB3B9,374,Function_374,0xB388..0xB4AD
46037,0xB3D5,XpComboTimer,unknown,46035,0xB3D3,374,Function_374,0xB388..0xB4AD
46055,0xB3E7,XPComboLevel,unknown,46053,0xB3E5,374,Function_374,0xB388..0xB4AD
46192,0xB470,XPMultiplier,unknown,46190,0xB46E,374,Function_374,0xB388..0xB4AD
46210,0xB482,HUD_MP_KILL_CHAIN_MASTER,unknown,46208,0xB480,374,Function_374,0xB388..0xB4AD
46295,0xB4D7,NetEventLayout,event/task name,46293,0xB4D5,377,Function_377,0xB4D0..0xB50C
46326,0xB4F6,NetEventLayout,event/task name,46324,0xB4F4,377,Function_377,0xB4D0..0xB50C
46452,0xB574,net_aa_completed,unknown,46450,0xB572,379,Function_379,0xB542..0xB590
46520,0xB5B8,INVALID REGION,debug/display text,46518,0xB5B6,381,Function_381,0xB5B1..0xB66E
46644,0xB634,v_region,unknown,46642,0xB632,381,Function_381,0xB5B1..0xB66E
46779,0xB6BB,net_player_entered,unknown,46777,0xB6B9,383,Function_383,0xB684..0xB6D9
46886,0xB726,mp_killstreak_ended,unknown,46884,0xB724,385,Function_385,0xB6E8..0xB7E3
46935,0xB757,GENMESS_SWEETJUST,unknown,46933,0xB755,385,Function_385,0xB6E8..0xB7E3
46983,0xB787,mp_killstreak_level1,unknown,46981,0xB785,385,Function_385,0xB6E8..0xB7E3
47014,0xB7A6,mp_killstreak_level2,unknown,47012,0xB7A4,385,Function_385,0xB6E8..0xB7E3
47045,0xB7C5,mp_killstreak_level3,unknown,47043,0xB7C3,385,Function_385,0xB6E8..0xB7E3
47223,0xB877,deathmsg_suicide,unknown,47221,0xB875,388,Function_388,0xB83F..0xC22A
47395,0xB923,deathmsg_bledout,unknown,47393,0xB921,388,Function_388,0xB83F..0xC22A
47427,0xB943,deathmsg_drowned,unknown,47425,0xB941,388,Function_388,0xB83F..0xC22A
47459,0xB963,deathmsg_cactused,unknown,47457,0xB961,388,Function_388,0xB83F..0xC22A
47492,0xB984,deathmsg_exploded,unknown,47490,0xB982,388,Function_388,0xB83F..0xC22A
47525,0xB9A5,deathmsg_fired,unknown,47523,0xB9A3,388,Function_388,0xB83F..0xC22A
47567,0xB9CF,Defended,unknown,47565,0xB9CD,388,Function_388,0xB83F..0xC22A
47583,0xB9DF,mp_defended,unknown,47581,0xB9DD,388,Function_388,0xB83F..0xC22A
47625,0xBA09,Vengeance,unknown,47623,0xBA07,388,Function_388,0xB83F..0xC22A
47642,0xBA1A,mp_vengeance,unknown,47640,0xBA18,388,Function_388,0xB83F..0xC22A
47688,0xBA48,deathmsg_sniped,likely logic anchor,47686,0xBA46,388,Function_388,0xB83F..0xC22A
47750,0xBA86,deathmsg_teamkilled,unknown,47748,0xBA84,388,Function_388,0xB83F..0xC22A
47805,0xBABD,deathmsg_stabbed,unknown,47803,0xBABB,388,Function_388,0xB83F..0xC22A
47851,0xBAEB,deathmsg_throw,unknown,47849,0xBAE9,388,Function_388,0xB83F..0xC22A
47895,0xBB17,deathmsg,unknown,47893,0xBB15,388,Function_388,0xB83F..0xC22A
47982,0xBB6E,deathmsg_pistol,unknown,47980,0xBB6C,388,Function_388,0xB83F..0xC22A
48013,0xBB8D,deathmsg_rifle,unknown,48011,0xBB8B,388,Function_388,0xB83F..0xC22A
48043,0xBBAB,deathmsg,unknown,48041,0xBBA9,388,Function_388,0xB83F..0xC22A
48077,0xBBCD,deathmsg_head,unknown,48075,0xBBCB,388,Function_388,0xB83F..0xC22A
48111,0xBBEF,deathmsg,unknown,48109,0xBBED,388,Function_388,0xB83F..0xC22A
49128,0xBFE8,GENMESS_LOCALKILLSMW,unknown,49126,0xBFE6,388,Function_388,0xB83F..0xC22A
49418,0xC10A,deathmsg_ko,unknown,49416,0xC108,388,Function_388,0xB83F..0xC22A
49458,0xC132,mp_assist,unknown,49456,0xC130,388,Function_388,0xB83F..0xC22A
49480,0xC148,GENMESS_BADBLOOD,unknown,49478,0xC146,388,Function_388,0xB83F..0xC22A
49713,0xC231,MP_PlayerNameCM_,unknown,49711,0xC22F,389,Function_389,0xC22A..0xC2D1
49750,0xC256,mp_death_expert,unknown,49748,0xC254,389,Function_389,0xC22A..0xC2D1
49773,0xC26D,mp_death_casual,unknown,49771,0xC26B,389,Function_389,0xC22A..0xC2D1
49805,0xC28D,<0xAA3311>WWWWWWWWWWWWWWWW</0x>,unknown,49803,0xC28B,389,Function_389,0xC22A..0xC2D1
49880,0xC2D8,MP_PlayerNameMounted_,unknown,49878,0xC2D6,390,Function_390,0xC2D1..0xC3AD
49924,0xC304,mp_death_mule,unknown,49922,0xC302,390,Function_390,0xC2D1..0xC3AD
49952,0xC320,mp_death_horse,unknown,49950,0xC31E,390,Function_390,0xC2D1..0xC3AD
49981,0xC33D,mp_death_bull,unknown,49979,0xC33B,390,Function_390,0xC2D1..0xC3AD
50002,0xC352,mp_death_mount,unknown,50000,0xC350,390,Function_390,0xC2D1..0xC3AD
50039,0xC377,WWWWWWWWWWWWWWWW,unknown,50037,0xC375,390,Function_390,0xC2D1..0xC3AD
50334,0xC49E,challenge_01_128,unknown,50332,0xC49C,394,Function_394,0xC46C..0xC4D2
50393,0xC4D9,MP_Revenge_Icon_128,unknown,50391,0xC4D7,395,Function_395,0xC4D2..0xC4EE
50494,0xC53E,challenge_04_128,unknown,50492,0xC53C,397,Function_397,0xC537..0xC550
50818,0xC682,challenge_01_128,unknown,50816,0xC680,399,Function_399,0xC672..0xC6E8
51188,0xC7F4,Kill,unknown,51186,0xC7F2,401,Function_401,0xC7ED..0xC83A
51200,0xC800,Kill_meth,unknown,51198,0xC7FE,401,Function_401,0xC7ED..0xC83A
51217,0xC811,Kill_MyPos,unknown,51215,0xC80F,401,Function_401,0xC7ED..0xC83A
51237,0xC825,Kill_ViPos,unknown,51235,0xC823,401,Function_401,0xC7ED..0xC83A
51267,0xC843,X,unknown,51265,0xC841,402,Function_402,0xC83A..0xC878
51282,0xC852,Y,unknown,51280,0xC850,402,Function_402,0xC83A..0xC878
51299,0xC863,Z,unknown,51297,0xC861,402,Function_402,0xC83A..0xC878
51386,0xC8BA,challenge_01lvl2_128,unknown,51384,0xC8B8,404,Function_404,0xC8B3..0xD051
51411,0xC8D3,challenge_01_128,unknown,51409,0xC8D1,404,Function_404,0xC8B3..0xD051
53742,0xD1EE,_info,unknown,53740,0xD1EC,408,Function_408,0xD1B3..0xD33E
53770,0xD20A,_num,unknown,53768,0xD208,408,Function_408,0xD1B3..0xD33E
53803,0xD22B,PVP_num2,unknown,53801,0xD229,408,Function_408,0xD1B3..0xD33E
53834,0xD24A,PVP_num3,unknown,53832,0xD248,408,Function_408,0xD1B3..0xD33E
53905,0xD291,_info_mp,unknown,53903,0xD28F,408,Function_408,0xD1B3..0xD33E
53923,0xD2A3,_info,unknown,53921,0xD2A1,408,Function_408,0xD1B3..0xD33E
53941,0xD2B5,AM_num,unknown,53939,0xD2B3,408,Function_408,0xD1B3..0xD33E
53981,0xD2DD,AM_num,unknown,53979,0xD2DB,408,Function_408,0xD1B3..0xD33E
54021,0xD305,AM_num,unknown,54019,0xD303,408,Function_408,0xD1B3..0xD33E
54129,0xD371,Divide by zero attempt in MP_WEAPON_CHALLENGE_LEVEL_START.... ya thats bad bail out,debug/display text,54127,0xD36F,409,Function_409,0xD33E..0xD3E3
54267,0xD3FB,challenge_01_128,unknown,54265,0xD3F9,410,Function_410,0xD3E3..0xD442
54475,0xD4CB,_INTSLOT,unknown,54473,0xD4C9,414,Function_414,0xD4A4..0xD664
54545,0xD511,_FLOATSLOT,unknown,54543,0xD50F,414,Function_414,0xD4A4..0xD664
54660,0xD584,_TIMERSLOT,unknown,54658,0xD582,414,Function_414,0xD4A4..0xD664
54729,0xD5C9,_OBJECTSLOT,unknown,54727,0xD5C7,414,Function_414,0xD4A4..0xD664
54941,0xD69D,challenge_01_128,unknown,54939,0xD69B,415,Function_415,0xD664..0xD6C8
55122,0xD752,_DYNAMIC_GOAL,unknown,55120,0xD750,417,Function_417,0xD73B..0xD76B
55657,0xD969,Divide by zero attempt in MP_WEAPON_CHALLENGE_LEVEL_START.... ya thats bad bail out,debug/display text,55655,0xD967,422,Function_422,0xD92F..0xD9D4
55788,0xD9EC,challenge_01_128,unknown,55786,0xD9EA,423,Function_423,0xD9D4..0xDA32
55916,0xDA6C,challenge_01_128,unknown,55914,0xDA6A,424,Function_424,0xDA32..0xDA97
56693,0xDD75,MP_HeavyWeapons_Icon_128,unknown,56691,0xDD73,427,Function_427,0xDD6E..0xDD8F
58094,0xE2EE,MP_TrickShot_Icon_128,unknown,58092,0xE2EC,433,Function_433,0xE2E7..0xE305
59091,0xE6D3,MP_TDM2_Icon_128,unknown,59089,0xE6D1,437,Function_437,0xE6CC..0xE6E5
59548,0xE89C,Killstreak2_icon_128,unknown,59546,0xE89A,440,Function_440,0xE895..0xE8B2
60693,0xED15,MP_GrabtheBag2_Icon_128,unknown,60691,0xED13,444,Function_444,0xED0E..0xED2E
60906,0xEDEA,MP_HoldYourOwn_Icon_128,unknown,60904,0xEDE8,446,Function_446,0xEDE3..0xEE03
62378,0xF3AA,MP_KillStreak_Icon_128,unknown,62376,0xF3A8,452,Function_452,0xF3A3..0xF3C2
62436,0xF3E4,mp_killstreak_personal,unknown,62434,0xF3E2,453,Function_453,0xF3C2..0xF48E
62497,0xF421,GENMESS_TRIGRHAP,unknown,62495,0xF41F,453,Function_453,0xF3C2..0xF48E
62532,0xF444,GENMESS_BIGGUNS,unknown,62530,0xF442,453,Function_453,0xF3C2..0xF48E
62566,0xF466,GENMESS_STONECOLDKILLA,unknown,62564,0xF464,453,Function_453,0xF3C2..0xF48E
62718,0xF4FE,deathmsg_ZOMBIE,unknown,62716,0xF4FC,455,Function_455,0xF4E7..0xF8C1
62948,0xF5E4,deathmsg_ARMADILLO,unknown,62946,0xF5E2,455,Function_455,0xF4E7..0xF8C1
62973,0xF5FD,deathmsg_BAT,unknown,62971,0xF5FB,455,Function_455,0xF4E7..0xF8C1
62992,0xF610,deathmsg_BEAR,unknown,62990,0xF60E,455,Function_455,0xF4E7..0xF8C1
63012,0xF624,deathmsg_BEAVER,unknown,63010,0xF622,455,Function_455,0xF4E7..0xF8C1
63034,0xF63A,deathmsg_BIGHORN,unknown,63032,0xF638,455,Function_455,0xF4E7..0xF8C1
63057,0xF651,deathmsg_BOAR,unknown,63055,0xF64F,455,Function_455,0xF4E7..0xF8C1
63077,0xF665,deathmsg_BOBCAT,unknown,63075,0xF663,455,Function_455,0xF4E7..0xF8C1
63099,0xF67B,deathmsg_BUFFALO,unknown,63097,0xF679,455,Function_455,0xF4E7..0xF8C1
63122,0xF692,deathmsg_BULL,unknown,63120,0xF690,455,Function_455,0xF4E7..0xF8C1
63142,0xF6A6,deathmsg_CHICKEN,unknown,63140,0xF6A4,455,Function_455,0xF4E7..0xF8C1
63165,0xF6BD,deathmsg_COUGAR,unknown,63163,0xF6BB,455,Function_455,0xF4E7..0xF8C1
63187,0xF6D3,deathmsg_COW,unknown,63185,0xF6D1,455,Function_455,0xF4E7..0xF8C1
63206,0xF6E6,deathmsg_COYOTE,unknown,63204,0xF6E4,455,Function_455,0xF4E7..0xF8C1
63228,0xF6FC,deathmsg_CROW,unknown,63226,0xF6FA,455,Function_455,0xF4E7..0xF8C1
63248,0xF710,deathmsg_DEER,unknown,63246,0xF70E,455,Function_455,0xF4E7..0xF8C1
63268,0xF724,deathmsg_DOG,unknown,63266,0xF722,455,Function_455,0xF4E7..0xF8C1
63287,0xF737,deathmsg_DUCK,unknown,63285,0xF735,455,Function_455,0xF4E7..0xF8C1
63307,0xF74B,deathmsg_EAGLE,unknown,63305,0xF749,455,Function_455,0xF4E7..0xF8C1
63328,0xF760,deathmsg_ELK,unknown,63326,0xF75E,455,Function_455,0xF4E7..0xF8C1
63347,0xF773,deathmsg_FOX,unknown,63345,0xF771,455,Function_455,0xF4E7..0xF8C1
63366,0xF786,deathmsg_GOAT,unknown,63364,0xF784,455,Function_455,0xF4E7..0xF8C1
63386,0xF79A,deathmsg_HAWK,unknown,63384,0xF798,455,Function_455,0xF4E7..0xF8C1
63406,0xF7AE,deathmsg_HORSE,unknown,63404,0xF7AC,455,Function_455,0xF4E7..0xF8C1
63427,0xF7C3,deathmsg_MULE,unknown,63425,0xF7C1,455,Function_455,0xF4E7..0xF8C1
63447,0xF7D7,deathmsg_OWL,unknown,63445,0xF7D5,455,Function_455,0xF4E7..0xF8C1
63466,0xF7EA,deathmsg_PIG,unknown,63464,0xF7E8,455,Function_455,0xF4E7..0xF8C1
63485,0xF7FD,deathmsg_RABBIT,unknown,63483,0xF7FB,455,Function_455,0xF4E7..0xF8C1
63507,0xF813,deathmsg_RACCOON,unknown,63505,0xF811,455,Function_455,0xF4E7..0xF8C1
63530,0xF82A,deathmsg_SKUNK,unknown,63528,0xF828,455,Function_455,0xF4E7..0xF8C1
63551,0xF83F,deathmsg_SNAKE,unknown,63549,0xF83D,455,Function_455,0xF4E7..0xF8C1
63572,0xF854,deathmsg_SONGBIRD,unknown,63570,0xF852,455,Function_455,0xF4E7..0xF8C1
