offset,offset_hex,opcode,width,value,actor_kind,operand_hex
62217,0xF309,37,1,100,eActorEnum_candidate,64
62222,0xF30E,37,1,150,eActorEnum_candidate,96
62227,0xF313,65,2,3014,,0B C6
62302,0xF35E,37,1,35,eActorEnum_candidate,23
62316,0xF36C,37,1,150,eActorEnum_candidate,96
62321,0xF371,65,2,3015,,0B C7
62415,0xF3CF,37,1,35,eActorEnum_candidate,23
62421,0xF3D5,37,1,35,eActorEnum_candidate,23
62459,0xF3FB,37,1,35,eActorEnum_candidate,23
62611,0xF493,37,1,32,eActorEnum_candidate,20
62661,0xF4C5,37,1,29,eActorEnum_candidate,1D
62677,0xF4D5,37,1,65,eActorEnum_candidate,41
62686,0xF4DE,37,1,65,eActorEnum_candidate,41
63704,0xF8D8,37,1,32,eActorEnum_candidate,20
63709,0xF8DD,37,1,31,eActorEnum_candidate,1F
64369,0xFB71,37,1,19,eActorEnum_candidate,13
64379,0xFB7B,37,1,20,eActorEnum_candidate,14
64399,0xFB8F,37,1,18,eActorEnum_candidate,12
64790,0xFD16,37,1,15,eActorEnum_candidate,0F
64913,0xFD91,37,1,20,eActorEnum_candidate,14
64917,0xFD95,37,1,18,eActorEnum_candidate,12
65032,0xFE08,37,1,18,eActorEnum_candidate,12
65110,0xFE56,37,1,18,eActorEnum_candidate,12
65223,0xFEC7,40,4,536870912,,20 00 00 00
65281,0xFF01,40,4,67108864,,04 00 00 00
67822,0x108EE,37,1,111,eActorEnum_candidate,6F
67934,0x1095E,38,2,13822,,35 FE
67950,0x1096E,65,2,12831,,32 1F
69375,0x10EFF,37,1,255,eActorEnum_candidate,FF
69387,0x10F0B,37,1,38,eActorEnum_candidate,26
69392,0x10F10,37,1,28,eActorEnum_candidate,1C
69403,0x10F1B,38,2,65535,,FF FF
69413,0x10F25,37,1,255,eActorEnum_candidate,FF
69422,0x10F2E,37,1,255,eActorEnum_candidate,FF
69434,0x10F3A,37,1,38,eActorEnum_candidate,26
69439,0x10F3F,37,1,39,eActorEnum_candidate,27
69541,0x10FA5,37,1,64,eActorEnum_candidate,40
69583,0x10FCF,37,1,16,eActorEnum_candidate,10
69604,0x10FE4,37,1,16,eActorEnum_candidate,10
69609,0x10FE9,37,1,16,eActorEnum_candidate,10
