offset,offset_hex,length,text,population_term
49834,0xC2AA,4,",Dh8",
49841,0xC2B1,4,",Di8",
49846,0xC2B6,4,/)B+,
49852,0xC2BC,4,",Dj8",
49859,0xC2C3,4,",Dk8",
49867,0xC2CB,4,",Fl8",
49874,0xC2D2,4,",Dm8",
49881,0xC2D9,4,",Dn8",
49959,0xC327,7,)?a)g)?,
49972,0xC334,4,.Z)A,
49984,0xC340,5,",YR+8",
49994,0xC34A,4,",FS8",
50019,0xC363,4,",PT8",
50026,0xC36A,4,",Df8",
50031,0xC36F,4,"/,Bq",
50124,0xC3CC,5,",YR+8",
50134,0xC3D6,4,",FS8",
50155,0xC3EB,4,",PT8",
50162,0xC3F2,4,",Df8",
50170,0xC3FA,4,",Dh8",
50181,0xC405,4,",Di8",
50190,0xC40E,6,"9X,Dj8",
50199,0xC417,4,",Dk8",
50207,0xC41F,4,",Fl8",
50214,0xC426,4,",Dm8",
50221,0xC42D,4,",Dn8",
50320,0xC490,5,",YR+8",
50330,0xC49A,4,",FS8",
50355,0xC4B3,4,",PT8",
50362,0xC4BA,4,",Df8",
50370,0xC4C2,4,",Dh8",
50377,0xC4C9,4,",Di8",
50386,0xC4D2,6,"9X,Dj8",
50395,0xC4DB,4,",Dk8",
50403,0xC4E3,4,",Fl8",
50410,0xC4EA,4,",Dm8",
50417,0xC4F1,4,",Dn8",
50516,0xC554,5,",YR+8",
50526,0xC55E,4,",FS8",
50531,0xC563,4,/)>$,
50551,0xC577,4,",PT8",
50558,0xC57E,4,",Df8",
50566,0xC586,4,",Dh8",
50571,0xC58B,4,/)A ,
50577,0xC591,4,",Di8",
50582,0xC596,4,/)B<,
50588,0xC59C,4,",Dj8",
50595,0xC5A3,4,",Dk8",
50603,0xC5AB,4,",Fl8",
50610,0xC5B2,4,",Dm8",
50617,0xC5B9,4,",Dn8",
50716,0xC61C,5,",YR+8",
50726,0xC626,4,",FS8",
50751,0xC63F,4,",PT8",
50758,0xC646,4,",Df8",
50766,0xC64E,4,",Dh8",
50771,0xC653,4,/)A ,
50777,0xC659,4,",Di8",
50782,0xC65E,4,/)B<,
50788,0xC664,4,",Dj8",
50795,0xC66B,4,",Dk8",
50803,0xC673,4,",Fl8",
50810,0xC67A,4,",Dm8",
50817,0xC681,4,",Dn8",
50916,0xC6E4,5,",YR+8",
50926,0xC6EE,4,",FS8",
50951,0xC707,4,",PT8",
50958,0xC70E,4,",Df8",
50966,0xC716,4,",Dh8",
50971,0xC71B,4,/)A ,
50977,0xC721,4,",Di8",
50982,0xC726,4,/)B<,
50988,0xC72C,4,",Dj8",
50995,0xC733,4,",Dk8",
51003,0xC73B,4,",Fl8",
51010,0xC742,4,",Dm8",
51017,0xC749,4,",Dn8",
51116,0xC7AC,5,",YR+8",
51126,0xC7B6,4,",FS8",
51151,0xC7CF,4,",PT8",
51158,0xC7D6,4,",Df8",
51166,0xC7DE,4,",Dh8",
51171,0xC7E3,4,/)A ,
51177,0xC7E9,4,",Di8",
51182,0xC7EE,4,/)B<,
51188,0xC7F4,4,",Dj8",
51195,0xC7FB,4,",Dk8",
51203,0xC803,4,",Fl8",
51210,0xC80A,4,",Dm8",
51217,0xC811,4,",Dn8",
51261,0xC83D,10,Showdown_A,
51284,0xC854,10,Showdown_B,
51301,0xC865,11,__invalid__,
51467,0xC90B,17,MP_Showdown/Idles,
51549,0xC95D,5,&RG{9,
51615,0xC99F,5,"2,IZ+",
51746,0xCA22,6,Narrow,
51766,0xCA36,7,2)@333$,
52016,0xCB30,5,",E>+8",
52024,0xCB38,5,Right,
52421,0xCCC5,8,ForceAim,
52469,0xCCF5,7,Reticle,
52482,0xCD02,18,MpWeaponSuppressor,
52540,0xCD3C,7,Reticle,
52553,0xCD49,10,WeaponAmmo,
52569,0xCD59,10,WeaponAmmo,
52599,0xCD77,4,%@R&,
52609,0xCD81,11,common_null,
52626,0xCD92,10,HudMPNoFun,
52642,0xCDA2,26,DYNAMIC_MIXER_MP_SHOWDOWN2,
52671,0xCDBF,4,"=L,D",
52722,0xCDF2,4,%@R&,
52732,0xCDFC,14,standoff_title,
52752,0xCE10,10,HudMPNoFun,
52811,0xCE4B,18,MpWeaponSuppressor,
53775,0xD20F,14,Done Streaming,
53790,0xD21E,5,O3`r@,
53796,0xD224,6,"O3`?D,",
53803,0xD22B,11,HO3`?@O3M>@,
53816,0xD238,7,O3`?Hz-,
53872,0xD270,4,547>,
53924,0xD2A4,6,zO3`>D,
53936,0xD2B0,9,Streaming,
53946,0xD2BA,5,O3`r@,
53952,0xD2C0,6,"O3`?D,",
53959,0xD2C7,18,HO3`?@O3M>@O3`?Hz-,
54009,0xD2F9,5,RGV%%,
54015,0xD2FF,4,"RGV,",
54024,0xD308,5,?RL1c,
54031,0xD30F,4,"%.,C",
54040,0xD318,5,%%RLs,
54049,0xD321,4,"%.,C",
54064,0xD330,4,"%,,C",
54073,0xD339,5,%%RLs,
54082,0xD342,4,"%,,C",
54093,0xD34D,4,R !b,
54107,0xD35B,4,RLY8,
54123,0xD36B,5,RGV%%,
54129,0xD371,4,RLY8,
54152,0xD388,4,R !b,
54178,0xD3A2,5,RL;{-,
54200,0xD3B8,4,>l{-,
54291,0xD413,8,OVERTIME,
54314,0xD42A,21,CTF_mul_overtime_help,
54351,0xD44F,17,GENMESS_OTENGAGED,
54376,0xD468,4,R*Xc,
54384,0xD470,21,CTF_sym_overtime_help,
54428,0xD49C,17,GENMESS_SDENGAGED,
54461,0xD4BD,21,CTF_one_overtime_help,
54505,0xD4E9,17,GENMESS_SDENGAGED,
54593,0xD541,8,CTF Host,
54602,0xD54A,52,"o3CTF has determined a winner: #%s, %s with score %s",
54686,0xD59E,8,CTF Host,
54695,0xD5A7,54,o5CTF has determined a winning team: #%s with score %s,
54774,0xD5F6,8,CTF Host,
54785,0xD601,25,CTF is moving to overtime,
54903,0xD677,47,<o-Tried to get genint from not-yet-valid slot ,
54996,0xD6D4,4,?l~-,
55004,0xD6DC,4,% Rl,
55019,0xD6EB,4,"%>,C",
55028,0xD6F4,4,"%>,C",
55064,0xD718,4,% Rl,
55072,0xD720,4,"%;,C",
55081,0xD729,4,"%;,C",
55319,0xD817,8,OVERTIME,
55449,0xD899,12,LOUD_TENSION,
55479,0xD8B7,21,GENMESS_GCRUNNINGDOWN,
55532,0xD8EC,13,QUIET_TENSION,
55677,0xD97D,28,HUD_TIMER_BELL_STRIKE_MASTER,
55718,0xD9A6,18,mp_match_half_over,
55742,0xD9BE,28,HUD_TIMER_BELL_STRIKE_MASTER,
55795,0xD9F3,24,mp_time_remaining_header,
