offset,offset_hex,length,text,population_term,string_class
19020,0x4A4C,5,>$%Id,,debug/display text
19029,0x4A55,17,mp_HelpBarker_tis,,unknown
19061,0x4A75,22,mp_FreeRoamDefense_tis,,unknown
19108,0x4AA4,6,_title,,unknown
19131,0x4ABB,20,Generic_Dbuffer128_2,,unknown
19154,0x4AD2,17,mp_barker_tis_fmt,,unknown
19194,0x4AFA,20,Generic_Dbuffer128_2,,unknown
19225,0x4B19,20,Generic_Dbuffer128_2,,unknown
19405,0x4BCD,4,% RL,,debug/display text
19425,0x4BE1,4,%@RL,,debug/display text
19835,0x4D7B,17,)?s33)?s33)?s33)>,,debug/display text
20023,0x4E37,4,>$%=,,debug/display text
20075,0x4E6B,9,*=L%$1++8,,debug/display text
20132,0x4EA4,4,R5n8,,unknown
20197,0x4EE5,4,ROdc,,unknown
20351,0x4F7F,4,R0GR,,unknown
20373,0x4F95,4,>$%I,,debug/display text
20740,0x5104,4,>0RN,,unknown
20907,0x51AB,4,>4RS,,unknown
21058,0x5242,5,>$RN=,,unknown
21086,0x525E,4,>0RN,,unknown
21145,0x5299,9,>$RN=RSW9,,unknown
21168,0x52B0,7,>0RL&+8,,unknown
21233,0x52F1,4,>0RN,,unknown
21254,0x5306,7,>0RL&+b,,unknown
21532,0x541C,41,o($/tune/refGroups/refGroups/mp_transport,,unknown
21579,0x544B,36,o#$/tune/refGroups/refGroups/mp_help,,unknown
21621,0x5475,35,"o""$/tune/refGroups/refGroups/mp_ffa",,unknown
21674,0x54AA,4,RUT9,,unknown
21699,0x54C3,35,"o""$/fragments/p_crd_chipRedPoker01x",,unknown
21851,0x555B,9,*=L%$1++8,,debug/display text
21934,0x55AE,7,INITIAL,,unknown
21945,0x55B9,6,PUBLIC,,unknown
21955,0x55C3,14,PUBLIC_WAITING,,unknown
21973,0x55D5,12,PRIVATE HOST,,debug/display text
21989,0x55E5,14,PRIVATE CLIENT,,debug/display text
22007,0x55F7,14,OUT OF SESSION,,debug/display text
22025,0x5609,10,SUPPRESSED,,unknown
22039,0x5617,7,UNKNOWN,,unknown
22304,0x5720,5,RYQA ,,debug/display text
22338,0x5742,9,MP_Ticker,,unknown
22353,0x5751,7,Reticle,,unknown
22366,0x575E,10,WeaponAmmo,,unknown
22382,0x576E,7,Reticle,,unknown
22395,0x577B,10,WeaponAmmo,,unknown
22431,0x579F,14,Splash_Message,,unknown
22451,0x57B3,16,Splash_Objective,,unknown
22473,0x57C9,16,Subtitle_Enabler,,likely logic anchor
22495,0x57DF,14,Splash_Message,,unknown
22515,0x57F3,16,Splash_Objective,,unknown
22537,0x5809,16,Subtitle_Enabler,,likely logic anchor
22564,0x5824,5,RXHA@,,unknown
22587,0x583B,4,RXHm,,unknown
22626,0x5862,9,MP_Ticker,,unknown
22641,0x5871,7,Reticle,,unknown
22654,0x587E,10,WeaponAmmo,,unknown
22670,0x588E,7,Reticle,,unknown
22683,0x589B,10,WeaponAmmo,,unknown
22718,0x58BE,14,Splash_Message,,unknown
22738,0x58D2,16,Splash_Objective,,unknown
22760,0x58E8,16,Subtitle_Enabler,,likely logic anchor
22790,0x5906,14,Splash_Message,,unknown
22818,0x5922,16,Splash_Objective,,unknown
22840,0x5938,16,Subtitle_Enabler,,likely logic anchor
23025,0x59F1,19,mp_list_joined_late,,unknown
23055,0x5A0F,11,Common_Null,,unknown
23077,0x5A25,11,Common_Null,,unknown
23099,0x5A3B,11,Common_Null,,unknown
23168,0x5A80,5,DEBUG,,unknown
23181,0x5A8D,5,DEBUG,,unknown
23194,0x5A9A,5,DEBUG,,unknown
23207,0x5AA7,5,DEBUG,,unknown
23296,0x5B00,14,WWWWWWWWWWWWWW,,unknown
23391,0x5B5F,17,Tried to get bit ,,debug/display text
23424,0x5B80,19, bit from bad slot ,,debug/display text
23463,0x5BA7,5,4`>|8,,unknown
23670,0x5C76,4,DEAD,,unknown
23681,0x5C81,5,READY,,unknown
23693,0x5C8D,12,POKER_FOLDED,,unknown
23712,0x5CA0,13,RACE_FINISHED,,unknown
23732,0x5CB4,11,REGION_HOST,,unknown
23750,0x5CC6,12,ACTOR_HIDDEN,,likely logic anchor
23769,0x5CD9,13,VOTE_TO_START,,unknown
23789,0x5CED,12,VOTE_TO_SKIP,,unknown
23808,0x5D00,14,VOTE_TO_REPLAY,,unknown
23829,0x5D15,11,IS_IN_LOBBY,,unknown
23847,0x5D27,15,GAME_ARBITRATOR,,unknown
23869,0x5D3D,11,JOINED_GAME,,unknown
23887,0x5D4F,13,SKIP_CUTSCENE,,unknown
23907,0x5D63,14,START_CUTSCENE,,unknown
23928,0x5D78,12,IS_SPECTATOR,,unknown
23947,0x5D8B,13,DISTRICT_HOST,,unknown
23967,0x5D9F,13,NEEDS_REVIVAL,,unknown
23987,0x5DB3,23,MP_BIT_MPLAW_MOSTWANTED,,likely logic anchor
24017,0x5DD1,21,HAS_VIRAL_ACHIEVEMENT,,unknown
24045,0x5DED,17,COMBATMODE_CASUAL,,unknown
24069,0x5E05,17,COMBATMODE_EXPERT,,unknown
24093,0x5E1D,15,IN_ACTOR_PICKER,,likely logic anchor
24115,0x5E33,13,MELEE_BLOCKED,,unknown
24135,0x5E47,10,BLIND_FIRE,,unknown
24152,0x5E58,24,FREE_MODE_DEFENSE_ACTIVE,,unknown
24183,0x5E77,17,PLAYER_IS_GRIEFER,,unknown
24207,0x5E8F,22,CANNOT_AFFORD_MINIGAME,,unknown
24236,0x5EAC,29,FREE_MODE_DEFENSE_SPOONHOLDER,,unknown
24272,0x5ED0,7,UNKNOWN,,unknown
24337,0x5F11,4,r:EB,,unknown
24390,0x5F46,4,:E>P,,unknown
24409,0x5F59,20,net_barker_open_spot,,unknown
24477,0x5F9D,4,R`!.,,debug/display text
24493,0x5FAD,4,o:EB,,unknown
24802,0x60E2,4,R[?c,,debug/display text
24810,0x60EA,12,<MP_DEFEND> ,,debug/display text
24832,0x6100,8,<SPACE> ,,debug/display text
24858,0x611A,5,--:--,,unknown
24983,0x6197,4,+;Dc,,unknown
25029,0x61C5,4,R[?c,,debug/display text
25042,0x61D2,7,<SKULL>,,unknown
25122,0x6222,49,>o/Tried to get genfloat from not-yet-valid slot ,,debug/display text
25316,0x62E4,6,:E>\Rf,,unknown
25328,0x62F0,7,",i=@:EB",,unknown
25337,0x62F9,5,Rfp c,,debug/display text
25369,0x6319,11,Common_Null,,unknown
25387,0x632B,11,Common_Null,,unknown
25405,0x633D,11,Common_Null,,unknown
25423,0x634F,11,Common_Null,,unknown
25441,0x6361,11,Common_Null,,unknown
25459,0x6373,11,Common_Null,,unknown
25508,0x63A4,5,RgqRc,,unknown
25583,0x63EF,11,Common_Null,,unknown
25601,0x6401,13,mp_plist_name,,unknown
25636,0x6424,15,FRD_StakeHolder,,unknown
25662,0x643E,15,mp_plist_region,,unknown
25688,0x6458,18,mp_plist_score_alt,,unknown
25722,0x647A,14,mp_plist_posse,,unknown
25747,0x6493,11,mp_plist_mw,,unknown
25782,0x64B6,11,Common_Null,,unknown
25884,0x651C,5,",i=@j",,unknown
25892,0x6524,5,Rfp c,,debug/display text
25910,0x6536,6,_title,,unknown
25937,0x6551,6,",i=@v,",,unknown
25957,0x6565,16,net_pl_unsession,,unknown
26083,0x65E3,4,R5N ,,debug/display text
26093,0x65ED,27,HUD_TIMER_WATCH_TICK_MASTER,,unknown
26149,0x6625,4,Rf+.,,unknown
26169,0x6639,4,=02%,,debug/display text
26174,0x663E,4,7 3b,,debug/display text
26186,0x664A,8,"^7 r@7 ,",,debug/display text
26202,0x665A,9,INVALID!?,,debug/display text
26212,0x6664,5,7 r@%,,debug/display text
26218,0x666A,4,7 2.,,debug/display text
26285,0x66AD,6,",iRfpc",,unknown
26307,0x66C3,6,",ir@~-",,unknown
26348,0x66EC,5,G{:EB,,unknown
26504,0x6788,4,RgY8,,unknown
26522,0x679A,21,DISABLE_HORSE_WHISTLE,,likely logic anchor
26567,0x67C7,4,"R,b8",,unknown
26617,0x67F9,12,BarkerLayout,,unknown
26712,0x6858,24,Error! Barker added for ,,debug/display text
26759,0x6887,21, not in valid region!,,debug/display text
26850,0x68E2,4,blah,,unknown
26885,0x6905,4,blah,,unknown
26914,0x6922,14,mploadgamemode,,unknown
26931,0x6933,6,DM_ARM,,unknown
26976,0x6960,14,mploadplaylist,,unknown
26993,0x6971,18,MULTI_ROTATION_FFA,,unknown
27059,0x69B3,4,8Y~-,,unknown
27069,0x69BD,9,*=L%$1++8,,debug/display text
27103,0x69DF,4,8X~-,,unknown
27207,0x6A47,5,RjKz-,,unknown
27218,0x6A52,8,FREEROAM,,unknown
27249,0x6A71,4,?$~-,,debug/display text
27322,0x6ABA,14,NetEventLayout,,event/task name
27353,0x6AD9,14,NetEventLayout,,event/task name
34787,0x87E3,4,gi's,,unknown
34836,0x8814,7,W&OY\?w,,debug/display text
34891,0x884B,4,4(^A,,unknown
34929,0x8871,4,j[${,,debug/display text
35320,0x89F8,4,MkFY,,unknown
35376,0x8A30,4,IZQj,,unknown
35404,0x8A4C,5,9&#/?,,debug/display text
35416,0x8A58,4,1#y[,,debug/display text
35431,0x8A67,4,0a$N,,unknown
35493,0x8AA5,4,frkP,,unknown
35502,0x8AAE,5,J!}XQ,,debug/display text
35539,0x8AD3,8,"z!\Oy,6s",,debug/display text
35583,0x8AFF,4,2_Fo,,unknown
35632,0x8B30,6,`Ux>+_,,unknown
