offset,offset_hex,opcode,kind,semantics,instruction_size,instruction_hex,delta,target_candidate
21659,0x549B,98,branch_candidate,unconditional_jump,3,62 00 8B,139,21801
21669,0x54A5,101,branch_candidate,jump_eq,3,65 00 77,119,21791
21674,0x54AA,82,call_candidate,call2,3,52 55 54,21844,43521
21685,0x54B5,99,branch_candidate,jump_false,3,63 00 4E,78,21766
21696,0x54C0,82,call_candidate,call2,3,52 53 9C,21404,43103
21788,0x551C,98,branch_candidate,unconditional_jump,3,62 00 07,7,21798
21798,0x5526,98,branch_candidate,unconditional_jump,3,62 00 00,0,21801
21809,0x5531,82,call_candidate,call2,3,52 53 9C,21404,43216
21866,0x556A,99,branch_candidate,jump_false,3,63 00 06,6,21875
21929,0x55A9,98,branch_candidate,unconditional_jump,3,62 00 69,105,22037
22069,0x5635,99,branch_candidate,jump_false,3,63 00 25,37,22109
22119,0x5667,82,call_candidate,call2,3,52 56 6C,22124,44246
22129,0x5671,82,call_candidate,call2,3,52 56 91,22161,44293
22132,0x5674,99,branch_candidate,jump_false,3,63 00 0C,12,22147
22135,0x5677,82,call_candidate,call2,3,52 56 85,22149,44287
22140,0x567C,82,call_candidate,call2,3,52 56 85,22149,44292
22180,0x56A4,99,branch_candidate,jump_false,3,63 00 03,3,22186
22201,0x56B9,82,call_candidate,call2,3,52 15 62,5474,27678
22204,0x56BC,99,branch_candidate,jump_false,3,63 00 0D,13,22220
22207,0x56BF,82,call_candidate,call2,3,52 66 C8,26312,48522
22217,0x56C9,82,call_candidate,call2,3,52 15 16,5398,27618
22225,0x56D1,82,call_candidate,call2,3,52 15 62,5474,27702
22228,0x56D4,99,branch_candidate,jump_false,3,63 00 0D,13,22244
22231,0x56D7,82,call_candidate,call2,3,52 66 C8,26312,48546
22241,0x56E1,82,call_candidate,call2,3,52 15 16,5398,27642
22245,0x56E5,82,call_candidate,call2,3,52 15 62,5474,27722
22253,0x56ED,82,call_candidate,call2,3,52 15 62,5474,27730
22256,0x56F0,101,branch_candidate,jump_eq,3,65 00 10,16,22275
22259,0x56F3,82,call_candidate,call2,3,52 66 C8,26312,48574
22268,0x56FC,82,call_candidate,call2,3,52 15 62,5474,27745
22272,0x5700,82,call_candidate,call2,3,52 15 16,5398,27673
22275,0x5703,82,call_candidate,call2,3,52 5E F3,24307,46585
22278,0x5706,99,branch_candidate,jump_false,3,63 00 09,9,22290
22283,0x570B,82,call_candidate,call2,3,52 15 62,5474,27760
22287,0x570F,82,call_candidate,call2,3,52 5E D9,24281,46571
22292,0x5714,82,call_candidate,call2,3,52 15 62,5474,27769
22295,0x5717,99,branch_candidate,jump_false,3,63 01 18,280,22578
22304,0x5720,82,call_candidate,call2,3,52 59 51,22865,45172
22310,0x5726,82,call_candidate,call2,3,52 15 62,5474,27787
22313,0x5729,99,branch_candidate,jump_false,3,63 00 F8,248,22564
22320,0x5730,82,call_candidate,call2,3,52 15 62,5474,27797
22324,0x5734,99,branch_candidate,jump_false,3,63 00 52,82,22409
22333,0x573D,82,call_candidate,call2,3,52 15 16,5398,27734
22413,0x578D,82,call_candidate,call2,3,52 15 62,5474,27890
22417,0x5791,99,branch_candidate,jump_false,3,63 00 8D,141,22561
22426,0x579A,82,call_candidate,call2,3,52 15 16,5398,27827
22561,0x5821,98,branch_candidate,unconditional_jump,3,62 00 03,3,22567
22564,0x5824,82,call_candidate,call2,3,52 58 48,22600,45167
22572,0x582C,82,call_candidate,call2,3,52 15 16,5398,27973
22575,0x582F,98,branch_candidate,unconditional_jump,3,62 00 0C,12,22590
22580,0x5834,82,call_candidate,call2,3,52 15 62,5474,28057
22584,0x5838,99,branch_candidate,jump_false,3,63 00 03,3,22590
22587,0x583B,82,call_candidate,call2,3,52 58 48,22600,45190
22596,0x5844,82,call_candidate,call2,3,52 15 16,5398,27997
22609,0x5851,82,call_candidate,call2,3,52 15 62,5474,28086
22612,0x5854,99,branch_candidate,jump_false,3,63 00 52,82,22697
22621,0x585D,82,call_candidate,call2,3,52 15 16,5398,28022
22701,0x58AD,82,call_candidate,call2,3,52 15 62,5474,28178
22704,0x58B0,99,branch_candidate,jump_false,3,63 00 9D,157,22864
22713,0x58B9,82,call_candidate,call2,3,52 15 16,5398,28114
22785,0x5901,99,branch_candidate,jump_false,3,63 00 14,20,22808
22813,0x591D,99,branch_candidate,jump_false,3,63 00 16,22,22838
22876,0x595C,82,call_candidate,call2,3,52 15 16,5398,28277
22884,0x5964,99,branch_candidate,jump_false,3,63 00 01,1,22888
22893,0x596D,82,call_candidate,call2,3,52 15 62,5474,28370
22902,0x5976,82,call_candidate,call2,3,52 15 62,5474,28379
22915,0x5983,104,branch_candidate,jump_ge,3,68 01 39,313,23231
22923,0x598B,99,branch_candidate,jump_false,3,63 00 DB,219,23145
22931,0x5993,82,call_candidate,call2,3,52 15 89,5513,28447
22935,0x5997,99,branch_candidate,jump_false,3,63 00 06,6,22944
22941,0x599D,98,branch_candidate,unconditional_jump,3,62 00 22,34,22978
22950,0x59A6,82,call_candidate,call2,3,52 5B 3F,23359,46312
22954,0x59AA,99,branch_candidate,jump_false,3,63 00 08,8,22965
22962,0x59B2,98,branch_candidate,unconditional_jump,3,62 00 0D,13,22978
22985,0x59C9,99,branch_candidate,jump_false,3,63 00 95,149,23137
22997,0x59D5,82,call_candidate,call2,3,52 5A C9,23241,46241
23000,0x59D8,99,branch_candidate,jump_false,3,63 00 83,131,23134
23015,0x59E7,82,call_candidate,call2,3,52 15 62,5474,28492
23019,0x59EB,99,branch_candidate,jump_false,3,63 00 68,104,23126
23123,0x5A53,98,branch_candidate,unconditional_jump,3,62 00 05,5,23131
23131,0x5A5B,98,branch_candidate,unconditional_jump,3,62 00 00,0,23134
23134,0x5A5E,98,branch_candidate,unconditional_jump,3,62 00 05,5,23142
23142,0x5A66,98,branch_candidate,unconditional_jump,3,62 00 4D,77,23222
23147,0x5A6B,99,branch_candidate,jump_false,3,63 00 48,72,23222
23159,0x5A77,82,call_candidate,call2,3,52 5A C9,23241,46403
23162,0x5A7A,99,branch_candidate,jump_false,3,63 00 39,57,23222
23228,0x5ABC,98,branch_candidate,unconditional_jump,3,62 FE C0,-320,22911
23236,0x5AC4,99,branch_candidate,jump_false,3,63 00 01,1,23240
23254,0x5AD6,82,call_candidate,call2,3,52 5A DA,23258,46515
23269,0x5AE5,101,branch_candidate,jump_eq,3,65 00 0D,13,23285
23291,0x5AFB,99,branch_candidate,jump_false,3,63 00 37,55,23349
23319,0x5B17,104,branch_candidate,jump_ge,3,68 00 08,8,23330
23369,0x5B49,100,branch_candidate,jump_ne,3,64 00 08,8,23380
23376,0x5B50,82,call_candidate,call2,3,52 35 4E,13646,37025
23382,0x5B56,82,call_candidate,call2,3,52 15 89,5513,28898
23386,0x5B5A,99,branch_candidate,jump_false,3,63 00 44,68,23457
23415,0x5B77,82,call_candidate,call2,3,52 5B C0,23488,46906
23474,0x5BB2,99,branch_candidate,jump_false,3,63 00 06,6,23483
23665,0x5C71,98,branch_candidate,unconditional_jump,3,62 02 5A,602,24270
23676,0x5C7C,98,branch_candidate,unconditional_jump,3,62 02 4F,591,24270
23688,0x5C88,98,branch_candidate,unconditional_jump,3,62 02 43,579,24270
23707,0x5C9B,98,branch_candidate,unconditional_jump,3,62 02 30,560,24270
23727,0x5CAF,98,branch_candidate,unconditional_jump,3,62 02 1C,540,24270
23745,0x5CC1,98,branch_candidate,unconditional_jump,3,62 02 0A,522,24270
23764,0x5CD4,98,branch_candidate,unconditional_jump,3,62 01 F7,503,24270
23784,0x5CE8,98,branch_candidate,unconditional_jump,3,62 01 E3,483,24270
23803,0x5CFB,98,branch_candidate,unconditional_jump,3,62 01 D0,464,24270
23824,0x5D10,98,branch_candidate,unconditional_jump,3,62 01 BB,443,24270
