offset,offset_hex,opcode,width,value,actor_kind,operand_hex
61824,0xF180,65,2,256,eActorEnum_candidate,01 00
61865,0xF1A9,65,2,4096,,10 00
61880,0xF1B8,37,1,12,eActorEnum_candidate,0C
61899,0xF1CB,65,2,2048,,08 00
62020,0xF244,37,1,35,eActorEnum_candidate,23
62293,0xF355,37,1,16,eActorEnum_candidate,10
62300,0xF35C,37,1,19,eActorEnum_candidate,13
62729,0xF509,37,1,8,eActorEnum_candidate,08
63032,0xF638,37,1,36,eActorEnum_candidate,24
63417,0xF7B9,37,1,8,eActorEnum_candidate,08
63916,0xF9AC,37,1,32,eActorEnum_candidate,20
63924,0xF9B4,37,1,32,eActorEnum_candidate,20
63932,0xF9BC,37,1,32,eActorEnum_candidate,20
63957,0xF9D5,37,1,64,eActorEnum_candidate,40
63965,0xF9DD,37,1,64,eActorEnum_candidate,40
63973,0xF9E5,37,1,64,eActorEnum_candidate,40
63999,0xF9FF,37,1,128,eActorEnum_candidate,80
64007,0xFA07,37,1,128,eActorEnum_candidate,80
64015,0xFA0F,37,1,128,eActorEnum_candidate,80
64038,0xFA26,65,2,256,eActorEnum_candidate,01 00
64048,0xFA30,65,2,256,eActorEnum_candidate,01 00
64057,0xFA39,65,2,256,eActorEnum_candidate,01 00
64153,0xFA99,40,4,1073741824,,40 00 00 00
64377,0xFB79,37,1,8,eActorEnum_candidate,08
64402,0xFB92,37,1,9,eActorEnum_candidate,09
64456,0xFBC8,37,1,10,eActorEnum_candidate,0A
64478,0xFBDE,37,1,11,eActorEnum_candidate,0B
64504,0xFBF8,37,1,12,eActorEnum_candidate,0C
64530,0xFC12,37,1,14,eActorEnum_candidate,0E
64714,0xFCCA,37,1,62,eActorEnum_candidate,3E
64899,0xFD83,65,2,65534,,FF FE
67578,0x107FA,65,2,1311,,05 1F
67884,0x1092C,39,3,6689127,,66 11 67
