offset,offset_hex,opcode,kind,semantics,instruction_size,instruction_hex,delta,target_candidate
33752,0x83D8,98,branch_candidate,unconditional_jump,3,62 00 72,114,33869
33771,0x83EB,82,call_candidate,call2,3,52 DA 12,-9710,24064
33788,0x83FC,98,branch_candidate,unconditional_jump,3,62 00 4E,78,33869
33815,0x8417,82,call_candidate,call2,3,52 DA 12,-9710,24108
33832,0x8428,98,branch_candidate,unconditional_jump,3,62 00 22,34,33869
33846,0x8436,82,call_candidate,call2,3,52 DA 12,-9710,24139
33863,0x8447,98,branch_candidate,unconditional_jump,3,62 00 03,3,33869
33866,0x844A,98,branch_candidate,unconditional_jump,3,62 00 00,0,33869
33875,0x8453,82,call_candidate,call2,3,52 61 6B,24939,58817
33879,0x8457,99,branch_candidate,jump_false,3,63 00 0E,14,33896
33893,0x8465,98,branch_candidate,unconditional_jump,3,62 00 0B,11,33907
34240,0x85C0,83,call_candidate,call2,3,53 4E 21,20001,54244
34257,0x85D1,83,call_candidate,call2,3,53 4E 21,20001,54261
34275,0x85E3,83,call_candidate,call2,3,53 4E 21,20001,54279
34290,0x85F2,82,call_candidate,call2,3,52 41 9B,16795,51088
34294,0x85F6,99,branch_candidate,jump_false,3,63 00 01,1,34298
34300,0x85FC,83,call_candidate,call2,3,53 4E 21,20001,54304
34308,0x8604,83,call_candidate,call2,3,53 A6 8E,-22898,11413
34315,0x860B,82,call_candidate,call2,3,52 41 9B,16795,51113
34321,0x8611,82,call_candidate,call2,3,52 8A 49,-30135,4189
34327,0x8617,99,branch_candidate,jump_false,3,63 00 1F,31,34361
34336,0x8620,82,call_candidate,call2,3,52 4C F7,19703,54042
34354,0x8632,82,call_candidate,call2,3,52 86 6A,-31126,3231
34358,0x8636,98,branch_candidate,unconditional_jump,3,62 00 30,48,34409
34363,0x863B,83,call_candidate,call2,3,53 A6 8E,-22898,11468
34366,0x863E,82,call_candidate,call2,3,52 8A 49,-30135,4234
34378,0x864A,104,branch_candidate,jump_ge,3,68 00 1C,28,34409
34387,0x8653,82,call_candidate,call2,3,52 4C F7,19703,54093
34405,0x8665,82,call_candidate,call2,3,52 86 6A,-31126,3282
34424,0x8678,102,branch_candidate,jump_le,3,66 00 4F,79,34506
34531,0x86E3,99,branch_candidate,jump_false,3,63 01 38,312,34846
34853,0x8825,99,branch_candidate,jump_false,3,63 00 89,137,34993
34990,0x88AE,98,branch_candidate,unconditional_jump,3,62 00 D8,216,35209
35000,0x88B8,102,branch_candidate,jump_le,3,66 00 CE,206,35209
35226,0x899A,99,branch_candidate,jump_false,3,63 00 20,32,35261
35258,0x89BA,82,call_candidate,call2,3,52 89 C1,-30271,4990
35278,0x89CE,99,branch_candidate,jump_false,3,63 00 75,117,35398
35284,0x89D4,100,branch_candidate,jump_ne,3,64 00 24,36,35323
35320,0x89F8,98,branch_candidate,unconditional_jump,3,62 00 4B,75,35398
35326,0x89FE,99,branch_candidate,jump_false,3,63 00 24,36,35365
35362,0x8A22,98,branch_candidate,unconditional_jump,3,62 00 21,33,35398
35408,0x8A50,82,call_candidate,call2,3,52 41 4B,16715,52126
35412,0x8A54,99,branch_candidate,jump_false,3,63 00 02,2,35417
35432,0x8A68,82,call_candidate,call2,3,52 61 6B,24939,60374
35436,0x8A6C,99,branch_candidate,jump_false,3,63 00 0E,14,35453
35450,0x8A7A,98,branch_candidate,unconditional_jump,3,62 00 0B,11,35464
35862,0x8C16,98,branch_candidate,unconditional_jump,3,62 00 D8,216,36081
35877,0x8C25,98,branch_candidate,unconditional_jump,3,62 00 C9,201,36081
35892,0x8C34,98,branch_candidate,unconditional_jump,3,62 00 BA,186,36081
35909,0x8C45,98,branch_candidate,unconditional_jump,3,62 00 A9,169,36081
35927,0x8C57,98,branch_candidate,unconditional_jump,3,62 00 97,151,36081
35942,0x8C66,98,branch_candidate,unconditional_jump,3,62 00 88,136,36081
35959,0x8C77,98,branch_candidate,unconditional_jump,3,62 00 77,119,36081
35973,0x8C85,98,branch_candidate,unconditional_jump,3,62 00 69,105,36081
35990,0x8C96,98,branch_candidate,unconditional_jump,3,62 00 58,88,36081
36003,0x8CA3,98,branch_candidate,unconditional_jump,3,62 00 4B,75,36081
36020,0x8CB4,98,branch_candidate,unconditional_jump,3,62 00 3A,58,36081
36035,0x8CC3,98,branch_candidate,unconditional_jump,3,62 00 2B,43,36081
36051,0x8CD3,98,branch_candidate,unconditional_jump,3,62 00 1B,27,36081
36064,0x8CE0,98,branch_candidate,unconditional_jump,3,62 00 0E,14,36081
36078,0x8CEE,98,branch_candidate,unconditional_jump,3,62 00 00,0,36081
36107,0x8D0B,99,branch_candidate,jump_false,3,63 00 01,1,36111
36119,0x8D17,104,branch_candidate,jump_ge,3,68 01 83,387,36509
36132,0x8D24,104,branch_candidate,jump_ge,3,68 01 6D,365,36500
36197,0x8D65,98,branch_candidate,unconditional_jump,3,62 00 6E,110,36310
36215,0x8D77,98,branch_candidate,unconditional_jump,3,62 00 5C,92,36310
36232,0x8D88,98,branch_candidate,unconditional_jump,3,62 00 4B,75,36310
36257,0x8DA1,98,branch_candidate,unconditional_jump,3,62 00 32,50,36310
36277,0x8DB5,98,branch_candidate,unconditional_jump,3,62 00 1E,30,36310
36307,0x8DD3,98,branch_candidate,unconditional_jump,3,62 00 00,0,36310
36352,0x8E00,98,branch_candidate,unconditional_jump,3,62 00 68,104,36459
36375,0x8E17,98,branch_candidate,unconditional_jump,3,62 00 5A,90,36468
36397,0x8E2D,98,branch_candidate,unconditional_jump,3,62 00 44,68,36468
36423,0x8E47,98,branch_candidate,unconditional_jump,3,62 00 2A,42,36468
36442,0x8E5A,98,branch_candidate,unconditional_jump,3,62 00 17,23,36468
36456,0x8E68,98,branch_candidate,unconditional_jump,3,62 00 09,9,36468
36465,0x8E71,98,branch_candidate,unconditional_jump,3,62 00 00,0,36468
36497,0x8E91,98,branch_candidate,unconditional_jump,3,62 FE 89,-375,36125
36506,0x8E9A,98,branch_candidate,unconditional_jump,3,62 FE 75,-395,36114
36520,0x8EA8,104,branch_candidate,jump_ge,3,68 00 93,147,36670
36533,0x8EB5,99,branch_candidate,jump_false,3,63 00 7D,125,36661
36549,0x8EC5,82,call_candidate,call2,3,52 8F 3F,-28865,7687
36667,0x8F3B,98,branch_candidate,unconditional_jump,3,62 FF 65,-155,36515
36741,0x8F85,99,branch_candidate,jump_false,3,63 00 03,3,36747
36744,0x8F88,98,branch_candidate,unconditional_jump,3,62 00 00,0,36747
36768,0x8FA0,82,call_candidate,call2,3,52 41 9B,16795,53566
36772,0x8FA4,99,branch_candidate,jump_false,3,63 00 01,1,36776
36779,0x8FAB,99,branch_candidate,jump_false,3,63 02 62,610,37392
36784,0x8FB0,82,call_candidate,call2,3,52 9C AB,-25429,11358
36836,0x8FE4,99,branch_candidate,jump_false,3,63 00 30,48,36887
36855,0x8FF7,82,call_candidate,call2,3,52 84 4E,-31666,5192
36909,0x902D,98,branch_candidate,unconditional_jump,3,62 01 6C,364,37276
36914,0x9032,83,call_candidate,call2,3,53 4E 21,20001,56918
36927,0x903F,83,call_candidate,call2,3,53 4E 21,20001,56931
36962,0x9062,102,branch_candidate,jump_le,3,66 00 2B,43,37008
36978,0x9072,82,call_candidate,call2,3,52 84 4E,-31666,5315
37010,0x9092,82,call_candidate,call2,3,52 58 CB,22731,59744
37026,0x90A2,83,call_candidate,call2,3,53 4E 21,20001,57030
37062,0x90C6,99,branch_candidate,jump_false,3,63 00 2A,42,37107
37078,0x90D6,82,call_candidate,call2,3,52 84 4E,-31666,5415
37107,0x90F3,98,branch_candidate,unconditional_jump,3,62 00 A6,166,37276
37113,0x90F9,83,call_candidate,call2,3,53 4E 21,20001,57117
37162,0x912A,102,branch_candidate,jump_le,3,66 00 2B,43,37208
37178,0x913A,82,call_candidate,call2,3,52 84 4E,-31666,5515
37220,0x9164,99,branch_candidate,jump_false,3,63 00 2A,42,37265
37236,0x9174,82,call_candidate,call2,3,52 84 4E,-31666,5573
37273,0x9199,98,branch_candidate,unconditional_jump,3,62 00 00,0,37276
37289,0x91A9,82,call_candidate,call2,3,52 9A E3,-25885,11407
37297,0x91B1,100,branch_candidate,jump_ne,3,64 00 1C,28,37328
37304,0x91B8,82,call_candidate,call2,3,52 92 35,-28107,9200
37310,0x91BE,100,branch_candidate,jump_ne,3,64 00 0F,15,37328
37319,0x91C7,99,branch_candidate,jump_false,3,63 00 06,6,37328
37370,0x91FA,99,branch_candidate,jump_false,3,63 00 09,9,37382
37375,0x91FF,82,call_candidate,call2,3,52 8A 63,-30109,7269
37435,0x923B,82,call_candidate,call2,3,52 9A D4,-25900,11538
37449,0x9249,99,branch_candidate,jump_false,3,63 00 01,1,37453
37457,0x9251,82,call_candidate,call2,3,52 62 B9,25273,62733
37460,0x9254,99,branch_candidate,jump_false,3,63 00 06,6,37469
37472,0x9260,99,branch_candidate,jump_false,3,63 00 10,16,37491
37494,0x9276,100,branch_candidate,jump_ne,3,64 00 01,1,37498
37499,0x927B,83,call_candidate,call2,3,53 4E 21,20001,57503
37504,0x9280,82,call_candidate,call2,3,52 9A 3E,-26050,11457
37515,0x928B,102,branch_candidate,jump_le,3,66 00 08,8,37526
37529,0x9299,99,branch_candidate,jump_false,3,63 00 27,39,37571
37535,0x929F,82,call_candidate,call2,3,52 98 92,-26478,11060
37543,0x92A7,99,branch_candidate,jump_false,3,63 00 16,22,37568
37551,0x92AF,83,call_candidate,call2,3,53 3F 2F,16175,53729
37555,0x92B3,99,branch_candidate,jump_false,3,63 00 0A,10,37568
37565,0x92BD,83,call_candidate,call2,3,53 3B 10,15120,52688
37568,0x92C0,98,branch_candidate,unconditional_jump,3,62 00 09,9,37580
37576,0x92C8,82,call_candidate,call2,3,52 80 5E,-32674,4905
37582,0x92CE,82,call_candidate,call2,3,52 40 DC,16604,54189
37589,0x92D5,83,call_candidate,call2,3,53 4E 21,20001,57593
37637,0x9305,98,branch_candidate,unconditional_jump,3,62 01 00,256,37896
37645,0x930D,103,branch_candidate,jump_lt,3,67 00 21,33,37681
37660,0x931C,82,call_candidate,call2,3,52 98 03,-26621,11042
37664,0x9320,82,call_candidate,call2,3,52 96 73,-27021,10646
37678,0x932E,82,call_candidate,call2,3,52 94 09,-27639,10042
37681,0x9331,98,branch_candidate,unconditional_jump,3,62 00 D4,212,37896
37689,0x9339,103,branch_candidate,jump_lt,3,67 00 21,33,37725
37704,0x9348,82,call_candidate,call2,3,52 98 03,-26621,11086
37708,0x934C,82,call_candidate,call2,3,52 96 73,-27021,10690
37722,0x935A,82,call_candidate,call2,3,52 94 09,-27639,10086
37725,0x935D,98,branch_candidate,unconditional_jump,3,62 00 A8,168,37896
37733,0x9365,103,branch_candidate,jump_lt,3,67 00 21,33,37769
37748,0x9374,82,call_candidate,call2,3,52 98 03,-26621,11130
37752,0x9378,82,call_candidate,call2,3,52 96 73,-27021,10734
37766,0x9386,82,call_candidate,call2,3,52 94 09,-27639,10130
37769,0x9389,98,branch_candidate,unconditional_jump,3,62 00 7C,124,37896
37777,0x9391,103,branch_candidate,jump_lt,3,67 00 21,33,37813
37792,0x93A0,82,call_candidate,call2,3,52 98 03,-26621,11174
37796,0x93A4,82,call_candidate,call2,3,52 96 73,-27021,10778
37810,0x93B2,82,call_candidate,call2,3,52 94 09,-27639,10174
37813,0x93B5,98,branch_candidate,unconditional_jump,3,62 00 50,80,37896
37821,0x93BD,103,branch_candidate,jump_lt,3,67 00 42,66,37890
37836,0x93CC,82,call_candidate,call2,3,52 98 03,-26621,11218
37840,0x93D0,82,call_candidate,call2,3,52 96 73,-27021,10822
37854,0x93DE,82,call_candidate,call2,3,52 94 09,-27639,10218
37872,0x93F0,99,branch_candidate,jump_false,3,63 00 0F,15,37890
37881,0x93F9,99,branch_candidate,jump_false,3,63 00 06,6,37890
37890,0x9402,98,branch_candidate,unconditional_jump,3,62 00 03,3,37896
37893,0x9405,98,branch_candidate,unconditional_jump,3,62 00 00,0,37896
37942,0x9436,98,branch_candidate,unconditional_jump,3,62 01 59,345,38290
38011,0x947B,98,branch_candidate,unconditional_jump,3,62 01 17,279,38293
38080,0x94C0,98,branch_candidate,unconditional_jump,3,62 00 D2,210,38293
38149,0x9505,98,branch_candidate,unconditional_jump,3,62 00 8D,141,38293
38218,0x954A,98,branch_candidate,unconditional_jump,3,62 00 48,72,38293
38287,0x958F,98,branch_candidate,unconditional_jump,3,62 00 03,3,38293
38290,0x9592,98,branch_candidate,unconditional_jump,3,62 00 00,0,38293
38339,0x95C3,98,branch_candidate,unconditional_jump,3,62 00 A9,169,38511
38402,0x9602,99,branch_candidate,jump_false,3,63 00 09,9,38414
38411,0x960B,98,branch_candidate,unconditional_jump,3,62 00 06,6,38420
38434,0x9622,98,branch_candidate,unconditional_jump,3,62 00 4D,77,38514
38508,0x966C,98,branch_candidate,unconditional_jump,3,62 00 03,3,38514
38511,0x966F,98,branch_candidate,unconditional_jump,3,62 00 00,0,38514
38529,0x9681,102,branch_candidate,jump_le,3,66 00 3F,63,38595
38620,0x96DC,99,branch_candidate,jump_false,3,63 00 A1,161,38784
38791,0x9787,82,call_candidate,call2,3,52 86 6A,-31126,7668
38795,0x978B,82,call_candidate,call2,3,52 6C 7D,27773,66571
38885,0x97E5,99,branch_candidate,jump_false,3,63 00 0E,14,38902
38899,0x97F3,98,branch_candidate,unconditional_jump,3,62 00 0B,11,38913
38960,0x9830,98,branch_candidate,unconditional_jump,3,62 00 54,84,39047
38974,0x983E,98,branch_candidate,unconditional_jump,3,62 00 46,70,39047
38988,0x984C,98,branch_candidate,unconditional_jump,3,62 00 38,56,39047
39002,0x985A,98,branch_candidate,unconditional_jump,3,62 00 2A,42,39047
39016,0x9868,98,branch_candidate,unconditional_jump,3,62 00 1C,28,39047
39030,0x9876,98,branch_candidate,unconditional_jump,3,62 00 0E,14,39047
39044,0x9884,98,branch_candidate,unconditional_jump,3,62 00 00,0,39047
39069,0x989D,82,call_candidate,call2,3,52 80 5E,-32674,6398
39082,0x98AA,102,branch_candidate,jump_le,3,66 00 42,66,39151
39154,0x98F2,104,branch_candidate,jump_ge,3,68 00 66,102,39259
39262,0x995E,82,call_candidate,call2,3,52 6E 42,28226,67491
39270,0x9966,103,branch_candidate,jump_lt,3,67 00 79,121,39394
39298,0x9982,99,branch_candidate,jump_false,3,63 00 5D,93,39394
39394,0x99E2,82,call_candidate,call2,3,52 6C 7D,27773,67170
39493,0x9A45,82,call_candidate,call2,3,52 9A 94,-25964,13532
39503,0x9A4F,82,call_candidate,call2,3,52 9A 54,-26028,13478
39516,0x9A5C,100,branch_candidate,jump_ne,3,64 00 28,40,39559
39580,0x9A9C,100,branch_candidate,jump_ne,3,64 00 28,40,39623
39671,0x9AF7,99,branch_candidate,jump_false,3,63 00 06,6,39680
39677,0x9AFD,98,branch_candidate,unconditional_jump,3,62 00 1B,27,39707
39695,0x9B0F,99,branch_candidate,jump_false,3,63 00 06,6,39704
39701,0x9B15,98,branch_candidate,unconditional_jump,3,62 00 03,3,39707
39739,0x9B3B,98,branch_candidate,unconditional_jump,3,62 01 20,288,40030
39755,0x9B4B,99,branch_candidate,jump_false,3,63 00 06,6,39764
39761,0x9B51,98,branch_candidate,unconditional_jump,3,62 00 19,25,39789
39777,0x9B61,99,branch_candidate,jump_false,3,63 00 06,6,39786
39783,0x9B67,98,branch_candidate,unconditional_jump,3,62 00 03,3,39789
39803,0x9B7B,103,branch_candidate,jump_lt,3,67 00 06,6,39812
39809,0x9B81,98,branch_candidate,unconditional_jump,3,62 00 1A,26,39838
39826,0x9B92,103,branch_candidate,jump_lt,3,67 00 06,6,39835
39832,0x9B98,98,branch_candidate,unconditional_jump,3,62 00 03,3,39838
39838,0x9B9E,98,branch_candidate,unconditional_jump,3,62 00 E4,228,40069
39854,0x9BAE,99,branch_candidate,jump_false,3,63 00 06,6,39863
39860,0x9BB4,98,branch_candidate,unconditional_jump,3,62 00 19,25,39888
39876,0x9BC4,99,branch_candidate,jump_false,3,63 00 06,6,39885
39882,0x9BCA,98,branch_candidate,unconditional_jump,3,62 00 03,3,39888
39901,0x9BDD,103,branch_candidate,jump_lt,3,67 00 07,7,39911
39908,0x9BE4,98,branch_candidate,unconditional_jump,3,62 00 11,17,39928
39914,0x9BEA,103,branch_candidate,jump_lt,3,67 00 07,7,39924
39921,0x9BF1,98,branch_candidate,unconditional_jump,3,62 00 04,4,39928
39928,0x9BF8,98,branch_candidate,unconditional_jump,3,62 00 8A,138,40069
39944,0x9C08,99,branch_candidate,jump_false,3,63 00 06,6,39953
39950,0x9C0E,98,branch_candidate,unconditional_jump,3,62 00 19,25,39978
39966,0x9C1E,99,branch_candidate,jump_false,3,63 00 06,6,39975
39972,0x9C24,98,branch_candidate,unconditional_jump,3,62 00 03,3,39978
39992,0x9C38,103,branch_candidate,jump_lt,3,67 00 06,6,40001
39998,0x9C3E,98,branch_candidate,unconditional_jump,3,62 00 1A,26,40027
40015,0x9C4F,103,branch_candidate,jump_lt,3,67 00 06,6,40024
40021,0x9C55,98,branch_candidate,unconditional_jump,3,62 00 03,3,40027
40027,0x9C5B,98,branch_candidate,unconditional_jump,3,62 00 27,39,40069
40039,0x9C67,100,branch_candidate,jump_ne,3,64 00 07,7,40049
40046,0x9C6E,98,branch_candidate,unconditional_jump,3,62 00 11,17,40066
40052,0x9C74,100,branch_candidate,jump_ne,3,64 00 07,7,40062
40059,0x9C7B,98,branch_candidate,unconditional_jump,3,62 00 04,4,40066
40066,0x9C82,98,branch_candidate,unconditional_jump,3,62 00 00,0,40069
40083,0x9C93,103,branch_candidate,jump_lt,3,67 00 07,7,40093
40090,0x9C9A,98,branch_candidate,unconditional_jump,3,62 00 0A,10,40103
40096,0x9CA0,103,branch_candidate,jump_lt,3,67 00 04,4,40103
40236,0x9D2C,98,branch_candidate,unconditional_jump,3,62 00 0F,15,40254
40241,0x9D31,98,branch_candidate,unconditional_jump,3,62 00 0A,10,40254
40246,0x9D36,98,branch_candidate,unconditional_jump,3,62 00 05,5,40254
40251,0x9D3B,98,branch_candidate,unconditional_jump,3,62 00 00,0,40254
40282,0x9D5A,99,branch_candidate,jump_false,3,63 00 03,3,40288
40285,0x9D5D,98,branch_candidate,unconditional_jump,3,62 00 00,0,40288
40300,0x9D6C,82,call_candidate,call2,3,52 41 9B,16795,57098
40304,0x9D70,99,branch_candidate,jump_false,3,63 00 01,1,40308
40311,0x9D77,99,branch_candidate,jump_false,3,63 00 01,1,40315
40661,0x9ED5,98,branch_candidate,unconditional_jump,3,62 03 58,856,41520
40668,0x9EDC,82,call_candidate,call2,3,52 92 35,-28107,12564
40671,0x9EDF,98,branch_candidate,unconditional_jump,3,62 03 51,849,41523
40678,0x9EE6,82,call_candidate,call2,3,52 92 35,-28107,12574
40684,0x9EEC,82,call_candidate,call2,3,52 A9 A6,-22106,18581
40688,0x9EF0,98,branch_candidate,unconditional_jump,3,62 03 40,832,41523
40695,0x9EF7,82,call_candidate,call2,3,52 A9 A6,-22106,18592
40703,0x9EFF,82,call_candidate,call2,3,52 92 35,-28107,12599
40710,0x9F06,82,call_candidate,call2,3,52 A2 34,-24012,16701
40713,0x9F09,98,branch_candidate,unconditional_jump,3,62 03 27,807,41523
40720,0x9F10,82,call_candidate,call2,3,52 92 35,-28107,12616
40727,0x9F17,82,call_candidate,call2,3,52 A2 34,-24012,16718
40730,0x9F1A,98,branch_candidate,unconditional_jump,3,62 03 16,790,41523
40737,0x9F21,82,call_candidate,call2,3,52 92 35,-28107,12633
40740,0x9F24,98,branch_candidate,unconditional_jump,3,62 03 0C,780,41523
40747,0x9F2B,82,call_candidate,call2,3,52 A9 A6,-22106,18644
40755,0x9F33,82,call_candidate,call2,3,52 92 35,-28107,12651
40758,0x9F36,98,branch_candidate,unconditional_jump,3,62 02 FA,762,41523
40764,0x9F3C,82,call_candidate,call2,3,52 A9 A6,-22106,18661
40772,0x9F44,82,call_candidate,call2,3,52 A2 34,-24012,16763
40775,0x9F47,98,branch_candidate,unconditional_jump,3,62 02 E9,745,41523
40782,0x9F4E,82,call_candidate,call2,3,52 92 35,-28107,12678
40789,0x9F55,82,call_candidate,call2,3,52 A2 34,-24012,16780
40792,0x9F58,98,branch_candidate,unconditional_jump,3,62 02 D8,728,41523
40798,0x9F5E,82,call_candidate,call2,3,52 A9 A6,-22106,18695
40806,0x9F66,82,call_candidate,call2,3,52 92 35,-28107,12702
40809,0x9F69,98,branch_candidate,unconditional_jump,3,62 02 C7,711,41523
40816,0x9F70,82,call_candidate,call2,3,52 92 35,-28107,12712
40819,0x9F73,98,branch_candidate,unconditional_jump,3,62 02 BD,701,41523
40826,0x9F7A,82,call_candidate,call2,3,52 A2 34,-24012,16817
40829,0x9F7D,98,branch_candidate,unconditional_jump,3,62 02 B3,691,41523
40836,0x9F84,82,call_candidate,call2,3,52 A9 A6,-22106,18733
40844,0x9F8C,82,call_candidate,call2,3,52 92 35,-28107,12740
40847,0x9F8F,98,branch_candidate,unconditional_jump,3,62 02 A1,673,41523
40854,0x9F96,82,call_candidate,call2,3,52 A9 A6,-22106,18751
40862,0x9F9E,82,call_candidate,call2,3,52 92 35,-28107,12758
40865,0x9FA1,98,branch_candidate,unconditional_jump,3,62 02 8F,655,41523
40872,0x9FA8,82,call_candidate,call2,3,52 92 35,-28107,12768
40879,0x9FAF,82,call_candidate,call2,3,52 A2 34,-24012,16870
40882,0x9FB2,98,branch_candidate,unconditional_jump,3,62 02 7E,638,41523
40889,0x9FB9,82,call_candidate,call2,3,52 92 35,-28107,12785
40892,0x9FBC,98,branch_candidate,unconditional_jump,3,62 02 74,628,41523
40899,0x9FC3,82,call_candidate,call2,3,52 92 35,-28107,12795
40902,0x9FC6,98,branch_candidate,unconditional_jump,3,62 02 6A,618,41523
40909,0x9FCD,82,call_candidate,call2,3,52 A2 34,-24012,16900
40912,0x9FD0,98,branch_candidate,unconditional_jump,3,62 02 60,608,41523
40919,0x9FD7,82,call_candidate,call2,3,52 A9 A6,-22106,18816
40927,0x9FDF,82,call_candidate,call2,3,52 92 35,-28107,12823
40934,0x9FE6,82,call_candidate,call2,3,52 A2 34,-24012,16925
40937,0x9FE9,98,branch_candidate,unconditional_jump,3,62 02 47,583,41523
40944,0x9FF0,82,call_candidate,call2,3,52 A9 A6,-22106,18841
40952,0x9FF8,82,call_candidate,call2,3,52 92 35,-28107,12848
40959,0x9FFF,82,call_candidate,call2,3,52 A2 34,-24012,16950
40962,0xA002,98,branch_candidate,unconditional_jump,3,62 02 2E,558,41523
40969,0xA009,82,call_candidate,call2,3,52 A9 A6,-22106,18866
40977,0xA011,82,call_candidate,call2,3,52 92 35,-28107,12873
40984,0xA018,82,call_candidate,call2,3,52 A2 34,-24012,16975
40987,0xA01B,98,branch_candidate,unconditional_jump,3,62 02 15,533,41523
40994,0xA022,82,call_candidate,call2,3,52 92 35,-28107,12890
40997,0xA025,98,branch_candidate,unconditional_jump,3,62 02 0B,523,41523
41004,0xA02C,82,call_candidate,call2,3,52 A2 34,-24012,16995
41007,0xA02F,98,branch_candidate,unconditional_jump,3,62 02 01,513,41523
41014,0xA036,82,call_candidate,call2,3,52 A2 34,-24012,17005
41020,0xA03C,82,call_candidate,call2,3,52 A9 A6,-22106,18917
41024,0xA040,98,branch_candidate,unconditional_jump,3,62 01 F0,496,41523
41030,0xA046,82,call_candidate,call2,3,52 A9 A6,-22106,18927
41038,0xA04E,82,call_candidate,call2,3,52 92 35,-28107,12934
41041,0xA051,98,branch_candidate,unconditional_jump,3,62 01 DF,479,41523
41048,0xA058,82,call_candidate,call2,3,52 A2 34,-24012,17039
41055,0xA05F,82,call_candidate,call2,3,52 92 35,-28107,12951
41058,0xA062,98,branch_candidate,unconditional_jump,3,62 01 CE,462,41523
41065,0xA069,82,call_candidate,call2,3,52 A9 A6,-22106,18962
41073,0xA071,82,call_candidate,call2,3,52 92 35,-28107,12969
41080,0xA078,82,call_candidate,call2,3,52 A2 34,-24012,17071
41083,0xA07B,98,branch_candidate,unconditional_jump,3,62 01 B5,437,41523
41090,0xA082,82,call_candidate,call2,3,52 A9 A6,-22106,18987
41098,0xA08A,82,call_candidate,call2,3,52 92 35,-28107,12994
41101,0xA08D,98,branch_candidate,unconditional_jump,3,62 01 A3,419,41523
41108,0xA094,82,call_candidate,call2,3,52 A9 A6,-22106,19005
41116,0xA09C,82,call_candidate,call2,3,52 92 35,-28107,13012
41119,0xA09F,98,branch_candidate,unconditional_jump,3,62 01 91,401,41523
41126,0xA0A6,82,call_candidate,call2,3,52 92 35,-28107,13022
41129,0xA0A9,98,branch_candidate,unconditional_jump,3,62 01 87,391,41523
41136,0xA0B0,82,call_candidate,call2,3,52 92 35,-28107,13032
41143,0xA0B7,82,call_candidate,call2,3,52 A2 34,-24012,17134
41146,0xA0BA,98,branch_candidate,unconditional_jump,3,62 01 76,374,41523
41153,0xA0C1,82,call_candidate,call2,3,52 92 35,-28107,13049
41160,0xA0C8,82,call_candidate,call2,3,52 A2 34,-24012,17151
41163,0xA0CB,98,branch_candidate,unconditional_jump,3,62 01 65,357,41523
41170,0xA0D2,82,call_candidate,call2,3,52 92 35,-28107,13066
41177,0xA0D9,82,call_candidate,call2,3,52 A2 34,-24012,17168
41180,0xA0DC,98,branch_candidate,unconditional_jump,3,62 01 54,340,41523
41187,0xA0E3,82,call_candidate,call2,3,52 92 35,-28107,13083
41194,0xA0EA,82,call_candidate,call2,3,52 A2 34,-24012,17185
41197,0xA0ED,98,branch_candidate,unconditional_jump,3,62 01 43,323,41523
41204,0xA0F4,82,call_candidate,call2,3,52 92 35,-28107,13100
41211,0xA0FB,82,call_candidate,call2,3,52 A2 34,-24012,17202
41214,0xA0FE,98,branch_candidate,unconditional_jump,3,62 01 32,306,41523
41221,0xA105,82,call_candidate,call2,3,52 92 35,-28107,13117
41224,0xA108,98,branch_candidate,unconditional_jump,3,62 01 28,296,41523
41231,0xA10F,82,call_candidate,call2,3,52 A9 A6,-22106,19128
41239,0xA117,82,call_candidate,call2,3,52 92 35,-28107,13135
41242,0xA11A,98,branch_candidate,unconditional_jump,3,62 01 16,278,41523
41249,0xA121,82,call_candidate,call2,3,52 A9 A6,-22106,19146
41258,0xA12A,82,call_candidate,call2,3,52 92 35,-28107,13154
41261,0xA12D,98,branch_candidate,unconditional_jump,3,62 01 03,259,41523
41268,0xA134,82,call_candidate,call2,3,52 92 35,-28107,13164
41275,0xA13B,82,call_candidate,call2,3,52 A2 34,-24012,17266
41278,0xA13E,98,branch_candidate,unconditional_jump,3,62 00 F2,242,41523
41286,0xA146,82,call_candidate,call2,3,52 92 35,-28107,13182
41293,0xA14D,82,call_candidate,call2,3,52 A2 34,-24012,17284
41296,0xA150,98,branch_candidate,unconditional_jump,3,62 00 E0,224,41523
41304,0xA158,82,call_candidate,call2,3,52 92 35,-28107,13200
41311,0xA15F,82,call_candidate,call2,3,52 A2 34,-24012,17302
41314,0xA162,98,branch_candidate,unconditional_jump,3,62 00 CE,206,41523
41322,0xA16A,82,call_candidate,call2,3,52 92 35,-28107,13218
41329,0xA171,82,call_candidate,call2,3,52 A2 34,-24012,17320
41332,0xA174,98,branch_candidate,unconditional_jump,3,62 00 BC,188,41523
41340,0xA17C,82,call_candidate,call2,3,52 92 35,-28107,13236
41347,0xA183,82,call_candidate,call2,3,52 A2 34,-24012,17338
41350,0xA186,98,branch_candidate,unconditional_jump,3,62 00 AA,170,41523
41357,0xA18D,82,call_candidate,call2,3,52 92 35,-28107,13253
41364,0xA194,82,call_candidate,call2,3,52 A2 34,-24012,17355
41367,0xA197,98,branch_candidate,unconditional_jump,3,62 00 99,153,41523
41374,0xA19E,82,call_candidate,call2,3,52 A2 34,-24012,17365
41381,0xA1A5,82,call_candidate,call2,3,52 A9 A6,-22106,19278
