offset,offset_hex,length,text,population_term,string_class
58664,0xE528,8,pickdoor,,unknown
58692,0xE544,5,",GJ+7",,unknown
58741,0xE575,14,Invalid layout,,debug/display text
58756,0xE584,4,",BK7",,unknown
58765,0xE58D,62,o=$/content/scripting/gringo/SimpleGringo/Player_Lockpick_Door,,unknown
58831,0xE5CF,8,"2TS ,OL+",,debug/display text
58853,0xE5E5,10,droplocker,,unknown
58883,0xE603,5,",GJ+7",,unknown
58932,0xE634,14,Invalid layout,,debug/display text
58947,0xE643,4,",BK7",,unknown
58956,0xE64C,33,o $/fragments/p_gen_footlocker01x,,debug/display text
58999,0xE677,4,",QM7",,unknown
59010,0xE682,16,stand_open_chest,,unknown
59027,0xE693,7,",EN,BO7",,unknown
59039,0xE69F,68,oC$/content/scripting/gringo/SimpleGringo/Player_Lockpick_Footlocker,,unknown
59124,0xE6F4,7,"TS ,OP+",,debug/display text
59145,0xE709,9,killbunny,,unknown
59174,0xE726,5,",GJ+7",,unknown
59223,0xE757,14,Invalid layout,,debug/display text
59238,0xE766,4,",BK7",,unknown
59247,0xE76F,60,o;$/content/scripting/gringo/SimpleGringo/mex_gutRabbit_link,,unknown
59316,0xE7B4,4,",OL7",,unknown
59339,0xE7CB,4,",OD7",,unknown
59353,0xE7D9,8,UseCase1,,unknown
59365,0xE7E5,5,",MQ+7",,unknown
59381,0xE7F5,11,Invalid guy,,debug/display text
59410,0xE812,10,bullriding,,unknown
59426,0xE822,45,8o+$/content/Ambient/JobSystem/Job_bullriding,,unknown
59477,0xE855,4,",II+",,unknown
59495,0xE867,8,playsong,,unknown
59546,0xE89A,4,",NRo",,unknown
59551,0xE89F,8,Playing ,,debug/display text
59587,0xE8C3,61,@o;Please use in the following format: playsong songname mood,,debug/display text
59669,0xE915,19,show_locked_weapons,,unknown
59707,0xE93B,4,",CS,",,unknown
59723,0xE94B,10, - LOCKED!,,debug/display text
59742,0xE95E,12,  - unlocked,,debug/display text
59784,0xE988,16,ai_ignore_player,,unknown
59828,0xE9B4,4,",E1c",,unknown
59838,0xE9BE,5,",CT+b",,unknown
59851,0xE9CB,4,",E1c",,unknown
59857,0xE9D1,4,",@Ub",,unknown
59870,0xE9DE,4,",E1c",,unknown
59880,0xE9E8,5,",CT+b",,unknown
59895,0xE9F7,4,",E1c",,unknown
59901,0xE9FD,4,",@Ub",,unknown
59906,0xEA02,42,-o(Must provide 0 or 1 to toggle off or on,,debug/display text
59954,0xEA32,42,-o(Must provide 0 or 1 to toggle off or on,,debug/display text
60014,0xEA6E,6,remove,,unknown
60101,0xEAC5,4,",CS7",,unknown
60118,0xEAD6,4,",E1c",,unknown
60130,0xEAE2,25,removing from the player ,,debug/display text
60159,0xEAFF,6,"8&,CS,",,unknown
60174,0xEB0E,6,"8&,DV8",,unknown
60196,0xEB24,29,Could not remove from player ,,debug/display text
60244,0xEB54,5,AMMO_,,unknown
60278,0xEB76,5,AMMO_,,unknown
60284,0xEB7C,5,7)r@8,,unknown
60290,0xEB82,10,",CW7)t@7),",,unknown
60305,0xEB91,6,"7),E1c",,unknown
60319,0xEB9F,25,removing from the player ,,debug/display text
60348,0xEBBC,6,"89,CW,",,unknown
60362,0xEBCA,4,9(8(,,unknown
60368,0xEBD0,4,9(8(,,unknown
60381,0xEBDD,4,898(,,unknown
60387,0xEBE3,4,",J'o",,unknown
60392,0xEBE8,4, - x,,debug/display text
60425,0xEC09,4,",J',",,unknown
60448,0xEC20,29,Could not remove from player ,,debug/display text
60496,0xEC50,5,ITEM_,,unknown
60528,0xEC70,5,ITEM_,,unknown
60534,0xEC76,5,7:r@8,,unknown
60543,0xEC7F,7,7:t@7:7,,unknown
60551,0xEC87,4,",E1c",,unknown
60563,0xEC93,21,removing from player ,,debug/display text
60595,0xECB3,4, - x,,debug/display text
60606,0xECBE,7,",C39K8K",,unknown
60618,0xECCA,7,9L8L8Ki,,unknown
60665,0xECF9,36,"/o""Could not remove from the player ",,debug/display text
60779,0xED6B,4,",DV8",,unknown
60795,0xED7B,37,",BXo!Took all the player's stuff away",,debug/display text
60841,0xEDA9,64,Co>remove must be followed by an item of type WE_ ITEM_ or AMMO_,,debug/display text
60911,0xEDEF,54,9o4Must provide an item name to remove from the player,,debug/display text
60983,0xEE37,4,give,,unknown
61042,0xEE72,4,S%'9,,debug/display text
61072,0xEE90,4,",CS7",,unknown
61089,0xEEA1,4,",E1c",,unknown
61101,0xEEAD,18,Giving the player ,,debug/display text
61123,0xEEC3,6,"8G,CS,",,unknown
61157,0xEEE5,7,givewna,,unknown
61171,0xEEF3,9,"8G,C&9H8H",,unknown
61183,0xEEFF,36,"Io""Being nice and giving the player ",,debug/display text
61223,0xEF27,6,"8H,CW,",,unknown
61251,0xEF43,4,",J'b",,unknown
61256,0xEF48,65,"Go?Weapon doesn't have a valid ammo type, so not able to be nice.",,debug/display text
61345,0xEFA1,22,Could not give player ,,debug/display text
61386,0xEFCA,5,AMMO_,,unknown
61416,0xEFE8,5,AMMO_,,unknown
61422,0xEFEE,5,7'r@8,,unknown
61428,0xEFF4,10,",CW7't@7',",,unknown
61443,0xF003,6,"7',E1c",,unknown
61457,0xF011,18,Giving the player ,,debug/display text
61479,0xF027,6,"8J,CW,",,unknown
61493,0xF035,4,9I8I,,unknown
61506,0xF042,4,8J8I,,unknown
61512,0xF048,4,",J'o",,unknown
61517,0xF04D,4, - x,,debug/display text
61550,0xF06E,4,",J',",,unknown
61573,0xF085,22,Could not give player ,,debug/display text
61614,0xF0AE,5,ITEM_,,unknown
61646,0xF0CE,5,ITEM_,,unknown
61652,0xF0D4,5,77r@8,,unknown
61661,0xF0DD,7,77t@777,,unknown
61669,0xF0E5,4,",E1c",,unknown
61681,0xF0F1,14,Giving player ,,debug/display text
61706,0xF10A,4, - x,,debug/display text
61740,0xF12C,7,",C39L8L",,unknown
61752,0xF138,7,9M8M8Li,,unknown
61761,0xF141,4,8KS[,,debug/display text
61773,0xF14D,5,G+8M=,,unknown
61792,0xF160,4,8KS[,,debug/display text
61830,0xF186,26,Could not give the player ,,debug/display text
61875,0xF1B3,4,LIST,,unknown
61896,0xF1C8,8,WEAPONS:,,unknown
61933,0xF1ED,4,",CS7",,unknown
61968,0xF210,5,AMMO:,,unknown
61992,0xF228,5,AMMO_,,unknown
61998,0xF22E,5,7'r@8,,unknown
62004,0xF234,10,",CW7't@7',",,unknown
62016,0xF240,4,"+7',",,unknown
62039,0xF257,6,ITEMS:,,unknown
62066,0xF272,5,ITEM_,,unknown
62072,0xF278,5,77r@8,,unknown
62081,0xF281,7,"77t@77,",,unknown
62165,0xF2D5,8,"9G8G,CSo",,unknown
62174,0xF2DE,7,DEFAULT,,unknown
62186,0xF2EA,6,"8G,CSo",,unknown
62193,0xF2F1,6,TURRET,,unknown
62205,0xF2FD,6,"8G,CSo",,unknown
62212,0xF304,6,CANNON,,unknown
62224,0xF310,6,"8G,CSo",,unknown
62231,0xF317,4,TEST,,unknown
62241,0xF321,6,"8G,CSo",,unknown
62248,0xF328,10,DUALPISTOL,,unknown
62323,0xF373,4,",J'8",,unknown
62370,0xF3A2,38,o%Gave the player friggin' everything.,,debug/display text
62437,0xF3E5,4,",@Y7",,unknown
62447,0xF3EF,7,",EZ+,A[",,debug/display text
62459,0xF3FB,4,",C\7",,unknown
62468,0xF404,7,",C39N8N",,unknown
62505,0xF429,51,6o1GIVE $ must be followed by a valid dollar amount,,debug/display text
62560,0xF460,4,",@Yb",,unknown
62565,0xF465,62,Ao<GIVE must be followed by an item of type WE_ ITEM_ or AMMO_,,debug/display text
62633,0xF4A9,50,5o0Must provide an item name to give to the player,,debug/display text
62697,0xF4E9,4,SN!9,,debug/display text
62703,0xF4EF,4,SN!8,,debug/display text
62760,0xF528,35,"o""HUD_MENU_MESSAGE_BOX_ALERT_MASTER",,unknown
62801,0xF551,9,MoneyText,,unknown
62813,0xF55D,13,Dmoney_amount,,unknown
62828,0xF56C,4,"SN!,",,debug/display text
62856,0xF588,11,%-1+7:%-1+7,,debug/display text
62968,0xF5F8,6,u7h> 7,,debug/display text
63162,0xF6BA,51,xo1BOUNTYHUNTER_FILL_DATA_BY_DIFFICULTY found actor,,likely logic anchor
63219,0xF6F3,16,With ActorEnum: ,,likely logic anchor
63244,0xF70C,4,",C],",,debug/display text
63259,0xF71B,6,%PAN 7,,debug/display text
63285,0xF735,28,There's something wrong here,,debug/display text
63323,0xF75B,65,o@BOUNTYHUNTER_FILL_DATA_BY_DIFFICULTY did not find a valid actor,,likely logic anchor
63392,0xF7A0,60,o;BOUNTYHUNTER_FILL_DATA_BY_DIFFICULTY did not find an actor,,likely logic anchor
63572,0xF854,40,.o&Unhandled Bounty Hunter Landmark type,,debug/display text
63649,0xF8A1,4,1+)K,,unknown
63745,0xF901,78,/oLPICK_BOUNTYHUNTER_LANDMARK - Checking Regions for a bountyhunter landmark: ,,debug/display text
63836,0xF95C,4,"2,D4",,unknown
63878,0xF986,6,"02,I^K",,unknown
63908,0xF9A4,4,",C_J",,unknown
63977,0xF9E9,53,>o3The bountyhunter region count is screwy. Tell Ben.,,debug/display text
64114,0xFA72,4,TS^R,,unknown
64123,0xFA7B,62,do<PICK_BOUNTYHUNTER_LANDMARK - This location is NOT FINISHED.,,debug/display text
64223,0xFADF,59,Ao9PICK_BOUNTYHUNTER_LANDMARK - This location is FINISHED. ,,debug/display text
64301,0xFB2D,34,\o Reached regCount max? Tell Ben.,,debug/display text
64446,0xFBBE,5,`RWvK,,unknown
64459,0xFBCB,5,`RWvK,,unknown
64472,0xFBD8,5,`RWvK,,unknown
64486,0xFBE6,5,`RWvK,,unknown
64499,0xFBF3,5,`RWvK,,unknown
64550,0xFC26,55,=o5Randomly picked NOT FINISHED Bounty Hunter location ,,debug/display text
64611,0xFC63,53,to3Invalid bountyHunterRegion picked. Using failsafe.,,debug/display text
64673,0xFCA1,51,o2Picked close NOT FINISHED Bounty Hunter location ,,debug/display text
64747,0xFCEB,20, with a distance of ,,debug/display text
64796,0xFD1C,6,"02,I^K",,unknown
64882,0xFD72,5,_RWvK,,unknown
64895,0xFD7F,5,_RWvK,,unknown
64908,0xFD8C,5,_RWvK,,unknown
64922,0xFD9A,5,_RWvK,,unknown
64935,0xFDA7,5,_RWvK,,unknown
64986,0xFDDA,51,9o1Randomly picked FINISHED Bounty Hunter location ,,debug/display text
65043,0xFE13,53,po3Invalid bountyHunterRegion picked. Using failsafe.,,debug/display text
65105,0xFE51,47,o.Picked close FINISHED Bounty Hunter location ,,debug/display text
65175,0xFE97,20, with a distance of ,,debug/display text
65224,0xFEC8,6,"02,I^K",,unknown
65246,0xFEDE,24,No valid landmark picked,,debug/display text
65274,0xFEFA,53,o4PICK_BOUNTYHUNTER_LANDMARK found no valid landmarks,,debug/display text
65352,0xFF48,14,INVALID REGION,,debug/display text
65398,0xFF76,4,",C_c",,unknown
65414,0xFF86,4,",Ca7",,unknown
65479,0xFFC7,8,v_region,,unknown
65505,0xFFE1,4,",C_c",,unknown
65521,0xFFF1,4,",Ca7",,unknown
65844,0x10134,4,",Cb9",,unknown
65939,0x10193,60,Eo:BOUNTYHUNTER_GET_GANG_TYPE found an invalid actor faction,,likely logic anchor
66624,0x10440,5,? % 7,,debug/display text
66665,0x10469,5,? %!7,,debug/display text
66706,0x10492,5,"? %""7",,debug/display text
66747,0x104BB,5,? %#7,,debug/display text
66788,0x104E4,5,? %$7,,debug/display text
67114,0x1062A,5,? %*7,,debug/display text
67155,0x10653,5,? %)7,,debug/display text
67316,0x106F4,5,? %+7,,debug/display text
67357,0x1071D,5,"? %,7",,debug/display text
67560,0x107E8,5,? %-7,,debug/display text
67601,0x10811,5,? %.7,,debug/display text
67806,0x108DE,5,? %/7,,debug/display text
67847,0x10907,5,? %07,,debug/display text
68134,0x10A26,5,? %<7,,debug/display text
68398,0x10B2E,5,fSN!A,,debug/display text
68404,0x10B34,4,gSN!,,debug/display text
68421,0x10B45,4,RWv9,,unknown
68534,0x10BB6,13,horsebreaking,,unknown
68553,0x10BC9,48,;o.$/content/Ambient/JobSystem/Job_HorseBreaking,,unknown
68607,0x10BFF,4,",II+",,unknown
68625,0x10C11,10,dropcougar,,unknown
68654,0x10C2E,4,",D47",,unknown
68660,0x10C34,4,",CA7",,unknown
68665,0x10C39,4,",EB+",,unknown
68702,0x10C5E,4,",Fc,",,unknown
68723,0x10C73,14,Invalid layout,,debug/display text
68738,0x10C82,4,",BK7",,unknown
68770,0x10CA2,4,",CAS",,unknown
68808,0x10CC8,4,",CAS",,unknown
68837,0x10CE5,11,Invalid guy,,debug/display text
68901,0x10D25,5,"2,OD7",,unknown
68911,0x10D2F,6,",CA)BH",,unknown
68925,0x10D3D,5,",Id+7",,unknown
68957,0x10D5D,4,",Iec",,unknown
69001,0x10D89,100,gobFailed to get object relative position - perhaps the object type does not support transformations,,debug/display text
69121,0x10E01,100,oobFailed to get object relative rotation - perhaps the object type does not support transformations,,debug/display text
69292,0x10EAC,4,/)<#,,unknown
69364,0x10EF4,9,battleset,,unknown
69391,0x10F0F,5,",Eh+7",,unknown
69399,0x10F17,4,",Ei7",,unknown
69408,0x10F20,4,",Bj7",,unknown
69444,0x10F44,4,",GJ+",,unknown
69457,0x10F51,4,",Bl7",,unknown
69486,0x10F6E,4,",CA7",,unknown
69491,0x10F73,5,",EB+,",,unknown
69548,0x10FAC,5,"2,Om7",,unknown
69558,0x10FB6,4,",Cn7",,unknown
69645,0x1100D,4,",Co9",,unknown
69666,0x11022,40,4o&Deleting object. Materials were above,,debug/display text
69716,0x11054,4,",BO7",,unknown
69733,0x11065,22,rstarInfoSnapping_Type,,unknown
69767,0x11087,22,rstarInfoSnapping_Type,,unknown
69792,0x110A0,5,align,,unknown
69798,0x110A6,4,",Gp9",,unknown
69818,0x110BA,5,",Id+7",,unknown
69826,0x110C2,4,",Dq7",,unknown
69844,0x110D4,8,",Cr,Cs+7",,unknown
69854,0x110DE,5,",Ct+7",,unknown
69880,0x110F8,11,killvehicle,,likely logic anchor
69915,0x1111B,4,",Cu7",,unknown
69950,0x1113E,6,getmat,,unknown
69987,0x11163,4,",Co9",,unknown
69994,0x1116A,15,Material flags ,,debug/display text
70020,0x11184,27, found at player position: ,,debug/display text
70054,0x111A6,6,">2,Dv,",,unknown
70070,0x111B6,25,   AIMATERIALFLAG_INVALID,,debug/display text
70118,0x111E6,23,   AIMATERIALFLAG_WATER,,debug/display text
70166,0x11216,26,   AIMATERIALFLAG_RESERVED,,debug/display text
70216,0x11248,29,   AIMATERIALFLAG_TRAINTRACKS,,debug/display text
70268,0x1127C,29,   AIMATERIALFLAG_VEHICLEPATH,,likely logic anchor
70320,0x112B0,27,   AIMATERIALFLAG_HORSEPATH,,debug/display text
70370,0x112E2,25,   AIMATERIALFLAG_PEDPATH,,likely logic anchor
70418,0x11312,30,   AIMATERIALFLAG_GENERICSPAWN,,likely logic anchor
70470,0x11346,25,   AIMATERIALFLAG_TERRAIN,,debug/display text
70516,0x11374,21,   AIMATERIALFLAG_ANY,,debug/display text
70552,0x11398,27,Printed materials to output,,debug/display text
70597,0x113C5,6,dropai,,unknown
70629,0x113E5,4,",D47",,unknown
70635,0x113EB,4,",CA7",,unknown
70640,0x113F0,4,",EB+",,unknown
70662,0x11406,4,",Fco",,unknown
70667,0x1140B,9,droppedAI,,likely logic anchor
70709,0x11435,14,Invalid layout,,debug/display text
70724,0x11444,4,",BK7",,unknown
70732,0x1144C,7,bigfist,,unknown
70740,0x11454,4,",E1c",,unknown
70786,0x11482,4,",CAS",,unknown
70807,0x11497,11,Invalid guy,,debug/display text
70819,0x114A3,4,",BK7",,unknown
70827,0x114AB,5,knife,,unknown
70833,0x114B1,4,",E1c",,unknown
70842,0x114BA,4,",Bw7",,unknown
70872,0x114D8,4,",Dxb",,unknown
70883,0x114E3,7,bigfist,,unknown
70891,0x114EB,4,",E1c",,unknown
70900,0x114F4,4,",Bw7",,unknown
70910,0x114FE,4,",Fyb",,unknown
70921,0x11509,5,horse,,unknown
70927,0x1150F,4,",E1c",,unknown
70936,0x11518,4,",Bwo",,unknown
70941,0x1151D,12,droppedHorse,,likely logic anchor
70996,0x11554,4,",CAS",,unknown
71011,0x11563,5,",Ez+b",,unknown
71115,0x115CB,4,t P*,,debug/display text
71193,0x11619,6,unlock,,unknown
71342,0x116AE,10,updatestat,,unknown
71383,0x116D7,4,",C39",,unknown
71476,0x11734,57,>o7STAT_DECREASE: Attempting to use a Stat out of bounds.,,debug/display text
71545,0x11779,88,boVSTAT_DECREASE: fDecreaseValue < 0 - I am turning this into a positive number for you!,,debug/display text
71647,0x117DF,4,RnB9,,unknown
71707,0x1181B,4,QME-,,unknown
71776,0x11860,4,Rl}9,,unknown
71793,0x11871,4,QME-,,unknown
71878,0x118C6,61,Bo;STAT_DECREASE_NOW: Attempting to use a Stat out of bounds.,,debug/display text
71958,0x11916,66,oASTAT_DECREASE_NOW: You cannot decrease this STAT_TYPE_LIFETIME: ,,debug/display text
72041,0x11969,62,o=STAT_DECREASE_NOW: You cannot decrease a STAT_TYPE_LIFETIME!,,debug/display text
72149,0x119D5,94,ho\STAT_DECREASE_NOW: fDecreaseValue < 0.0 - I am turning this into a positive number for you!,,debug/display text
72365,0x11AAD,8,chartest,,unknown
72424,0x11AE8,4,",E1c",,unknown
72448,0x11B00,4,",C3l",,unknown
72513,0x11B41,10,regiontest,,unknown
72549,0x11B65,11,missiontest,,likely logic anchor
72591,0x11B8F,4,",C3l",,unknown
72601,0x11B99,4,",C3l",,unknown
72686,0x11BEE,15,Console Print: ,,debug/display text
72766,0x11C3E,4,",D{b",,unknown
72786,0x11C52,5,crime,,unknown
72840,0x11C88,4,",D47",,unknown
72849,0x11C91,4,2)Ap,,unknown
72855,0x11C97,4,",H|7",,unknown
72925,0x11CDD,5,"+,A~,",,unknown
72934,0x11CE6,20,: New Console Crime!,,debug/display text
72961,0x11D01,5,"2,Dv,",,unknown
73006,0x11D2E,6,report,,unknown
73145,0x11DB9,7,upgrade,,unknown
73165,0x11DCD,4,",D47",,unknown
73174,0x11DD6,4,2)Ap,,unknown
73180,0x11DDC,4,",H|7",,unknown
73250,0x11E22,5,"+,A~,",,unknown
73259,0x11E2B,20,: New Console Crime!,,debug/display text
73286,0x11E46,5,"2,Dv,",,unknown
73331,0x11E73,6,finish,,unknown
73482,0x11F0A,65,Io?Attempting to CREATE_CRIME_EVENT with an invalid CrimeCategory,,debug/display text
73564,0x11F5C,61,Eo;Attempting to CREATE_CRIME_EVENT with an invalid CrimeType,,debug/display text
73643,0x11FAB,60,Do:Attempting to CREATE_CRIME_EVENT with an invalid criminal,,debug/display text
73727,0x11FFF,58,Bo8Attempting to CREATE_CRIME_EVENT with an invalid victim,,debug/display text
73801,0x12049,48,8o.Crime is disabled: CREATE_CRIME_EVENT failure,,likely logic anchor
73874,0x12092,13,CurrentCrimes,,unknown
74181,0x121C5,13,CurrentCrimes,,unknown
74210,0x121E2,4,"S""#7",,unknown
74572,0x1234C,10,setweather,,unknown
74618,0x1237A,4,fair,,unknown
74623,0x1237F,4,",E1c",,unknown
74640,0x12390,5,rainy,,unknown
74646,0x12396,4,",E1c",,unknown
74663,0x123A7,6,stormy,,unknown
74670,0x123AE,4,",E1c",,unknown
74687,0x123BF,5,snowy,,unknown
74693,0x123C5,4,",E1c",,unknown
74710,0x123D6,5,clear,,unknown
74716,0x123DC,4,",E1c",,unknown
74764,0x1240C,4,OfF?,,debug/display text
74770,0x12412,4,OfF?,,debug/display text
74781,0x1241D,4,OfF>,,unknown
74786,0x12422,4,OfF>,,unknown
74828,0x1244C,4,OfF>,,unknown
74836,0x12454,4,S$zb,,unknown
74857,0x12469,4,OfF>,,unknown
74925,0x124AD,7,setwind,,unknown
75001,0x124F9,8,autowind,,unknown
75033,0x12519,8,invert_y,,unknown
75060,0x12534,5,false,,unknown
75308,0x1262C,14,regions_layout,,unknown
75377,0x12671,4,",Ca7",,unknown
75467,0x126CB,4,R?D8,,debug/display text
75474,0x126D2,4,R?H8,,debug/display text
75481,0x126D9,4,R?L8,,debug/display text
75502,0x126EE,8,teleport,,unknown
75566,0x1272E,14,TELEPORTING...,,unknown
75586,0x12742,4,S'Lb,,unknown
75602,0x12752,5,OTH?x,,debug/display text
75610,0x1275A,4,2OTH,,unknown
75618,0x12762,4,OTH=,,unknown
75628,0x1276C,6,OTH=Hr,,unknown
75638,0x12776,6,OTH?|7,,debug/display text
75646,0x1277E,4,OTH?,,debug/display text
75664,0x12790,9,vteleport,,unknown
75725,0x127CD,20,Teleporting to %s...,,debug/display text
75767,0x127F7,5,OTH?x,,debug/display text
75783,0x12807,4,OTH=,,unknown
75793,0x12811,6,OTH=Hr,,unknown
75803,0x1281B,6,OTH?|7,,debug/display text
75811,0x12823,4,OTH?,,debug/display text
75829,0x12835,5,print,,unknown
75851,0x1284B,15,Console Print: ,,debug/display text
75927,0x12897,6,toggle,,unknown
75959,0x128B7,7,channel,,unknown
75967,0x128BF,4,",E1c",,unknown
75985,0x128D1,4,flag,,unknown
75990,0x128D6,4,",E1c",,unknown
76027,0x128FB,7,ambient,,unknown
76035,0x12903,4,",E1c",,unknown
76042,0x1290A,4,S*Pc,,unknown
76049,0x12911,4,TS*b,,unknown
76067,0x12923,8,missions,,likely logic anchor
76076,0x1292C,4,",E1c",,unknown
76108,0x1294C,9,tutorials,,unknown
76118,0x12956,4,",E1c",,unknown
76150,0x12976,10,ambientpop,,unknown
76161,0x12981,4,",E1c",,unknown
76168,0x12988,4,S*Pc,,unknown
76175,0x1298F,4,TS*b,,unknown
76186,0x1299A,4,"S*P,",,unknown
76200,0x129A8,7,locname,,unknown
76208,0x129B0,4,",E1c",,unknown
76214,0x129B6,6,% S*Pc,,debug/display text
76222,0x129BE,6,% TS*b,,debug/display text
76243,0x129D3,5,clock,,unknown
76249,0x129D9,4,",E1c",,unknown
76255,0x129DF,6,%@S*Pc,,debug/display text
76263,0x129E7,6,%@TS*b,,debug/display text
76284,0x129FC,6,adebug,,unknown
76291,0x12A03,4,",E1c",,unknown
76299,0x12A0B,4,S*Pc,,unknown
76307,0x12A13,4,TS*b,,unknown
76330,0x12A2A,4,",E1c",,unknown
76416,0x12A80,9,callstack,,unknown
76426,0x12A8A,4,",E1c",,unknown
76443,0x12A9B,6,global,,unknown
76450,0x12AA2,4,",E1c",,unknown
76467,0x12AB3,7,ambient,,unknown
76475,0x12ABB,4,",E1c",,unknown
76492,0x12ACC,8,regional,,unknown
76501,0x12AD5,4,",E1c",,unknown
76518,0x12AE6,7,mission,,likely logic anchor
76526,0x12AEE,4,",E1c",,unknown
76543,0x12AFF,8,launcher,,unknown
76552,0x12B08,4,",E1c",,unknown
76569,0x12B19,6,gringo,,unknown
76576,0x12B20,4,",E1c",,unknown
76594,0x12B32,6,layout,,unknown
76601,0x12B39,4,",E1c",,unknown
76619,0x12B4B,8,tutorial,,unknown
76628,0x12B54,4,",E1c",,unknown
76645,0x12B65,9,companion,,unknown
76655,0x12B6F,4,",E1c",,unknown
76677,0x12B85,4,",E1c",,unknown
76695,0x12B97,7,traffic,,unknown
76703,0x12B9F,4,",E1c",,unknown
76721,0x12BB1,7,weather,,unknown
76729,0x12BB9,4,",E1c",,unknown
76785,0x12BF1,5,stamb,,unknown
76806,0x12C06,5,*=H*=,,unknown
76813,0x12C0D,5,1+++8,,unknown
76828,0x12C1C,4,S.h7,,unknown
76858,0x12C3A,5,",CA7(",,unknown
76868,0x12C44,14,"7&27$,Ie+7$)BH",,unknown
76897,0x12C61,4,7$27,,unknown
76922,0x12C7A,4,",II+",,unknown
76938,0x12C8A,70,oEScriptConsole: The script could not be found. Try to specify a path.,,debug/display text
77012,0x12CD4,55,o6ScriptConsole: This script file could not be found - ,,debug/display text
77128,0x12D48,4,",A:7",,unknown
77144,0x12D58,7,"2,I^)C/",,unknown
77159,0x12D67,17,Camera Position: ,,debug/display text
77183,0x12D7F,5,"2,Dv,",,unknown
77192,0x12D88,16,Probe Position: ,,debug/display text
77216,0x12DA0,5,"2,Dv,",,unknown
77225,0x12DA9,8,Distance,,unknown
77245,0x12DBD,5,"2,I^,",,unknown
77307,0x12DFB,4,/)<#,,unknown
77436,0x12E7C,7,AMBIENT,,unknown
77507,0x12EC3,4,S/}7,,unknown
77538,0x12EE2,70,oEScriptConsole: The script could not be found. Try to specify a path.,,debug/display text
77612,0x12F2C,55,o6ScriptConsole: This script file could not be found - ,,debug/display text
77749,0x12FB5,17,Frontier/Missions,,likely logic anchor
77776,0x12FD0,19,Frontier/Mini_Games,,unknown
77805,0x12FED,15,Mexico/Missions,,likely logic anchor
77830,0x13006,17,Mexico/Mini_Games,,unknown
77857,0x13021,14,North/Missions,,likely logic anchor
77881,0x13039,16,North/Mini_Games,,unknown
77907,0x13053,10,systemtest,,unknown
77927,0x13067,10,systemtest,,unknown
77979,0x1309B,5,start,,unknown
78009,0x130B9,4,S/}7,,unknown
78026,0x130CA,10,$/content/,,unknown
78051,0x130E3,4,",EiO",,unknown
78074,0x130FA,134,"Attempting to start a mission script that exists, but does not have a valid asset_ID. Please add the script to init/rdr2init_script.sc",,likely logic anchor
78224,0x13190,70,oEScriptConsole: The script could not be found. Try to specify a path.,,debug/display text
78298,0x131DA,55,o6ScriptConsole: This script file could not be found - ,,debug/display text
78389,0x13235,9,terminate,,unknown
78446,0x1326E,45,mo+ScriptConsole: This script is not running.,,debug/display text
78495,0x1329F,46,o-ScriptConsole: This script is not running - ,,debug/display text
78580,0x132F4,100,"jobScriptConsole: If terminating a mission, please do not specify .sc at the end of the script name.",,likely logic anchor
78698,0x1336A,4,S/}7,,unknown
78730,0x1338A,67,FoAScriptConsole: The script is not running. Try to specify a path.,,debug/display text
78842,0x133FA,6,netrun,,unknown
78926,0x1344E,86,oUScriptConsole: This script file could not be found. Please check the path you typed.,,likely logic anchor
79016,0x134A8,55,o6ScriptConsole: This script file could not be found - ,,debug/display text
79110,0x13506,96,"fo^ScriptConsole: If running a mission, please do not specify .sc at the end of the script name.",,likely logic anchor
79215,0x1356F,22,systemtest/GeneralTest,,unknown
79297,0x135C1,4,S/}7,,unknown
79349,0x135F5,70,oEScriptConsole: The script could not be found. Try to specify a path.,,debug/display text
79423,0x1363F,55,o6ScriptConsole: This script file could not be found - ,,debug/display text
79514,0x1369A,12,switchentity,,unknown
79557,0x136C5,4,S7Cc,,unknown
79583,0x136DF,4,",C39",,unknown
79606,0x136F6,10,variation ,,debug/display text
79627,0x1370B,17,is out of range (,,debug/display text
79716,0x13764,15,givecontrolback,,unknown
79901,0x1381D,7,% {% {-,,debug/display text
80299,0x139AB,4,n?Dm,,debug/display text
80326,0x139C6,11,UserGPSPath,,unknown
80703,0x13B3F,8,tutorial,,unknown
80842,0x13BCA,8,tutorial,,unknown
80919,0x13C17,4,S<;n,,unknown
80940,0x13C2C,4,",S?/",,debug/display text
81750,0x13F56,16,Current time is ,,debug/display text
81799,0x13F87,39,ro%Current pursuit time for faction is ,,debug/display text
81951,0x1401F,4,",J-8",,unknown
81980,0x1403C,5,S@V c,,debug/display text
82057,0x14089,4,PfXh,,unknown
82065,0x14091,4,OfX4,,unknown
82079,0x1409F,4,OfX4,,unknown
82098,0x140B2,28,OnLoad_ForceSpawnPlayerHorse,,likely logic anchor
82196,0x14114,4,",B27",,unknown
82224,0x14130,4,%W~-,,debug/display text
82238,0x1413E,4,Rakc,,unknown
82407,0x141E7,4,%Wz-,,debug/display text
82468,0x14224,4,OfX4,,unknown
82559,0x1427F,6,"P)E""W;",,unknown
82571,0x1428B,4,OfX4,,unknown
82585,0x14299,4,OfX4,,unknown
82637,0x142CD,5,{)BIS,,unknown
82652,0x142DC,4,TS .,,debug/display text
82666,0x142EA,6,)Nnk(9,,unknown
